transaction_id,customer_id,transaction_amount,transaction_type,account_type,timestamp,branch_id,currency,transaction_status
TIDCUST330_260,CUST422,3314.06,Debit,Savings,2025-02-02 04:44:26.670345,B004,GBP,Failure
TIDCUST422_261,CUST108,2916.83,Credit,Savings,2025-01-14 18:08:26.670345,B002,INR,Failure
TIDCUST108_262,CUST201,1360.94,Credit,Savings,2025-02-11 20:11:26.670345,B003,EUR,Failure
TIDCUST201_263,CUST345,2187.34,Debit,Checking,2025-01-15 20:27:26.670345,B001,USD,Failure
TIDCUST345_264,CUST210,509.67,Credit,Checking,2025-01-31 08:29:26.670345,B003,GBP,Success
TIDCUST210_265,CUST402,3360.2,Credit,Checking,2025-02-08 01:26:26.670345,B005,GBP,Success
TIDCUST402_266,CUST272,1871.53,Credit,Savings,2025-01-24 10:16:26.670345,B002,GBP,Success
TIDCUST272_267,CUST325,1109.6,Credit,Savings,2025-01-14 16:49:26.670345,B003,GBP,Success
TIDCUST325_268,CUST483,1031.4,Debit,Savings,2025-01-31 14:05:26.670345,B003,USD,Failure
TIDCUST483_269,CUST121,334.64,Debit,Savings,2025-01-26 15:56:26.670345,B005,GBP,Success
TIDCUST121_270,CUST483,1732.95,Credit,Savings,2025-01-28 03:41:26.670345,B004,GBP,Failure
TIDCUST483_271,CUST461,2001.03,Credit,Savings,2025-02-11 04:12:26.670345,B003,GBP,Failure
TIDCUST461_272,CUST496,2842.18,Credit,Savings,2025-01-24 01:57:26.670345,B004,GBP,Failure
TIDCUST496_273,CUST71,2048.89,Credit,Savings,2025-02-12 12:40:26.670345,B002,EUR,Success
TIDCUST71_274,CUST226,953.36,Credit,Savings,2025-01-23 18:58:26.670345,B004,GBP,Failure
TIDCUST226_275,CUST135,3984.17,Credit,Checking,2025-01-20 12:19:26.670345,B002,INR,Failure
TIDCUST135_276,CUST300,1695.9,Debit,Savings,2025-02-12 00:39:26.670345,B002,EUR,Success
TIDCUST300_277,CUST220,4958.76,Debit,Checking,2025-02-05 12:24:26.670345,B003,INR,Success
TIDCUST220_278,CUST3,4309.07,Debit,Savings,2025-01-31 13:04:26.670345,B005,INR,Failure
TIDCUST3_279,CUST188,4402.68,Credit,Checking,2025-02-03 14:45:26.670345,B002,INR,Success
TIDCUST188_280,CUST23,1034.88,Debit,Checking,2025-02-09 00:27:26.670345,B004,INR,Failure
TIDCUST23_281,CUST110,3141.48,Credit,Savings,2025-01-18 04:17:26.670345,B002,EUR,Success
TIDCUST110_282,CUST134,4332.61,Credit,Savings,2025-02-03 14:16:26.670345,B002,EUR,Success
TIDCUST134_283,CUST359,1362.88,Debit,Savings,2025-01-29 04:33:26.670345,B004,INR,Failure
TIDCUST359_284,CUST499,1727.11,Credit,Checking,2025-02-01 00:36:26.670345,B005,EUR,Success
TIDCUST499_285,CUST270,4143.58,Credit,Savings,2025-01-24 18:43:26.670345,B004,EUR,Success
TIDCUST270_286,CUST346,1950.13,Debit,Savings,2025-02-06 13:04:26.670345,B001,INR,Failure
TIDCUST346_287,CUST459,4321.89,Debit,Savings,2025-01-18 04:11:26.670345,B004,EUR,Failure
TIDCUST459_288,CUST112,2263.35,Credit,Checking,2025-01-25 07:19:26.670345,B001,USD,Success
TIDCUST112_289,CUST226,1538.11,Debit,Checking,2025-02-01 07:35:26.670345,B002,INR,Success
TIDCUST226_290,CUST73,3713.39,Debit,Checking,2025-02-11 10:59:26.670345,B005,INR,Failure
TIDCUST73_291,CUST416,3913.8,Debit,Checking,2025-01-19 04:52:26.670345,B004,USD,Failure
TIDCUST416_292,CUST28,1057.45,Credit,Checking,2025-01-21 19:51:26.670345,B001,GBP,Success
TIDCUST28_293,CUST130,4768.59,Debit,Checking,2025-02-04 04:44:26.670345,B001,USD,Failure
TIDCUST130_294,CUST351,2804.25,Debit,Savings,2025-02-06 06:35:26.670345,B005,EUR,Success
TIDCUST351_295,CUST237,2575.72,Credit,Checking,2025-01-16 01:09:26.670345,B005,USD,Failure
TIDCUST237_296,CUST28,1267.06,Debit,Checking,2025-02-05 06:52:26.670345,B003,GBP,Success
TIDCUST28_297,CUST404,4058.2,Credit,Savings,2025-02-06 22:05:26.670345,B001,USD,Success
TIDCUST404_298,CUST221,2989.16,Debit,Checking,2025-02-11 01:50:26.670345,B005,EUR,Failure
TIDCUST221_299,CUST14,3734.98,Credit,Savings,2025-01-14 18:25:26.670345,B001,EUR,Failure
TIDCUST14_300,CUST151,1192.03,Credit,Savings,2025-01-16 01:24:26.670345,B003,GBP,Success
TIDCUST151_301,CUST103,3765.14,Credit,Checking,2025-01-24 13:55:26.670345,B005,EUR,Failure
TIDCUST103_302,CUST123,2036.48,Debit,Checking,2025-02-09 08:32:26.670345,B002,GBP,Success
TIDCUST123_303,CUST500,3753.78,Credit,Checking,2025-01-20 06:30:26.670345,B003,GBP,Success
TIDCUST500_304,CUST85,119.32,Debit,Savings,2025-02-03 23:55:26.670345,B004,GBP,Success
TIDCUST85_305,CUST104,1107.42,Debit,Checking,2025-01-29 12:45:26.670345,B003,USD,Success
TIDCUST104_306,CUST450,1052.95,Credit,Savings,2025-02-09 17:22:26.670345,B004,EUR,Success
TIDCUST450_307,CUST38,3293.12,Credit,Savings,2025-02-10 16:00:26.670345,B003,EUR,Failure
TIDCUST38_308,CUST424,2672.39,Debit,Savings,2025-02-08 10:48:26.670345,B001,INR,Success
TIDCUST424_309,CUST71,4014.74,Credit,Savings,2025-01-26 17:28:26.670345,B005,GBP,Failure
TIDCUST71_310,CUST203,1021.71,Credit,Savings,2025-01-24 10:27:26.670345,B004,INR,Failure
TIDCUST203_311,CUST192,3337.18,Debit,Savings,2025-01-16 20:13:26.670345,B004,EUR,Success
TIDCUST192_312,CUST235,1918.75,Debit,Savings,2025-02-09 09:09:26.670345,B005,USD,Success
TIDCUST235_313,CUST292,4315.9,Credit,Checking,2025-02-06 22:10:26.670345,B001,EUR,Failure
TIDCUST292_314,CUST452,3394.76,Debit,Savings,2025-02-09 04:29:26.670345,B004,EUR,Success
TIDCUST452_315,CUST190,595.89,Debit,Checking,2025-01-14 12:45:26.670345,B004,EUR,Failure
TIDCUST190_316,CUST339,339.61,Debit,Checking,2025-02-08 21:26:26.670345,B004,EUR,Success
TIDCUST339_317,CUST132,4075.76,Credit,Checking,2025-01-28 06:00:26.670345,B005,EUR,Failure
TIDCUST132_318,CUST363,4051.0,Credit,Checking,2025-02-07 11:32:26.670345,B002,USD,Failure
TIDCUST363_319,CUST492,4097.2,Credit,Checking,2025-01-26 08:03:26.670345,B003,GBP,Failure
TIDCUST492_320,CUST477,2445.03,Credit,Checking,2025-02-12 17:26:26.670345,B001,GBP,Failure
TIDCUST477_321,CUST8,1137.88,Credit,Checking,2025-01-20 13:53:26.670345,B004,USD,Success
TIDCUST8_322,CUST431,2085.46,Debit,Checking,2025-01-18 14:21:26.670345,B004,GBP,Success
TIDCUST431_323,CUST418,740.86,Debit,Savings,2025-01-18 04:13:26.670345,B001,USD,Failure
TIDCUST418_324,CUST292,530.65,Debit,Checking,2025-01-31 18:20:26.670345,B004,GBP,Failure
TIDCUST292_325,CUST261,1377.65,Debit,Savings,2025-02-08 09:39:26.670345,B001,USD,Failure
TIDCUST261_326,CUST298,1776.14,Debit,Checking,2025-02-03 11:39:26.670345,B002,USD,Success
TIDCUST298_327,CUST54,516.97,Debit,Savings,2025-01-14 22:04:26.670345,B004,INR,Success
TIDCUST54_328,CUST492,4228.84,Debit,Savings,2025-01-21 04:13:26.670345,B005,INR,Failure
TIDCUST492_329,CUST133,203.29,Debit,Savings,2025-01-19 18:20:26.670345,B003,USD,Failure
TIDCUST133_330,CUST264,3028.57,Debit,Checking,2025-02-09 20:02:26.670345,B001,GBP,Failure
TIDCUST264_331,CUST107,566.03,Debit,Savings,2025-01-16 05:49:26.670345,B004,EUR,Failure
TIDCUST107_332,CUST156,3395.56,Credit,Savings,2025-02-11 05:49:26.670345,B002,EUR,Success
TIDCUST156_333,CUST36,3743.16,Debit,Checking,2025-02-11 16:40:26.670345,B002,GBP,Failure
TIDCUST36_334,CUST173,4222.32,Credit,Savings,2025-01-28 17:09:26.670345,B003,EUR,Failure
TIDCUST173_335,CUST357,4715.76,Debit,Checking,2025-02-08 05:54:26.670345,B005,USD,Success
TIDCUST357_336,CUST150,2258.14,Debit,Savings,2025-01-15 16:05:26.670345,B002,USD,Success
TIDCUST150_337,CUST201,4877.11,Debit,Checking,2025-01-31 18:15:26.670345,B001,USD,Success
TIDCUST201_338,CUST1,1521.97,Debit,Checking,2025-02-05 07:52:26.670345,B002,USD,Success
TIDCUST1_339,CUST6,2421.54,Debit,Checking,2025-02-11 08:53:26.670345,B001,INR,Failure
TIDCUST6_340,CUST112,890.3,Credit,Savings,2025-02-01 06:26:26.670345,B003,EUR,Success
TIDCUST112_341,CUST13,3677.97,Credit,Checking,2025-02-10 12:44:26.670345,B001,GBP,Failure
TIDCUST13_342,CUST374,2150.88,Credit,Checking,2025-01-21 04:11:26.670345,B004,INR,Failure
TIDCUST374_343,CUST441,258.72,Debit,Savings,2025-01-31 21:25:26.670345,B004,INR,Success
TIDCUST441_344,CUST21,788.99,Credit,Checking,2025-01-26 23:00:26.670345,B002,EUR,Failure
TIDCUST21_345,CUST145,3561.45,Debit,Checking,2025-01-21 04:28:26.670345,B003,INR,Success
TIDCUST145_346,CUST83,1977.66,Credit,Checking,2025-01-24 06:27:26.670345,B001,INR,Failure
TIDCUST83_347,CUST48,4628.58,Debit,Savings,2025-02-06 17:47:26.670345,B003,INR,Failure
TIDCUST48_348,CUST112,3944.62,Credit,Checking,2025-02-01 16:17:26.670345,B001,USD,Success
TIDCUST112_349,CUST193,2994.1,Debit,Savings,2025-02-06 10:42:26.670345,B005,GBP,Failure
TIDCUST193_350,CUST19,3313.33,Debit,Checking,2025-01-15 23:00:26.670345,B004,EUR,Failure
TIDCUST19_351,CUST335,4110.96,Credit,Savings,2025-02-11 18:41:26.670345,B002,GBP,Failure
TIDCUST335_352,CUST382,4919.13,Credit,Savings,2025-02-09 23:35:26.670345,B001,USD,Failure
TIDCUST382_353,CUST309,2441.09,Credit,Checking,2025-01-27 09:43:26.670345,B005,GBP,Failure
TIDCUST309_354,CUST252,4247.39,Credit,Savings,2025-01-29 17:13:26.670345,B005,GBP,Success
TIDCUST252_355,CUST78,1553.68,Credit,Savings,2025-02-08 07:08:26.670345,B001,EUR,Success
TIDCUST78_356,CUST166,448.69,Credit,Checking,2025-02-05 18:23:26.670345,B003,EUR,Success
TIDCUST166_357,CUST21,4784.04,Credit,Checking,2025-01-25 10:38:26.670345,B005,EUR,Success
TIDCUST21_358,CUST25,435.66,Debit,Checking,2025-02-01 22:54:26.670345,B001,EUR,Success
TIDCUST25_359,CUST135,4567.11,Credit,Savings,2025-01-29 19:25:26.670345,B004,INR,Failure
TIDCUST135_360,CUST178,3693.82,Credit,Savings,2025-01-26 12:33:26.670345,B002,GBP,Success
TIDCUST178_361,CUST363,4727.32,Debit,Savings,2025-02-05 06:43:26.670345,B004,USD,Success
TIDCUST363_362,CUST36,1144.27,Debit,Savings,2025-02-04 15:59:26.670345,B004,EUR,Success
TIDCUST36_363,CUST171,4129.97,Credit,Savings,2025-02-03 17:27:26.670345,B002,INR,Success
TIDCUST171_364,CUST420,3284.13,Debit,Checking,2025-01-30 05:43:26.670345,B001,EUR,Success
TIDCUST420_365,CUST489,1625.99,Credit,Savings,2025-01-15 13:31:26.670345,B001,GBP,Failure
TIDCUST489_366,CUST227,776.74,Credit,Savings,2025-02-04 06:29:26.670345,B002,EUR,Failure
TIDCUST227_367,CUST89,1188.12,Debit,Savings,2025-01-15 06:55:26.670345,B002,USD,Failure
TIDCUST89_368,CUST327,411.36,Debit,Checking,2025-01-25 16:51:26.670345,B001,EUR,Failure
TIDCUST327_369,CUST173,3515.76,Credit,Checking,2025-01-31 03:53:26.670345,B003,EUR,Failure
TIDCUST173_370,CUST302,4725.32,Debit,Checking,2025-01-14 04:09:26.670345,B005,EUR,Failure
TIDCUST302_371,CUST128,3182.32,Debit,Checking,2025-02-11 08:28:26.670345,B005,INR,Failure
TIDCUST128_372,CUST11,2856.65,Credit,Checking,2025-02-05 20:05:26.670345,B003,USD,Success
TIDCUST11_373,CUST12,282.96,Credit,Savings,2025-01-14 05:17:26.670345,B002,USD,Failure
TIDCUST12_374,CUST263,1862.85,Credit,Checking,2025-01-29 06:34:26.670345,B003,INR,Success
TIDCUST263_375,CUST170,4955.01,Credit,Checking,2025-01-30 11:29:26.670345,B002,GBP,Failure
TIDCUST170_376,CUST493,1482.8,Credit,Savings,2025-01-26 15:46:26.670345,B001,GBP,Failure
TIDCUST493_377,CUST390,962.57,Debit,Savings,2025-01-19 11:47:26.670345,B004,USD,Success
TIDCUST390_378,CUST371,3732.37,Debit,Savings,2025-01-23 10:01:26.670345,B005,EUR,Success
TIDCUST371_379,CUST422,1281.43,Credit,Checking,2025-01-23 20:50:26.670345,B005,EUR,Failure
TIDCUST422_380,CUST101,3793.78,Credit,Checking,2025-01-22 20:17:26.670345,B001,USD,Failure
TIDCUST101_381,CUST228,4186.03,Debit,Savings,2025-02-09 04:25:26.670345,B001,INR,Failure
TIDCUST228_382,CUST306,89.47,Debit,Savings,2025-01-23 18:53:26.670345,B005,USD,Failure
TIDCUST306_383,CUST491,1886.93,Credit,Checking,2025-01-18 15:27:26.670345,B002,EUR,Failure
TIDCUST491_384,CUST57,3269.77,Credit,Savings,2025-02-02 16:29:26.670345,B005,GBP,Success
TIDCUST57_385,CUST288,4632.08,Credit,Checking,2025-01-17 11:33:26.670345,B005,USD,Success
TIDCUST288_386,CUST382,1839.38,Debit,Savings,2025-01-29 09:20:26.670345,B004,INR,Failure
TIDCUST382_387,CUST223,2392.21,Debit,Checking,2025-01-25 15:27:26.670345,B002,USD,Success
TIDCUST223_388,CUST36,4954.6,Credit,Checking,2025-02-06 21:19:26.670345,B005,INR,Success
TIDCUST36_389,CUST198,2167.29,Debit,Checking,2025-02-05 07:23:26.670345,B004,GBP,Success
TIDCUST198_390,CUST120,4419.7,Debit,Savings,2025-01-22 16:36:26.670345,B001,INR,Success
TIDCUST120_391,CUST28,293.08,Credit,Savings,2025-01-14 16:56:26.670345,B002,INR,Success
TIDCUST28_392,CUST91,1781.07,Credit,Savings,2025-02-10 21:53:26.670345,B004,EUR,Success
TIDCUST91_393,CUST52,2350.34,Debit,Checking,2025-01-24 04:16:26.670345,B002,USD,Success
TIDCUST52_394,CUST321,2301.32,Credit,Checking,2025-02-01 02:18:26.670345,B005,EUR,Success
TIDCUST321_395,CUST295,44.69,Debit,Checking,2025-01-27 03:12:26.670345,B005,EUR,Success
TIDCUST295_396,CUST197,901.08,Credit,Checking,2025-01-25 07:22:26.670345,B005,EUR,Success
TIDCUST197_397,CUST120,194.22,Debit,Savings,2025-02-04 21:25:26.670345,B004,EUR,Failure
TIDCUST120_398,CUST472,3778.22,Credit,Savings,2025-02-05 11:13:26.670345,B001,EUR,Failure
TIDCUST472_399,CUST277,2112.35,Credit,Checking,2025-01-25 21:11:26.670345,B004,USD,Failure
TIDCUST277_400,CUST499,4958.78,Debit,Savings,2025-01-28 19:22:26.670345,B002,USD,Success
TIDCUST499_401,CUST458,499.34,Credit,Checking,2025-01-17 11:21:26.670345,B002,INR,Success
TIDCUST458_402,CUST274,4065.79,Credit,Savings,2025-02-04 00:01:26.670345,B004,INR,Failure
TIDCUST274_403,CUST58,3173.1,Debit,Checking,2025-01-25 22:49:26.670345,B001,INR,Success
TIDCUST58_404,CUST150,3681.48,Debit,Savings,2025-01-30 22:37:26.670345,B003,INR,Success
TIDCUST150_405,CUST68,3407.51,Credit,Checking,2025-01-28 03:29:26.670345,B002,INR,Success
TIDCUST68_406,CUST452,844.06,Credit,Savings,2025-01-25 05:52:26.670345,B002,USD,Failure
TIDCUST452_407,CUST302,259.79,Debit,Savings,2025-01-16 16:49:26.670345,B005,INR,Success
TIDCUST302_408,CUST432,3117.2,Credit,Savings,2025-01-18 22:34:26.670345,B005,GBP,Success
TIDCUST432_409,CUST6,810.8,Debit,Savings,2025-02-07 12:17:26.670345,B003,INR,Success
TIDCUST6_410,CUST389,2583.74,Credit,Checking,2025-01-20 10:07:26.670345,B004,EUR,Failure
TIDCUST389_411,CUST201,3432.61,Debit,Savings,2025-02-01 02:29:26.670345,B003,INR,Success
TIDCUST201_412,CUST451,4124.12,Credit,Checking,2025-02-09 13:34:26.670345,B003,GBP,Success
TIDCUST451_413,CUST115,2373.48,Credit,Checking,2025-01-27 19:32:26.670345,B001,USD,Failure
TIDCUST115_414,CUST217,1838.84,Credit,Savings,2025-01-14 06:17:26.670345,B003,EUR,Success
TIDCUST217_415,CUST123,2623.19,Debit,Savings,2025-02-06 15:57:26.670345,B005,GBP,Success
TIDCUST123_416,CUST366,1083.07,Credit,Checking,2025-01-18 03:15:26.670345,B004,GBP,Failure
TIDCUST366_417,CUST146,1790.2,Credit,Checking,2025-02-07 09:49:26.670345,B004,INR,Success
TIDCUST146_418,CUST312,2278.33,Debit,Checking,2025-02-04 06:52:26.670345,B003,GBP,Success
TIDCUST312_419,CUST349,3674.89,Credit,Savings,2025-02-04 16:47:26.670345,B002,INR,Failure
TIDCUST349_420,CUST461,2953.21,Credit,Savings,2025-01-31 09:50:26.670345,B002,EUR,Success
TIDCUST461_421,CUST259,550.61,Credit,Checking,2025-01-30 09:27:26.670345,B005,INR,Failure
TIDCUST259_422,CUST412,3509.79,Debit,Checking,2025-01-23 16:02:26.670345,B005,INR,Failure
TIDCUST412_423,CUST491,278.67,Credit,Checking,2025-01-16 19:38:26.670345,B003,USD,Failure
TIDCUST491_424,CUST423,497.91,Debit,Savings,2025-02-02 14:28:26.670345,B001,EUR,Success
TIDCUST423_425,CUST478,1561.0,Credit,Checking,2025-02-10 08:58:26.670345,B001,GBP,Success
TIDCUST478_426,CUST323,112.58,Debit,Savings,2025-01-26 14:25:26.670345,B003,INR,Failure
TIDCUST323_427,CUST413,2765.98,Debit,Savings,2025-02-01 10:39:26.670345,B002,USD,Failure
TIDCUST413_428,CUST283,1912.86,Credit,Checking,2025-01-24 14:17:26.670345,B002,EUR,Success
TIDCUST283_429,CUST450,4707.45,Credit,Savings,2025-02-01 08:05:26.670345,B003,INR,Failure
TIDCUST450_430,CUST247,3610.89,Debit,Checking,2025-02-08 18:47:26.670345,B005,EUR,Success
TIDCUST247_431,CUST129,203.15,Debit,Checking,2025-01-21 18:36:26.670345,B001,EUR,Success
TIDCUST129_432,CUST84,2635.15,Credit,Savings,2025-01-24 00:20:26.670345,B005,USD,Success
TIDCUST84_433,CUST434,3888.44,Credit,Checking,2025-01-27 22:24:26.670345,B002,INR,Failure
TIDCUST434_434,CUST408,3214.06,Debit,Savings,2025-02-11 13:37:26.670345,B005,GBP,Success
TIDCUST408_435,CUST57,4186.04,Debit,Checking,2025-02-11 22:04:26.670345,B002,EUR,Failure
TIDCUST57_436,CUST180,4069.83,Debit,Savings,2025-01-26 10:00:26.670345,B005,INR,Failure
TIDCUST180_437,CUST234,2670.82,Debit,Savings,2025-02-11 23:58:26.670345,B005,INR,Success
TIDCUST234_438,CUST486,1717.19,Credit,Savings,2025-02-10 12:24:26.670345,B005,EUR,Failure
TIDCUST486_439,CUST307,4748.08,Debit,Checking,2025-02-05 15:15:26.670345,B005,EUR,Success
TIDCUST307_440,CUST425,2412.6,Credit,Savings,2025-02-08 04:11:26.670345,B004,GBP,Success
TIDCUST425_441,CUST370,258.01,Debit,Savings,2025-02-04 19:00:26.670345,B003,GBP,Failure
TIDCUST370_442,CUST378,931.77,Debit,Savings,2025-01-19 07:12:26.670345,B002,GBP,Success
TIDCUST378_443,CUST72,884.58,Credit,Checking,2025-01-27 10:36:26.670345,B002,EUR,Failure
TIDCUST72_444,CUST249,2391.6,Credit,Checking,2025-02-02 02:04:26.670345,B004,GBP,Success
TIDCUST249_445,CUST230,4817.01,Debit,Savings,2025-02-02 11:07:26.670345,B005,USD,Failure
TIDCUST230_446,CUST129,151.36,Debit,Savings,2025-02-07 12:21:26.670345,B003,INR,Success
TIDCUST129_447,CUST421,4803.84,Debit,Savings,2025-01-27 22:59:26.670345,B001,INR,Success
TIDCUST421_448,CUST392,4914.98,Credit,Checking,2025-02-03 01:53:26.670345,B001,INR,Success
TIDCUST392_449,CUST368,1199.25,Debit,Savings,2025-02-08 00:32:26.670345,B003,GBP,Success
TIDCUST368_450,CUST418,69.12,Debit,Savings,2025-01-18 11:47:26.670345,B003,INR,Success
TIDCUST418_451,CUST383,3925.57,Debit,Savings,2025-01-31 12:58:26.670345,B002,GBP,Failure
TIDCUST383_452,CUST471,3094.22,Credit,Checking,2025-01-23 08:22:26.670345,B003,USD,Success
TIDCUST471_453,CUST116,741.14,Credit,Checking,2025-01-21 07:41:26.670345,B002,EUR,Failure
TIDCUST116_454,CUST153,2671.76,Credit,Checking,2025-02-11 02:48:26.670345,B004,USD,Success
TIDCUST153_455,CUST352,1526.21,Debit,Checking,2025-01-24 01:20:26.670345,B005,USD,Failure
TIDCUST352_456,CUST340,2293.61,Debit,Savings,2025-01-17 15:04:26.670345,B002,EUR,Success
TIDCUST340_457,CUST479,2795.96,Debit,Checking,2025-01-19 03:11:26.670345,B001,EUR,Failure
TIDCUST479_458,CUST398,378.25,Debit,Savings,2025-01-14 21:59:26.670345,B001,INR,Failure
TIDCUST398_459,CUST176,3880.68,Debit,Checking,2025-01-23 21:48:26.670345,B003,EUR,Failure
TIDCUST176_460,CUST80,3261.59,Debit,Savings,2025-01-22 23:04:26.670345,B003,GBP,Success
TIDCUST80_461,CUST456,3282.84,Credit,Checking,2025-01-27 12:11:26.670345,B004,GBP,Success
TIDCUST456_462,CUST39,4696.18,Credit,Savings,2025-01-18 07:01:26.670345,B002,GBP,Success
TIDCUST39_463,CUST63,1369.85,Credit,Checking,2025-02-04 11:33:26.670345,B002,INR,Success
TIDCUST63_464,CUST4,4295.57,Credit,Checking,2025-01-22 16:04:26.670345,B001,EUR,Success
TIDCUST4_465,CUST365,2862.41,Debit,Savings,2025-02-02 18:38:26.670345,B004,EUR,Failure
TIDCUST365_466,CUST436,4165.93,Credit,Checking,2025-01-29 15:21:26.670345,B005,EUR,Success
TIDCUST436_467,CUST23,110.03,Credit,Savings,2025-02-10 00:34:26.670345,B004,USD,Failure
TIDCUST23_468,CUST176,4260.64,Credit,Savings,2025-01-25 12:12:26.670345,B002,EUR,Success
TIDCUST176_469,CUST321,1370.58,Credit,Checking,2025-01-28 04:46:26.670345,B002,INR,Success
TIDCUST321_470,CUST290,2599.18,Debit,Savings,2025-02-02 18:14:26.670345,B002,GBP,Failure
TIDCUST290_471,CUST211,817.35,Debit,Savings,2025-01-22 08:16:26.670345,B001,EUR,Failure
TIDCUST211_472,CUST77,3142.2,Credit,Checking,2025-02-07 16:54:26.670345,B004,INR,Success
TIDCUST77_473,CUST155,1371.81,Debit,Savings,2025-02-08 08:43:26.670345,B004,INR,Success
TIDCUST155_474,CUST362,709.0,Debit,Savings,2025-01-31 13:04:26.670345,B002,GBP,Success
TIDCUST362_475,CUST407,4008.36,Credit,Savings,2025-01-19 18:51:26.670345,B002,GBP,Failure
TIDCUST407_476,CUST280,2725.26,Credit,Savings,2025-01-21 18:44:26.670345,B003,EUR,Failure
TIDCUST280_477,CUST73,1009.61,Debit,Checking,2025-02-02 04:12:26.670345,B001,USD,Success
TIDCUST73_478,CUST128,3134.16,Credit,Checking,2025-01-15 01:35:26.670345,B002,USD,Success
TIDCUST128_479,CUST178,495.79,Debit,Checking,2025-02-11 00:51:26.670345,B005,USD,Success
TIDCUST178_480,CUST454,2285.44,Credit,Checking,2025-02-03 17:41:26.670345,B004,GBP,Success
TIDCUST454_481,CUST454,2682.2,Debit,Checking,2025-01-22 04:51:26.670345,B001,GBP,Success
TIDCUST454_482,CUST71,3211.18,Credit,Checking,2025-01-18 07:04:26.670345,B001,INR,Success
TIDCUST71_483,CUST3,1031.62,Credit,Checking,2025-01-29 09:12:26.670345,B002,EUR,Success
TIDCUST3_484,CUST500,3787.47,Credit,Savings,2025-02-01 23:34:26.670345,B005,USD,Success
TIDCUST500_485,CUST335,2562.89,Debit,Savings,2025-01-22 15:24:26.670345,B001,INR,Failure
TIDCUST335_486,CUST256,3094.66,Debit,Checking,2025-01-16 14:09:26.670345,B004,GBP,Success
TIDCUST256_487,CUST178,11.04,Debit,Checking,2025-01-22 02:11:26.670345,B004,EUR,Failure
TIDCUST178_488,CUST169,3375.59,Credit,Savings,2025-02-09 23:34:26.670345,B001,GBP,Failure
TIDCUST169_489,CUST40,1210.96,Debit,Checking,2025-02-12 14:24:26.670345,B005,GBP,Failure
TIDCUST40_490,CUST411,4925.61,Credit,Checking,2025-01-22 21:56:26.670345,B001,INR,Success
TIDCUST411_491,CUST316,1905.63,Debit,Checking,2025-02-10 00:34:26.670345,B002,GBP,Success
TIDCUST316_492,CUST144,4946.0,Credit,Checking,2025-01-22 19:53:26.670345,B001,USD,Success
TIDCUST144_493,CUST37,3541.04,Credit,Savings,2025-02-09 15:56:26.670345,B002,INR,Failure
TIDCUST37_494,CUST224,4576.82,Debit,Savings,2025-01-18 09:59:26.670345,B004,INR,Failure
TIDCUST224_495,CUST124,2781.33,Debit,Savings,2025-02-05 00:45:26.670345,B002,USD,Success
TIDCUST124_496,CUST59,4518.55,Debit,Savings,2025-02-08 19:55:26.670345,B003,USD,Success
TIDCUST59_497,CUST459,2511.93,Debit,Savings,2025-02-07 04:11:26.670345,B003,EUR,Success
TIDCUST459_498,CUST87,2494.77,Credit,Savings,2025-02-05 12:26:26.670345,B005,EUR,Success
TIDCUST87_499,CUST26,2190.05,Debit,Savings,2025-01-24 03:25:26.670345,B003,GBP,Failure
TIDCUST26_500,CUST75,793.74,Credit,Savings,2025-02-11 10:58:26.670345,B005,EUR,Failure
TIDCUST75_501,CUST28,4584.46,Credit,Savings,2025-01-18 15:03:26.670345,B004,USD,Success
TIDCUST28_502,CUST453,1475.13,Credit,Savings,2025-02-11 08:05:26.670345,B005,GBP,Failure
TIDCUST453_503,CUST135,964.74,Debit,Checking,2025-01-24 18:22:26.670345,B001,INR,Failure
TIDCUST135_504,CUST253,1916.94,Debit,Savings,2025-02-12 20:34:26.670345,B001,USD,Failure
TIDCUST253_505,CUST104,1786.97,Credit,Savings,2025-02-04 14:46:26.670345,B003,USD,Success
