transaction_id,account_id,transaction_type,amount,currency,channel,transaction_date,status,location,customer_age,customer_income,loan_amount,credit_score
TXN666153,ACC00029,Payment,32250.34,GBP,Mobile,2024-08-12,Pending,Toronto,54,81515.34,0,848
TXN753945,ACC00382,Deposit,21998.41,USD,Online,2023-03-24,Success,London,35,123714.9,0,832
TXN114370,ACC00338,Bill Payment,32147.28,GBP,ATM,2023-06-22,Success,Toronto,22,179121.3,0,611
TXN478892,ACC00107,Withdrawal,44441.27,JPY,Online,2024-05-05,Success,London,47,73167.36,0,423
TXN174394,ACC00444,Bill Payment,8143.69,JPY,Online,2023-07-18,Pending,London,53,77305.24,0,661
TXN742493,ACC00072,Bill Payment,37339.16,INR,Online,2024-03-06,Success,New York,63,42742.68,0,806
TXN889515,ACC00412,Withdrawal,37064.63,EUR,Branch,2023-04-12,Success,New York,36,24316.53,0,847
TXN517961,ACC00484,Loan Disbursement,29371.04,INR,Mobile,2024-07-13,Success,Sydney,43,123910.25,0,541
TXN897128,ACC00070,Payment,45154.58,USD,ATM,2024-08-27,Success,New York,24,193110.41,0,734
TXN508910,ACC00383,Transfer,37013.78,EUR,POS,2024-07-13,Success,London,72,139402.75,0,437
TXN906711,ACC00472,Transfer,30821.2,JPY,Branch,2023-03-21,Success,London,73,112051.95,0,735
TXN349466,ACC00475,Transfer,2370.84,INR,Branch,2023-05-24,Success,Toronto,59,157647.73,0,759
TXN991665,ACC00403,Bill Payment,38927.88,JPY,ATM,2024-03-27,Success,London,71,23174.39,0,577
TXN902019,ACC00361,Payment,11795.52,USD,ATM,2024-03-24,Success,Mumbai,37,159628.87,0,526
TXN509342,ACC00463,Deposit,25224.64,USD,ATM,2024-05-01,Success,London,22,115746.4,0,791
TXN196338,ACC00178,Payment,39832.26,USD,ATM,2023-07-25,Failed,New York,19,141490.21,0,336
TXN527359,ACC00080,Deposit,4382.59,JPY,Branch,2024-07-07,Success,Mumbai,34,34715.66,0,812
TXN938516,ACC00159,Withdrawal,44703.51,USD,POS,2024-10-20,Success,Mumbai,42,151757.11,0,477
TXN107772,ACC00092,Deposit,24707.03,INR,Online,2023-02-26,Success,New York,68,63879.86,0,465
TXN393828,ACC00144,Payment,45252.97,INR,Mobile,2024-02-09,Success,Tokyo,47,179699.18,0,754
TXN114286,ACC00128,Transfer,32100.51,INR,ATM,2023-12-18,Success,London,50,133664.7,0,318
TXN101613,ACC00098,Loan Disbursement,21091.59,EUR,Mobile,2023-07-17,Success,Tokyo,50,37539.39,0,405
TXN617924,ACC00117,Bill Payment,20948.21,INR,Online,2024-03-08,Success,Sydney,42,30997.59,0,817
TXN479315,ACC00211,Bill Payment,7391.11,EUR,Mobile,2024-04-10,Failed,Toronto,62,97620.78,0,627
TXN997486,ACC00123,Payment,13419.76,JPY,POS,2023-08-18,Success,Toronto,50,60209.64,0,423
TXN288614,ACC00317,Withdrawal,8873.29,USD,ATM,2023-07-15,Success,London,38,147746.13,0,301
TXN279920,ACC00131,Payment,30462.62,EUR,Mobile,2023-08-05,Pending,London,34,58043.56,0,806
TXN237090,ACC00303,Bill Payment,42621.2,EUR,POS,2023-06-04,Pending,Mumbai,54,92283.7,0,605
TXN961144,ACC00282,Loan Disbursement,38947.5,EUR,Online,2024-02-19,Success,New York,62,91086.15,0,423
TXN379910,ACC00130,Transfer,17380.18,EUR,Branch,2024-08-09,Success,New York,71,56920.32,0,301
TXN959254,ACC00202,Loan Disbursement,34673.52,EUR,Online,2024-01-28,Success,Mumbai,24,116900.93,0,812
TXN921179,ACC00404,Deposit,43168.3,JPY,Branch,2023-02-05,Success,Mumbai,49,121982.88,0,767
TXN824687,ACC00018,Deposit,15674.91,USD,Branch,2024-06-08,Pending,Toronto,52,156433.5,0,731
TXN748793,ACC00024,Loan Disbursement,29345.9,INR,ATM,2024-06-07,Failed,Mumbai,37,64018.9,0,368
TXN371156,ACC00413,Payment,31096.59,JPY,POS,2023-11-20,Success,Sydney,72,121397.9,0,575
TXN838956,ACC00252,Transfer,32372.63,INR,Online,2024-05-08,Success,London,47,154752.9,0,515
TXN961711,ACC00340,Deposit,4944.94,USD,Online,2023-05-01,Success,London,36,179800.94,0,801
TXN282988,ACC00038,Loan Disbursement,11641.91,GBP,ATM,2023-11-03,Success,Tokyo,36,155651.08,0,570
TXN485073,ACC00367,Loan Disbursement,7892.99,EUR,Branch,2023-06-03,Success,Mumbai,45,113442.4,0,772
TXN430790,ACC00260,Bill Payment,22023.97,EUR,POS,2024-01-25,Success,New York,65,80317.02,0,745
TXN880661,ACC00389,Deposit,15541.21,USD,ATM,2024-03-09,Success,London,60,115488.96,0,716
TXN746338,ACC00332,Transfer,41416.27,INR,POS,2023-12-11,Success,Sydney,34,198954.31,0,850
TXN217510,ACC00198,Bill Payment,28021.44,INR,Online,2023-06-29,Success,Sydney,32,111250.88,0,445
TXN277053,ACC00457,Loan Disbursement,10954.74,INR,ATM,2024-01-14,Success,Toronto,48,125912.7,0,850
TXN113902,ACC00241,Transfer,14202.5,JPY,ATM,2024-12-21,Pending,Sydney,67,23370.6,0,807
TXN211587,ACC00367,Withdrawal,23097.69,GBP,Online,2024-02-07,Success,London,60,102183.37,0,415
TXN169591,ACC00248,Deposit,39776.96,GBP,Branch,2023-12-27,Success,Mumbai,34,191477.21,0,489
TXN743366,ACC00277,Bill Payment,15036.44,USD,Online,2024-10-18,Success,London,67,145582.92,0,741
TXN820281,ACC00099,Withdrawal,44131.36,JPY,Branch,2023-04-18,Success,Sydney,28,33163.88,0,582
TXN128198,ACC00099,Payment,38396.62,GBP,POS,2023-11-10,Success,Mumbai,45,112705.91,0,413
TXN909786,ACC00074,Withdrawal,13051.92,JPY,Online,2023-06-15,Failed,Tokyo,70,94151.52,0,710
TXN840065,ACC00216,Payment,41118.25,EUR,ATM,2024-01-09,Failed,Tokyo,71,157866.35,0,690
TXN432958,ACC00178,Transfer,36445.9,EUR,Branch,2024-07-09,Success,London,39,140086.97,0,691
TXN424421,ACC00426,Transfer,1479.23,EUR,POS,2023-09-16,Success,New York,37,102885.02,0,555
TXN944049,ACC00439,Withdrawal,39220.1,USD,POS,2024-04-27,Success,London,75,67800.82,0,311
TXN713182,ACC00021,Payment,21323.0,JPY,Mobile,2024-01-29,Success,Toronto,73,95775.36,0,805
TXN510572,ACC00019,Payment,42542.6,EUR,POS,2024-11-05,Success,Toronto,61,76728.88,0,526
TXN707165,ACC00154,Transfer,30210.18,USD,POS,2024-09-27,Failed,Mumbai,64,192342.14,0,795
TXN798791,ACC00412,Loan Disbursement,25298.72,USD,ATM,2024-05-27,Success,Sydney,19,31382.83,0,717
TXN539332,ACC00346,Loan Disbursement,8826.9,EUR,Online,2024-07-01,Success,Toronto,35,137717.36,0,720
TXN707647,ACC00370,Loan Disbursement,33570.2,INR,POS,2024-03-27,Success,Tokyo,26,184675.22,0,300
TXN453743,ACC00448,Withdrawal,16881.26,GBP,Online,2023-09-03,Success,Sydney,69,164416.81,0,413
TXN984656,ACC00162,Deposit,29328.64,GBP,ATM,2024-06-28,Success,Mumbai,48,50364.69,0,762
TXN487901,ACC00357,Payment,9075.4,EUR,ATM,2024-08-24,Pending,Tokyo,50,108988.23,0,505
TXN543673,ACC00206,Transfer,12184.34,USD,POS,2023-01-14,Success,Toronto,18,56077.28,0,790
TXN187552,ACC00334,Deposit,33013.68,GBP,Mobile,2023-05-03,Success,New York,72,51563.59,0,704
TXN982442,ACC00036,Deposit,42899.08,GBP,Mobile,2023-12-25,Success,London,28,76971.03,0,661
TXN613771,ACC00371,Deposit,36230.17,JPY,Mobile,2024-03-31,Success,Sydney,34,193965.32,0,585
TXN735658,ACC00174,Bill Payment,26969.6,EUR,Online,2023-03-31,Success,Mumbai,52,128179.58,0,683
TXN552689,ACC00046,Withdrawal,28310.95,INR,POS,2023-06-30,Success,Tokyo,52,34182.78,0,300
TXN287674,ACC00480,Transfer,49627.12,JPY,Branch,2024-10-27,Success,Sydney,34,62805.0,0,414
TXN992386,ACC00242,Payment,13834.88,USD,Online,2023-02-22,Pending,London,63,91469.53,0,843
TXN323900,ACC00107,Withdrawal,26073.84,USD,Mobile,2023-05-14,Success,Tokyo,59,136086.63,0,366
TXN544308,ACC00096,Loan Disbursement,27634.47,EUR,ATM,2024-03-13,Success,Mumbai,35,178055.61,0,545
TXN250854,ACC00083,Transfer,31188.94,INR,ATM,2024-07-03,Success,Mumbai,35,122214.8,0,701
TXN126928,ACC00346,Withdrawal,11105.0,GBP,POS,2024-08-26,Success,Mumbai,22,21620.0,0,639
TXN548277,ACC00304,Transfer,39814.05,USD,Mobile,2024-04-18,Success,Tokyo,50,97947.45,0,792
TXN410710,ACC00223,Deposit,7344.0,EUR,Mobile,2023-07-26,Success,New York,35,88337.91,0,573
TXN938633,ACC00174,Deposit,34205.07,EUR,Branch,2024-03-23,Success,Tokyo,65,186364.24,0,496
TXN851743,ACC00343,Deposit,9962.33,JPY,Mobile,2024-05-23,Pending,Sydney,25,34626.82,0,495
TXN248274,ACC00349,Bill Payment,13871.26,JPY,POS,2023-02-09,Success,Tokyo,27,93057.97,0,316
TXN424297,ACC00447,Loan Disbursement,25675.79,EUR,Online,2023-08-22,Success,Mumbai,36,28084.82,0,661
TXN644207,ACC00223,Transfer,2474.08,JPY,ATM,2023-07-19,Success,London,69,71144.09,0,706
TXN215474,ACC00246,Deposit,48835.42,JPY,POS,2024-05-09,Success,Toronto,51,199943.31,0,619
TXN435101,ACC00456,Withdrawal,37708.63,GBP,Mobile,2024-07-14,Success,New York,73,129795.58,0,457
TXN638450,ACC00050,Transfer,13240.5,EUR,POS,2024-05-18,Success,Tokyo,25,178225.31,0,764
TXN456050,ACC00189,Withdrawal,34049.72,GBP,Mobile,2024-01-02,Success,London,61,29755.87,0,654
TXN735839,ACC00343,Payment,41014.12,USD,POS,2024-01-08,Success,Tokyo,64,158780.61,0,722
TXN254407,ACC00031,Bill Payment,5302.81,GBP,POS,2023-05-07,Success,Toronto,53,55685.36,0,578
TXN623166,ACC00437,Deposit,15891.31,EUR,Mobile,2024-12-22,Success,Sydney,37,34347.51,0,576
TXN707692,ACC00182,Bill Payment,46592.97,INR,Mobile,2023-10-05,Pending,Mumbai,31,78253.39,0,484
TXN901238,ACC00016,Transfer,20297.01,JPY,Mobile,2024-01-13,Success,Sydney,20,94183.75,0,601
TXN885925,ACC00482,Withdrawal,31671.68,USD,POS,2023-07-04,Success,Sydney,49,119467.6,0,542
TXN663163,ACC00426,Payment,35366.65,USD,ATM,2023-06-13,Success,Tokyo,36,154944.23,0,350
TXN248720,ACC00461,Transfer,22151.13,EUR,Online,2023-07-23,Pending,London,56,49603.08,0,753
TXN657712,ACC00420,Loan Disbursement,22485.0,GBP,ATM,2024-06-14,Success,Sydney,24,56494.38,0,519
TXN789742,ACC00106,Transfer,36442.73,GBP,POS,2024-02-28,Success,London,46,172563.0,0,577
TXN925597,ACC00381,Loan Disbursement,8808.47,JPY,Mobile,2023-08-02,Pending,New York,30,28826.29,0,362
TXN131331,ACC00292,Loan Disbursement,31921.22,JPY,Branch,2023-08-09,Pending,Tokyo,34,159136.69,0,835
TXN359786,ACC00404,Withdrawal,18707.15,USD,POS,2023-06-25,Success,Toronto,35,197734.14,0,357
TXN439944,ACC00044,Deposit,11240.22,JPY,Online,2024-03-19,Success,Sydney,66,57412.19,0,580
TXN405193,ACC00260,Withdrawal,40625.38,EUR,Mobile,2024-04-25,Success,Sydney,69,68111.07,0,680
TXN869545,ACC00040,Deposit,1141.42,GBP,Mobile,2023-10-24,Success,Sydney,70,99087.29,0,844
TXN913799,ACC00286,Loan Disbursement,12249.41,INR,ATM,2024-02-03,Success,London,50,75224.19,0,662
TXN691547,ACC00088,Deposit,17014.96,USD,POS,2023-02-01,Pending,London,41,64842.65,0,772
TXN777252,ACC00037,Withdrawal,37457.09,EUR,POS,2023-03-19,Failed,Sydney,67,20027.59,0,335
TXN984476,ACC00482,Loan Disbursement,47264.89,EUR,Online,2023-06-29,Success,Mumbai,69,138503.89,0,683
TXN164534,ACC00221,Deposit,29113.39,GBP,POS,2024-11-26,Success,London,66,97618.43,0,494
TXN425319,ACC00337,Payment,23655.06,EUR,ATM,2023-02-06,Success,London,62,70532.96,0,692
TXN812538,ACC00316,Deposit,26883.31,GBP,Online,2024-04-06,Success,Sydney,74,169100.12,0,502
TXN703957,ACC00346,Withdrawal,43240.01,GBP,Online,2024-08-17,Success,Mumbai,63,20181.49,0,785
TXN295977,ACC00272,Deposit,37133.97,USD,POS,2023-03-15,Success,Sydney,51,71320.85,0,819
TXN935807,ACC00368,Transfer,16976.3,EUR,Online,2023-07-01,Success,London,38,116940.12,0,306
TXN638378,ACC00146,Bill Payment,12870.83,INR,Mobile,2024-01-14,Success,Sydney,53,137010.12,0,556
TXN631935,ACC00167,Bill Payment,19578.69,USD,Mobile,2023-08-07,Success,Tokyo,35,148277.77,0,803
TXN597309,ACC00482,Transfer,21389.03,JPY,POS,2023-11-25,Success,Sydney,43,20134.97,0,771
TXN139469,ACC00366,Withdrawal,40816.73,USD,POS,2023-02-24,Success,New York,66,56657.79,0,432
TXN593005,ACC00424,Bill Payment,9459.84,GBP,Branch,2023-05-25,Success,Tokyo,48,160737.96,0,622
TXN160746,ACC00356,Payment,21335.95,GBP,Online,2023-12-13,Failed,Mumbai,23,84126.36,0,370
TXN654036,ACC00353,Payment,23096.2,USD,ATM,2024-10-06,Success,Tokyo,69,146772.04,0,685
TXN425112,ACC00474,Withdrawal,18407.18,USD,Online,2024-08-28,Success,Tokyo,24,97970.49,0,678
TXN207767,ACC00402,Transfer,24123.06,USD,Online,2023-05-27,Success,Toronto,53,39349.7,0,644
TXN961084,ACC00163,Deposit,31521.77,USD,POS,2023-11-06,Success,London,39,96847.42,0,650
TXN226893,ACC00218,Payment,26982.73,JPY,Mobile,2024-02-11,Pending,Sydney,35,156943.35,0,379
TXN820558,ACC00094,Transfer,12871.22,JPY,POS,2024-08-06,Pending,Tokyo,64,95772.47,0,628
TXN277270,ACC00329,Withdrawal,30683.77,GBP,Branch,2024-01-11,Success,New York,32,105335.62,0,774
TXN702344,ACC00465,Transfer,49680.59,USD,Online,2023-11-15,Success,London,47,79146.5,0,491
TXN875880,ACC00146,Loan Disbursement,27391.42,JPY,Online,2023-02-25,Failed,Sydney,46,100035.95,0,374
TXN639123,ACC00221,Loan Disbursement,2055.04,INR,Branch,2024-04-14,Failed,Sydney,22,109377.48,0,737
TXN193082,ACC00405,Transfer,19627.28,GBP,Branch,2024-11-16,Success,London,20,84527.92,0,707
TXN354074,ACC00078,Transfer,31836.73,INR,Mobile,2024-02-09,Success,New York,43,185621.2,0,824
TXN667654,ACC00118,Deposit,678.5,USD,POS,2024-02-18,Success,London,75,163799.07,0,545
TXN650698,ACC00100,Deposit,43355.41,INR,ATM,2023-11-25,Success,New York,45,97185.92,0,343
TXN235204,ACC00229,Transfer,47458.64,EUR,ATM,2023-12-29,Success,Sydney,71,172253.9,0,542
TXN460229,ACC00034,Deposit,17484.43,JPY,Mobile,2023-02-10,Success,Sydney,57,74423.11,0,326
TXN713888,ACC00052,Payment,31999.26,JPY,Mobile,2024-07-21,Success,Tokyo,59,161240.05,0,626
TXN119983,ACC00495,Payment,33133.34,GBP,Branch,2023-02-03,Failed,London,50,56595.61,0,613
TXN790368,ACC00101,Withdrawal,13145.25,JPY,Online,2024-02-24,Success,New York,32,101561.07,0,337
TXN513691,ACC00262,Bill Payment,26575.19,JPY,Online,2024-06-20,Pending,Tokyo,33,120926.94,0,623
TXN809138,ACC00183,Deposit,12033.21,JPY,Mobile,2023-07-01,Success,Sydney,50,162452.45,0,835
TXN649486,ACC00268,Transfer,15596.2,INR,Mobile,2024-06-21,Success,New York,41,177413.09,0,563
TXN637170,ACC00367,Transfer,41570.88,INR,Online,2024-11-09,Failed,Mumbai,26,110127.29,0,664
TXN750704,ACC00191,Withdrawal,29183.6,JPY,ATM,2024-02-06,Failed,London,46,72689.88,0,670
TXN614909,ACC00416,Transfer,45800.73,USD,Online,2023-03-20,Success,Sydney,58,169800.73,0,650
TXN603781,ACC00277,Deposit,5479.18,GBP,Mobile,2023-06-11,Success,Tokyo,50,137589.74,0,841
TXN748767,ACC00156,Bill Payment,15627.11,USD,Online,2024-03-02,Success,Mumbai,52,50609.67,0,709
TXN673710,ACC00328,Transfer,19909.72,EUR,Branch,2024-01-18,Success,London,38,64465.87,0,757
TXN795407,ACC00073,Payment,7279.15,EUR,POS,2024-04-04,Failed,London,75,106436.05,0,836
TXN852794,ACC00269,Payment,13802.41,GBP,Mobile,2024-11-18,Success,London,70,189512.12,0,428
TXN509921,ACC00144,Payment,40902.1,EUR,Mobile,2023-06-18,Success,London,37,116091.88,0,649
TXN714541,ACC00316,Payment,19284.2,USD,POS,2023-07-08,Success,Sydney,24,152372.18,0,628
TXN963395,ACC00476,Bill Payment,9851.1,INR,Mobile,2024-07-17,Success,London,59,46736.58,0,638
TXN438526,ACC00060,Bill Payment,36059.42,EUR,Online,2024-07-12,Success,Tokyo,68,78167.88,0,604
TXN192375,ACC00330,Loan Disbursement,45595.83,GBP,ATM,2023-11-27,Success,London,55,89626.08,0,338
TXN627074,ACC00169,Loan Disbursement,10804.99,GBP,ATM,2024-10-15,Success,Toronto,44,120666.14,0,633
TXN492503,ACC00405,Transfer,41058.6,INR,POS,2024-12-10,Success,London,57,29735.14,0,307
TXN281633,ACC00023,Withdrawal,35344.9,USD,Branch,2024-02-14,Success,Mumbai,31,26132.81,0,322
TXN144253,ACC00119,Withdrawal,5328.89,USD,Mobile,2023-11-08,Success,Sydney,67,147194.23,0,393
TXN187018,ACC00382,Loan Disbursement,4346.05,GBP,Online,2023-07-21,Success,Sydney,35,69331.28,0,624
TXN683676,ACC00165,Withdrawal,36067.79,EUR,Mobile,2023-05-09,Success,New York,26,133209.97,0,841
TXN272831,ACC00352,Transfer,35009.0,USD,Mobile,2024-07-21,Success,Tokyo,28,132466.61,0,752
TXN614259,ACC00266,Deposit,35892.38,EUR,ATM,2024-12-22,Success,Mumbai,52,110961.88,0,599
TXN717390,ACC00006,Withdrawal,34719.93,JPY,POS,2023-09-24,Success,New York,19,118784.81,0,561
TXN183193,ACC00005,Transfer,38013.66,JPY,ATM,2024-11-10,Success,New York,34,122435.39,0,558
TXN140307,ACC00332,Payment,31584.14,GBP,Branch,2023-06-27,Success,New York,62,104624.06,0,351
TXN884835,ACC00230,Payment,25273.67,INR,ATM,2023-05-27,Success,Toronto,22,189722.03,0,490
TXN152070,ACC00011,Bill Payment,44083.05,EUR,Mobile,2024-02-02,Pending,London,75,198069.18,0,443
TXN590369,ACC00196,Bill Payment,7972.72,EUR,Mobile,2023-08-29,Success,New York,44,104269.3,0,343
TXN764957,ACC00261,Withdrawal,12731.03,GBP,Branch,2023-03-26,Success,Tokyo,69,21584.05,0,621
TXN232757,ACC00026,Payment,32235.38,INR,POS,2023-05-26,Success,Toronto,20,50026.26,0,441
TXN553189,ACC00119,Transfer,515.49,USD,Mobile,2024-01-12,Success,London,58,54239.74,0,628
TXN986646,ACC00295,Deposit,18608.77,INR,ATM,2023-09-08,Success,New York,69,162076.43,0,850
TXN999251,ACC00489,Withdrawal,12447.73,JPY,Online,2023-01-06,Success,London,48,60050.38,0,307
TXN622218,ACC00056,Bill Payment,11948.78,EUR,Online,2023-08-12,Success,London,20,148458.0,0,480
TXN240863,ACC00096,Bill Payment,15579.69,INR,Branch,2024-03-04,Success,Tokyo,45,142784.5,0,416
TXN737128,ACC00063,Deposit,36065.78,GBP,Online,2023-11-17,Success,New York,36,134198.34,0,721
TXN847664,ACC00405,Bill Payment,15288.13,INR,Branch,2023-02-12,Failed,Toronto,26,150721.38,0,664
TXN719871,ACC00500,Deposit,37942.5,EUR,ATM,2024-12-27,Pending,Sydney,41,80868.65,0,542
TXN238671,ACC00042,Payment,48202.71,INR,Online,2024-10-20,Success,London,40,51528.44,0,401
TXN638114,ACC00040,Bill Payment,14626.85,EUR,Branch,2024-04-03,Pending,Mumbai,62,151608.45,0,656
TXN420386,ACC00443,Transfer,47634.84,GBP,Branch,2023-02-16,Success,Sydney,73,48229.03,0,579
TXN607761,ACC00236,Bill Payment,7738.21,JPY,Mobile,2023-09-11,Failed,Sydney,42,197884.81,0,421
TXN863437,ACC00381,Payment,14377.98,INR,Mobile,2024-10-31,Success,Mumbai,57,122967.66,0,759
TXN816650,ACC00051,Payment,45784.73,JPY,Online,2024-06-24,Pending,London,58,29594.84,0,681
TXN921529,ACC00095,Withdrawal,17686.08,JPY,ATM,2023-05-15,Success,London,37,125038.96,0,365
TXN474610,ACC00155,Loan Disbursement,24099.38,INR,Online,2023-02-19,Success,London,46,97123.51,0,682
TXN329575,ACC00401,Payment,42933.04,USD,POS,2023-07-22,Success,Tokyo,26,157301.17,0,447
TXN829995,ACC00422,Loan Disbursement,6683.52,JPY,Branch,2023-10-19,Pending,Toronto,61,133966.05,0,658
TXN932470,ACC00117,Deposit,12974.72,GBP,Branch,2024-08-18,Success,London,38,97873.22,0,428
TXN375925,ACC00385,Transfer,26288.85,JPY,ATM,2023-09-29,Success,London,62,41775.27,0,306
TXN493088,ACC00403,Bill Payment,16144.97,GBP,Online,2024-11-01,Success,Tokyo,31,179334.02,0,396
TXN724887,ACC00295,Deposit,44491.27,GBP,ATM,2024-10-11,Pending,Tokyo,47,191830.84,0,341
TXN579064,ACC00215,Deposit,31783.58,INR,POS,2023-02-14,Success,London,37,175813.52,0,428
TXN673372,ACC00230,Bill Payment,24070.64,JPY,Online,2023-12-19,Success,Mumbai,34,93580.02,0,711
TXN328451,ACC00351,Bill Payment,7467.1,EUR,Mobile,2024-01-25,Success,Mumbai,71,146673.96,0,640
TXN668157,ACC00188,Withdrawal,1982.02,JPY,Mobile,2023-05-15,Success,New York,38,88448.81,0,363
TXN295301,ACC00498,Transfer,15069.26,EUR,Online,2024-03-05,Success,Mumbai,49,135532.57,0,410
TXN142663,ACC00304,Transfer,26468.31,GBP,Online,2023-07-11,Failed,London,52,43567.03,0,338
TXN443549,ACC00110,Deposit,46878.68,JPY,Mobile,2024-06-27,Success,Mumbai,29,84207.26,0,677
TXN284165,ACC00469,Payment,39518.77,INR,Mobile,2023-03-08,Success,Sydney,52,23091.5,0,714
TXN819921,ACC00368,Deposit,46948.27,USD,Mobile,2023-05-06,Success,New York,29,116916.01,0,524
TXN212932,ACC00127,Deposit,11998.6,JPY,ATM,2023-01-07,Pending,London,50,77769.32,0,304
TXN594935,ACC00406,Bill Payment,19816.61,JPY,ATM,2024-11-04,Failed,London,66,156357.43,0,635
TXN935408,ACC00403,Payment,4346.48,USD,Online,2023-09-21,Success,London,39,157643.02,0,649
TXN478180,ACC00204,Deposit,9465.71,JPY,Mobile,2023-04-06,Success,London,46,107186.46,0,453
TXN522007,ACC00397,Withdrawal,27016.61,USD,ATM,2023-12-16,Success,Tokyo,62,156844.4,0,619
TXN430913,ACC00065,Payment,25587.09,INR,ATM,2024-02-01,Success,Tokyo,23,148774.93,0,333
TXN428810,ACC00130,Bill Payment,26463.71,USD,Mobile,2023-04-01,Success,Mumbai,55,197360.78,0,631
TXN539287,ACC00444,Payment,32047.98,EUR,Branch,2023-10-22,Failed,New York,65,49835.63,0,674
TXN309352,ACC00266,Loan Disbursement,49937.69,JPY,Online,2023-05-09,Success,Sydney,44,59789.18,0,345
TXN771854,ACC00217,Deposit,25868.03,USD,ATM,2023-04-26,Pending,Toronto,53,170335.61,0,687
TXN400208,ACC00311,Transfer,48409.9,JPY,ATM,2024-08-22,Success,Mumbai,70,60230.42,0,751
TXN244470,ACC00048,Withdrawal,27164.76,GBP,Branch,2023-10-15,Success,Mumbai,39,158431.64,0,664
TXN179653,ACC00145,Loan Disbursement,40756.76,INR,Mobile,2024-10-03,Success,Toronto,36,146277.5,0,799
TXN867101,ACC00020,Bill Payment,2560.18,INR,Branch,2023-11-30,Success,Sydney,65,67842.99,0,705
TXN249694,ACC00399,Bill Payment,24349.25,USD,POS,2024-05-31,Success,Tokyo,69,155827.93,0,381
TXN607284,ACC00442,Payment,41620.92,EUR,Online,2024-08-27,Success,London,18,136529.39,0,583
TXN163517,ACC00452,Deposit,26020.0,JPY,POS,2024-03-28,Pending,Toronto,58,160137.87,0,542
TXN275528,ACC00233,Withdrawal,14115.59,JPY,Mobile,2023-08-12,Success,London,32,178954.63,0,562
TXN256720,ACC00187,Withdrawal,48933.86,INR,POS,2024-01-18,Success,Toronto,60,189735.25,0,802
TXN555160,ACC00065,Loan Disbursement,7352.0,GBP,Branch,2024-05-07,Success,New York,74,167580.02,0,657
TXN357257,ACC00362,Deposit,22394.56,JPY,POS,2023-08-09,Success,Toronto,28,111462.04,0,693
TXN416331,ACC00033,Loan Disbursement,37887.53,USD,Online,2024-08-07,Success,Sydney,25,100752.98,0,470
TXN973857,ACC00357,Loan Disbursement,17279.53,INR,ATM,2023-06-30,Pending,Mumbai,59,172015.72,0,724
TXN228351,ACC00111,Withdrawal,4530.85,USD,Branch,2024-12-01,Success,Mumbai,56,119764.15,0,318
TXN503813,ACC00389,Bill Payment,26330.32,JPY,POS,2023-11-09,Failed,Mumbai,75,43602.74,0,436
TXN611363,ACC00221,Payment,36672.77,INR,Online,2024-11-24,Success,Toronto,64,86127.4,0,610
TXN471970,ACC00305,Withdrawal,7204.58,JPY,ATM,2024-03-22,Pending,Mumbai,52,164597.87,0,335
TXN845472,ACC00139,Loan Disbursement,2392.55,USD,Branch,2023-02-12,Failed,New York,60,115737.48,0,523
TXN387590,ACC00194,Bill Payment,42523.31,EUR,Online,2024-06-20,Success,New York,21,181918.01,0,694
TXN967011,ACC00278,Bill Payment,22164.91,GBP,POS,2023-08-30,Success,Mumbai,38,99289.6,0,810
TXN349814,ACC00321,Withdrawal,14215.2,GBP,Mobile,2024-02-04,Success,New York,70,128085.79,0,537
TXN151238,ACC00456,Transfer,14294.21,JPY,Mobile,2024-05-17,Success,Mumbai,55,106499.69,0,308
TXN284807,ACC00006,Transfer,39177.52,GBP,ATM,2024-04-15,Failed,London,57,135701.74,0,358
TXN225682,ACC00257,Payment,34751.34,USD,Online,2023-10-27,Success,New York,67,77109.14,0,464
