order_id,warehouse,supplier,product,quantity,order_date,delivery_time
ORD_413,WH_B,Supplier_2,Laptop,60,2024-01-22,5
ORD_414,WH_B,Supplier_1,TV,53,2024-01-25,1
ORD_415,WH_A,Supplier_3,Smartphone,67,2024-01-03,3
ORD_416,WH_E,Supplier_2,Smartphone,80,2024-01-26,3
ORD_417,WH_D,Supplier_2,Laptop,55,2024-01-18,3
ORD_418,WH_D,Supplier_3,Headphones,92,2024-01-04,2
ORD_419,WH_C,Supplier_2,TV,82,2024-01-27,7
ORD_420,WH_D,Supplier_1,Laptop,81,2024-01-22,3
ORD_421,WH_B,Supplier_4,Laptop,32,2024-01-20,3
ORD_422,WH_C,Supplier_5,Tablet,84,2024-01-16,6
ORD_423,WH_E,Supplier_1,Tablet,54,2024-01-12,1
ORD_424,WH_D,Supplier_5,Tablet,87,2024-01-15,5
ORD_425,WH_E,Supplier_5,Headphones,63,2024-01-06,1
ORD_426,WH_E,Supplier_5,TV,88,2024-01-25,2
ORD_427,WH_A,Supplier_2,Tablet,53,2024-01-28,1
ORD_428,WH_A,Supplier_3,Smartphone,93,2024-01-28,6
ORD_429,WH_E,Supplier_5,Laptop,28,2024-01-30,5
ORD_430,WH_C,Supplier_3,TV,64,2024-01-22,1
ORD_431,WH_D,Supplier_5,Headphones,15,2024-01-12,7
ORD_432,WH_C,Supplier_5,Headphones,76,2024-01-08,1
ORD_433,WH_E,Supplier_3,Laptop,96,2024-01-12,7
ORD_434,WH_A,Supplier_2,Headphones,35,2024-01-24,2
ORD_435,WH_A,Supplier_4,Laptop,25,2024-01-31,6
ORD_436,WH_A,Supplier_2,Smartphone,89,2024-01-20,6
ORD_437,WH_C,Supplier_2,Tablet,10,2024-01-21,2
ORD_438,WH_E,Supplier_3,Laptop,55,2024-01-06,4
ORD_439,WH_D,Supplier_4,Smartphone,64,2024-01-08,2
ORD_440,WH_D,Supplier_2,Tablet,47,2024-01-09,4
ORD_441,WH_E,Supplier_3,Tablet,92,2024-01-15,4
ORD_442,WH_D,Supplier_4,Smartphone,88,2024-01-09,3
ORD_443,WH_C,Supplier_4,Tablet,26,2024-01-21,4
ORD_444,WH_E,Supplier_4,TV,63,2024-01-20,1
ORD_445,WH_C,Supplier_3,Headphones,31,2024-01-27,5
ORD_446,WH_C,Supplier_2,Tablet,15,2024-01-13,2
ORD_447,WH_E,Supplier_3,Tablet,32,2024-01-07,6
ORD_448,WH_D,Supplier_5,Laptop,21,2024-01-21,7
ORD_449,WH_A,Supplier_2,TV,94,2024-01-02,1
ORD_450,WH_A,Supplier_5,Laptop,7,2024-01-31,6
ORD_451,WH_D,Supplier_3,Headphones,95,2024-01-25,7
ORD_452,WH_C,Supplier_5,Smartphone,20,2024-01-27,3
ORD_453,WH_A,Supplier_1,Smartphone,61,2024-01-13,7
ORD_454,WH_A,Supplier_4,Headphones,50,2024-01-11,2
ORD_455,WH_C,Supplier_5,Smartphone,86,2024-01-25,2
ORD_456,WH_B,Supplier_2,Smartphone,27,2024-01-09,4
ORD_457,WH_C,Supplier_4,Tablet,92,2024-01-22,2
ORD_458,WH_A,Supplier_4,Smartphone,46,2024-01-23,5
ORD_459,WH_A,Supplier_2,Tablet,63,2024-01-14,5
ORD_460,WH_B,Supplier_3,TV,82,2024-01-20,6
ORD_461,WH_A,Supplier_3,Headphones,70,2024-01-25,5
ORD_462,WH_C,Supplier_1,Tablet,46,2024-01-18,1
ORD_463,WH_D,Supplier_4,Laptop,92,2024-01-25,6
ORD_464,WH_E,Supplier_2,Laptop,92,2024-01-09,5
ORD_465,WH_D,Supplier_4,Headphones,99,2024-01-23,7
ORD_466,WH_D,Supplier_2,Headphones,10,2024-01-14,5
ORD_467,WH_B,Supplier_2,Tablet,100,2024-01-19,4
ORD_468,WH_D,Supplier_1,Headphones,6,2024-01-09,5
ORD_469,WH_D,Supplier_1,Smartphone,20,2024-01-11,7
ORD_470,WH_B,Supplier_2,TV,91,2024-01-19,6
ORD_471,WH_C,Supplier_5,Tablet,62,2024-01-04,5
ORD_472,WH_C,Supplier_2,Headphones,8,2024-01-26,2
ORD_473,WH_E,Supplier_2,Tablet,75,2024-01-28,1
ORD_474,WH_C,Supplier_5,Tablet,100,2024-01-30,7
ORD_475,WH_C,Supplier_2,TV,84,2024-01-24,6
ORD_476,WH_D,Supplier_5,Laptop,1,2024-01-13,3
ORD_477,WH_E,Supplier_1,Tablet,41,2024-01-24,5
ORD_478,WH_B,Supplier_5,Headphones,100,2024-01-01,4
ORD_479,WH_E,Supplier_4,Headphones,18,2024-01-17,5
ORD_480,WH_D,Supplier_2,TV,66,2024-01-11,7
ORD_481,WH_D,Supplier_4,Laptop,79,2024-01-15,5
ORD_482,WH_B,Supplier_1,Smartphone,16,2024-01-29,7
ORD_483,WH_D,Supplier_2,Smartphone,58,2024-01-05,4
ORD_484,WH_D,Supplier_4,Smartphone,78,2024-01-10,3
ORD_485,WH_B,Supplier_3,Headphones,19,2024-01-02,2
ORD_486,WH_E,Supplier_1,Smartphone,66,2024-01-06,1
ORD_487,WH_A,Supplier_1,Headphones,46,2024-01-05,1
ORD_488,WH_B,Supplier_1,Headphones,99,2024-01-06,7
ORD_489,WH_B,Supplier_2,Laptop,46,2024-01-13,4
ORD_490,WH_A,Supplier_2,Laptop,97,2024-01-26,4
ORD_491,WH_A,Supplier_2,Laptop,10,2024-01-17,6
ORD_492,WH_C,Supplier_1,Laptop,40,2024-01-08,7
ORD_493,WH_E,Supplier_5,Smartphone,54,2024-01-10,5
ORD_494,WH_D,Supplier_1,Headphones,63,2024-01-24,7
ORD_495,WH_B,Supplier_3,Tablet,90,2024-01-29,3
ORD_496,WH_B,Supplier_5,Smartphone,8,2024-01-19,1
ORD_497,WH_D,Supplier_5,Laptop,10,2024-01-14,3
ORD_498,WH_D,Supplier_4,Tablet,43,2024-01-06,7
ORD_499,WH_D,Supplier_5,TV,37,2024-01-02,7
ORD_500,WH_D,Supplier_4,TV,42,2024-01-18,7
ORD_501,WH_B,Supplier_3,Tablet,22,2024-01-17,6
ORD_502,WH_D,Supplier_4,Smartphone,86,2024-01-22,3
ORD_503,WH_A,Supplier_5,TV,49,2024-01-28,3
ORD_504,WH_E,Supplier_2,Smartphone,86,2024-01-12,5
ORD_505,WH_E,Supplier_2,TV,98,2024-01-13,1
ORD_506,WH_B,Supplier_4,Smartphone,70,2024-01-30,5
ORD_507,WH_C,Supplier_3,Tablet,49,2024-01-15,7
ORD_508,WH_C,Supplier_3,Headphones,85,2024-01-31,2
ORD_509,WH_B,Supplier_2,Headphones,19,2024-01-22,6
ORD_510,WH_B,Supplier_5,Tablet,41,2024-01-08,5
ORD_511,WH_B,Supplier_3,Tablet,39,2024-01-06,6
ORD_512,WH_D,Supplier_4,Laptop,4,2024-01-19,6
ORD_513,WH_A,Supplier_4,Laptop,77,2024-01-05,6
ORD_514,WH_E,Supplier_1,Smartphone,8,2024-01-26,1
ORD_515,WH_C,Supplier_2,Tablet,57,2024-01-06,1
ORD_516,WH_C,Supplier_1,Smartphone,74,2024-01-09,3
ORD_517,WH_D,Supplier_5,TV,64,2024-01-25,1
ORD_518,WH_E,Supplier_3,Tablet,88,2024-01-08,1
ORD_519,WH_B,Supplier_1,Tablet,41,2024-01-05,2
ORD_520,WH_C,Supplier_1,Headphones,88,2024-01-16,2
ORD_521,WH_E,Supplier_3,Tablet,78,2024-01-31,7
ORD_522,WH_C,Supplier_3,Headphones,26,2024-01-11,3
ORD_523,WH_C,Supplier_4,Headphones,82,2024-01-05,3
ORD_524,WH_A,Supplier_1,Tablet,79,2024-01-22,5
ORD_525,WH_A,Supplier_4,Headphones,98,2024-01-31,6
ORD_526,WH_C,Supplier_3,Smartphone,44,2024-01-21,7
ORD_527,WH_B,Supplier_4,Headphones,62,2024-01-14,3
ORD_528,WH_C,Supplier_4,Laptop,18,2024-01-01,4
ORD_529,WH_B,Supplier_5,Laptop,22,2024-01-08,5
ORD_530,WH_C,Supplier_5,Smartphone,43,2024-01-22,3
ORD_531,WH_E,Supplier_5,Tablet,68,2024-01-27,2
ORD_532,WH_C,Supplier_2,Tablet,28,2024-01-03,3
ORD_533,WH_D,Supplier_2,Laptop,3,2024-01-15,1
ORD_534,WH_E,Supplier_2,Smartphone,25,2024-01-23,6
ORD_535,WH_D,Supplier_2,TV,30,2024-01-30,6
ORD_536,WH_B,Supplier_2,TV,20,2024-01-19,4
ORD_537,WH_C,Supplier_2,Headphones,2,2024-01-17,2
ORD_538,WH_E,Supplier_1,Smartphone,49,2024-01-29,3
ORD_539,WH_B,Supplier_3,TV,52,2024-01-04,7
ORD_540,WH_A,Supplier_3,Tablet,70,2024-01-03,2
ORD_541,WH_B,Supplier_2,Headphones,54,2024-01-19,7
ORD_542,WH_A,Supplier_4,Tablet,1,2024-01-21,7
ORD_543,WH_D,Supplier_4,Smartphone,60,2024-01-22,7
ORD_544,WH_C,Supplier_5,Tablet,24,2024-01-05,3
ORD_545,WH_E,Supplier_4,Laptop,19,2024-01-23,2
ORD_546,WH_A,Supplier_4,TV,34,2024-01-16,6
ORD_547,WH_B,Supplier_1,TV,51,2024-01-17,3
ORD_548,WH_D,Supplier_1,Smartphone,88,2024-01-19,7
ORD_549,WH_B,Supplier_1,TV,88,2024-01-12,7
ORD_550,WH_E,Supplier_2,TV,33,2024-01-03,5
ORD_551,WH_B,Supplier_4,Tablet,63,2024-01-26,1
ORD_552,WH_E,Supplier_2,TV,76,2024-01-16,5
ORD_553,WH_D,Supplier_3,Tablet,44,2024-01-16,3
ORD_554,WH_A,Supplier_1,Headphones,60,2024-01-26,6
ORD_555,WH_B,Supplier_1,Smartphone,22,2024-01-17,3
ORD_556,WH_A,Supplier_2,Smartphone,58,2024-01-19,6
ORD_557,WH_E,Supplier_3,TV,66,2024-01-28,6
ORD_558,WH_A,Supplier_2,Smartphone,12,2024-01-04,4
ORD_559,WH_A,Supplier_2,Tablet,18,2024-01-18,6
ORD_560,WH_B,Supplier_5,TV,71,2024-01-08,1
ORD_561,WH_E,Supplier_4,Tablet,5,2024-01-20,2
ORD_562,WH_D,Supplier_4,Tablet,30,2024-01-28,6
ORD_563,WH_D,Supplier_4,Tablet,78,2024-01-29,4
ORD_564,WH_C,Supplier_4,Headphones,88,2024-01-22,5
ORD_565,WH_C,Supplier_3,Smartphone,80,2024-01-10,4
ORD_566,WH_C,Supplier_1,Headphones,68,2024-01-27,6
ORD_567,WH_C,Supplier_3,TV,8,2024-01-22,5
ORD_568,WH_E,Supplier_2,TV,13,2024-01-11,1
ORD_569,WH_E,Supplier_4,Headphones,32,2024-01-29,4
ORD_570,WH_D,Supplier_2,Tablet,98,2024-01-23,5
ORD_571,WH_E,Supplier_1,TV,3,2024-01-13,5
ORD_572,WH_D,Supplier_5,TV,37,2024-01-26,7
ORD_573,WH_D,Supplier_5,Laptop,19,2024-01-26,6
ORD_574,WH_C,Supplier_4,Tablet,87,2024-01-07,2
ORD_575,WH_A,Supplier_4,TV,92,2024-01-18,4
ORD_576,WH_D,Supplier_4,TV,87,2024-01-23,2
ORD_577,WH_C,Supplier_5,Tablet,51,2024-01-27,7
ORD_578,WH_A,Supplier_4,Smartphone,6,2024-01-10,4
ORD_579,WH_A,Supplier_3,Headphones,48,2024-01-07,6
ORD_580,WH_C,Supplier_3,Tablet,54,2024-01-22,5
ORD_581,WH_C,Supplier_5,Laptop,68,2024-01-17,1
ORD_582,WH_E,Supplier_2,Tablet,64,2024-01-12,3
ORD_583,WH_C,Supplier_5,Headphones,84,2024-01-05,3
ORD_584,WH_E,Supplier_1,Headphones,36,2024-01-03,1
ORD_585,WH_B,Supplier_1,Tablet,38,2024-01-04,6
ORD_586,WH_C,Supplier_2,TV,99,2024-01-26,3
ORD_587,WH_A,Supplier_1,TV,37,2024-01-01,1
ORD_588,WH_B,Supplier_5,Laptop,1,2024-01-21,3
ORD_589,WH_C,Supplier_3,Laptop,83,2024-01-22,2
ORD_590,WH_D,Supplier_3,Smartphone,86,2024-01-21,2
ORD_591,WH_C,Supplier_5,Headphones,26,2024-01-20,2
ORD_592,WH_E,Supplier_3,Tablet,80,2024-01-23,4
ORD_593,WH_A,Supplier_5,Laptop,49,2024-01-10,5
ORD_594,WH_D,Supplier_3,Laptop,3,2024-01-15,3
ORD_595,WH_B,Supplier_2,TV,39,2024-01-23,3
ORD_596,WH_A,Supplier_3,Tablet,55,2024-01-20,7
ORD_597,WH_C,Supplier_2,Laptop,75,2024-01-06,2
ORD_598,WH_D,Supplier_2,Laptop,61,2024-01-23,1
ORD_599,WH_A,Supplier_3,Headphones,14,2024-01-15,2
ORD_600,WH_A,Supplier_3,Smartphone,91,2024-01-15,4
ORD_601,WH_E,Supplier_3,Tablet,99,2024-01-26,5
ORD_602,WH_C,Supplier_5,Laptop,30,2024-01-28,2
ORD_603,WH_A,Supplier_4,Headphones,18,2024-01-13,4
ORD_604,WH_D,Supplier_4,Smartphone,70,2024-01-28,1
ORD_605,WH_A,Supplier_2,TV,6,2024-01-15,4
ORD_606,WH_A,Supplier_2,Tablet,48,2024-01-31,5
ORD_607,WH_B,Supplier_3,TV,91,2024-01-25,6
ORD_608,WH_B,Supplier_5,Smartphone,7,2024-01-14,4
ORD_609,WH_A,Supplier_5,Headphones,96,2024-01-18,1
ORD_610,WH_B,Supplier_5,Tablet,91,2024-01-11,1
ORD_611,WH_D,Supplier_4,TV,82,2024-01-28,2
ORD_612,WH_D,Supplier_4,Laptop,6,2024-01-24,1
ORD_613,WH_B,Supplier_1,Headphones,87,2024-01-05,6
ORD_614,WH_A,Supplier_4,Smartphone,50,2024-01-19,5
ORD_615,WH_E,Supplier_2,Headphones,6,2024-01-24,4
ORD_616,WH_E,Supplier_1,Headphones,69,2024-01-21,3
ORD_617,WH_D,Supplier_2,TV,65,2024-01-26,1
ORD_618,WH_C,Supplier_4,TV,92,2024-01-01,6
ORD_619,WH_D,Supplier_2,TV,40,2024-01-14,7
ORD_620,WH_C,Supplier_1,Tablet,71,2024-01-29,4
ORD_621,WH_C,Supplier_3,Headphones,24,2024-01-11,5
ORD_622,WH_A,Supplier_1,Laptop,65,2024-01-09,4
ORD_623,WH_A,Supplier_2,Tablet,51,2024-01-31,3
ORD_624,WH_C,Supplier_4,TV,54,2024-01-07,7
ORD_625,WH_E,Supplier_4,Laptop,11,2024-01-16,4
ORD_626,WH_A,Supplier_5,Laptop,4,2024-01-14,5
ORD_627,WH_A,Supplier_1,TV,38,2024-01-16,5
ORD_628,WH_B,Supplier_2,TV,91,2024-01-02,2
ORD_629,WH_B,Supplier_3,Smartphone,28,2024-01-29,7
ORD_630,WH_E,Supplier_5,Tablet,90,2024-01-12,6
ORD_631,WH_E,Supplier_1,TV,40,2024-01-12,2
ORD_632,WH_A,Supplier_4,Smartphone,17,2024-01-06,7
ORD_633,WH_D,Supplier_2,Headphones,49,2024-01-31,6
ORD_634,WH_D,Supplier_1,Tablet,62,2024-01-17,1
ORD_635,WH_A,Supplier_3,Headphones,17,2024-01-01,7
ORD_636,WH_C,Supplier_3,TV,14,2024-01-28,4
ORD_637,WH_C,Supplier_3,TV,72,2024-01-06,4
ORD_638,WH_C,Supplier_5,Laptop,90,2024-01-22,7
ORD_639,WH_A,Supplier_4,TV,65,2024-01-27,7
ORD_640,WH_A,Supplier_1,Tablet,49,2024-01-18,5
ORD_641,WH_B,Supplier_3,TV,23,2024-01-20,7
ORD_642,WH_D,Supplier_1,Tablet,19,2024-01-23,3
ORD_643,WH_C,Supplier_3,Smartphone,63,2024-01-02,7
ORD_644,WH_D,Supplier_5,Laptop,42,2024-01-13,6
ORD_645,WH_B,Supplier_4,Laptop,54,2024-01-10,4
ORD_646,WH_B,Supplier_1,Laptop,19,2024-01-27,2
ORD_647,WH_C,Supplier_2,Smartphone,21,2024-01-09,4
ORD_648,WH_E,Supplier_5,Tablet,82,2024-01-27,2
ORD_649,WH_B,Supplier_2,Headphones,87,2024-01-27,5
ORD_650,WH_C,Supplier_5,Laptop,68,2024-01-16,3
ORD_651,WH_B,Supplier_2,Tablet,85,2024-01-23,2
ORD_652,WH_D,Supplier_1,Tablet,46,2024-01-05,3
ORD_653,WH_D,Supplier_3,Laptop,71,2024-01-08,2
ORD_654,WH_C,Supplier_4,Laptop,63,2024-01-08,4
ORD_655,WH_A,Supplier_2,Laptop,5,2024-01-22,4
ORD_656,WH_B,Supplier_1,Laptop,80,2024-01-08,5
ORD_657,WH_A,Supplier_1,Headphones,30,2024-01-24,6
ORD_658,WH_B,Supplier_5,Laptop,36,2024-01-11,4
ORD_659,WH_D,Supplier_3,Tablet,66,2024-01-11,4
ORD_660,WH_E,Supplier_2,Laptop,95,2024-01-16,1
ORD_661,WH_B,Supplier_3,Laptop,73,2024-01-11,1
ORD_662,WH_B,Supplier_3,Headphones,78,2024-01-31,5
ORD_663,WH_A,Supplier_2,Headphones,5,2024-01-08,1
ORD_664,WH_B,Supplier_4,TV,33,2024-01-07,7
ORD_665,WH_B,Supplier_2,TV,72,2024-01-29,4
ORD_666,WH_D,Supplier_5,TV,60,2024-01-09,5
ORD_667,WH_B,Supplier_5,Laptop,53,2024-01-19,3
ORD_668,WH_E,Supplier_4,Tablet,52,2024-01-19,6
ORD_669,WH_B,Supplier_3,Tablet,94,2024-01-18,4
ORD_670,WH_C,Supplier_4,TV,47,2024-01-31,5
ORD_671,WH_B,Supplier_4,Headphones,79,2024-01-16,6
ORD_672,WH_C,Supplier_2,Headphones,89,2024-01-29,1
ORD_673,WH_B,Supplier_4,Laptop,7,2024-01-21,3
ORD_674,WH_B,Supplier_2,Tablet,79,2024-01-25,5
ORD_675,WH_A,Supplier_1,TV,25,2024-01-23,4
ORD_676,WH_B,Supplier_3,TV,37,2024-01-27,4
ORD_677,WH_C,Supplier_4,Laptop,83,2024-01-22,6
ORD_678,WH_B,Supplier_4,Smartphone,90,2024-01-11,6
ORD_679,WH_C,Supplier_2,Headphones,46,2024-01-24,1
ORD_680,WH_C,Supplier_3,Smartphone,45,2024-01-24,5
ORD_681,WH_A,Supplier_4,Laptop,32,2024-01-28,6
ORD_682,WH_C,Supplier_4,Headphones,11,2024-01-06,2
ORD_683,WH_A,Supplier_1,Tablet,32,2024-01-10,4
ORD_684,WH_B,Supplier_4,Headphones,36,2024-01-03,5
ORD_685,WH_A,Supplier_5,Tablet,62,2024-01-29,1
ORD_686,WH_D,Supplier_4,Laptop,37,2024-01-06,3
ORD_687,WH_B,Supplier_3,Laptop,95,2024-01-10,3
ORD_688,WH_B,Supplier_2,TV,84,2024-01-29,2
ORD_689,WH_C,Supplier_5,Tablet,29,2024-01-08,1
ORD_690,WH_B,Supplier_1,Smartphone,71,2024-01-25,7
ORD_691,WH_E,Supplier_2,TV,80,2024-01-06,1
ORD_692,WH_A,Supplier_2,Laptop,6,2024-01-12,7
ORD_693,WH_C,Supplier_2,Smartphone,12,2024-01-15,4
ORD_694,WH_B,Supplier_2,Tablet,59,2024-01-28,4
ORD_695,WH_D,Supplier_4,Smartphone,8,2024-01-27,6
ORD_696,WH_A,Supplier_1,Headphones,28,2024-01-01,4
ORD_697,WH_E,Supplier_2,TV,60,2024-01-01,4
ORD_698,WH_D,Supplier_1,Tablet,64,2024-01-08,1
ORD_699,WH_E,Supplier_1,Smartphone,20,2024-01-20,1
ORD_700,WH_B,Supplier_3,Smartphone,33,2024-01-03,2
ORD_701,WH_A,Supplier_4,Tablet,35,2024-01-10,2
ORD_702,WH_B,Supplier_4,TV,75,2024-01-19,6
ORD_703,WH_D,Supplier_5,Tablet,7,2024-01-22,1
ORD_704,WH_D,Supplier_5,Smartphone,17,2024-01-20,1
ORD_705,WH_E,Supplier_5,Tablet,89,2024-01-08,1
ORD_706,WH_D,Supplier_5,Smartphone,45,2024-01-19,3
ORD_707,WH_D,Supplier_3,Smartphone,75,2024-01-09,4
ORD_708,WH_C,Supplier_4,Headphones,84,2024-01-21,3
ORD_709,WH_B,Supplier_2,TV,87,2024-01-01,7
ORD_710,WH_A,Supplier_4,TV,14,2024-01-08,6
ORD_711,WH_D,Supplier_1,Smartphone,88,2024-01-11,7
ORD_712,WH_E,Supplier_4,Tablet,89,2024-01-08,4
ORD_713,WH_D,Supplier_1,Headphones,28,2024-01-27,5
ORD_714,WH_C,Supplier_2,TV,62,2024-01-15,2
ORD_715,WH_D,Supplier_5,Smartphone,86,2024-01-14,2
ORD_716,WH_D,Supplier_1,Headphones,61,2024-01-25,5
ORD_717,WH_E,Supplier_2,TV,78,2024-01-08,7
ORD_718,WH_D,Supplier_2,Laptop,3,2024-01-23,5
ORD_719,WH_C,Supplier_3,TV,72,2024-01-11,4
ORD_720,WH_E,Supplier_2,Laptop,29,2024-01-24,4
ORD_721,WH_A,Supplier_1,Smartphone,39,2024-01-20,7
ORD_722,WH_E,Supplier_3,Laptop,73,2024-01-09,4
ORD_723,WH_C,Supplier_1,Headphones,3,2024-01-14,4
ORD_724,WH_D,Supplier_2,Tablet,15,2024-01-18,3
ORD_725,WH_E,Supplier_4,TV,26,2024-01-21,4
ORD_726,WH_C,Supplier_3,Smartphone,52,2024-01-26,7
ORD_727,WH_B,Supplier_1,Tablet,9,2024-01-18,4
ORD_728,WH_D,Supplier_5,Tablet,1,2024-01-14,1
ORD_729,WH_A,Supplier_5,Smartphone,22,2024-01-08,3
ORD_730,WH_C,Supplier_3,Laptop,71,2024-01-10,5
ORD_731,WH_D,Supplier_1,Laptop,2,2024-01-26,3
ORD_732,WH_D,Supplier_3,Smartphone,76,2024-01-09,4
ORD_733,WH_C,Supplier_5,Tablet,59,2024-01-22,3
ORD_734,WH_A,Supplier_1,Smartphone,18,2024-01-31,4
ORD_735,WH_E,Supplier_3,Tablet,62,2024-01-30,4
ORD_736,WH_E,Supplier_3,Tablet,60,2024-01-31,4
ORD_737,WH_E,Supplier_5,TV,23,2024-01-25,3
ORD_738,WH_B,Supplier_2,Headphones,73,2024-01-12,6
ORD_739,WH_C,Supplier_4,Headphones,61,2024-01-26,6
ORD_740,WH_D,Supplier_1,Laptop,32,2024-01-24,3
ORD_741,WH_C,Supplier_3,TV,94,2024-01-05,7
ORD_742,WH_D,Supplier_1,TV,65,2024-01-06,4
ORD_743,WH_C,Supplier_2,Smartphone,92,2024-01-31,4
ORD_744,WH_E,Supplier_5,Laptop,29,2024-01-23,5
ORD_745,WH_E,Supplier_2,Smartphone,86,2024-01-29,1
ORD_746,WH_A,Supplier_1,Laptop,40,2024-01-23,4
ORD_747,WH_A,Supplier_3,Smartphone,77,2024-01-23,4
ORD_748,WH_B,Supplier_3,Smartphone,79,2024-01-24,7
ORD_749,WH_B,Supplier_1,Smartphone,8,2024-01-24,5
ORD_750,WH_A,Supplier_1,Laptop,3,2024-01-15,6
ORD_751,WH_E,Supplier_2,Tablet,94,2024-01-25,4
ORD_752,WH_E,Supplier_4,Laptop,54,2024-01-02,5
ORD_753,WH_E,Supplier_5,TV,23,2024-01-13,4
ORD_754,WH_A,Supplier_5,Tablet,72,2024-01-28,2
ORD_755,WH_D,Supplier_5,Headphones,50,2024-01-30,1
ORD_756,WH_E,Supplier_5,TV,47,2024-01-04,6
ORD_757,WH_D,Supplier_2,TV,58,2024-01-29,7
ORD_758,WH_A,Supplier_3,Headphones,77,2024-01-30,3
ORD_759,WH_C,Supplier_3,Laptop,44,2024-01-13,2
ORD_760,WH_A,Supplier_3,Laptop,22,2024-01-15,5
ORD_761,WH_A,Supplier_5,TV,15,2024-01-09,6
ORD_762,WH_D,Supplier_1,Smartphone,54,2024-01-18,6
ORD_763,WH_C,Supplier_5,TV,90,2024-01-04,5
ORD_764,WH_A,Supplier_1,Laptop,38,2024-01-17,2
ORD_765,WH_A,Supplier_4,Headphones,60,2024-01-02,5
ORD_766,WH_E,Supplier_2,TV,58,2024-01-14,7
ORD_767,WH_B,Supplier_5,Headphones,9,2024-01-14,4
ORD_768,WH_A,Supplier_3,Tablet,23,2024-01-22,6
ORD_769,WH_C,Supplier_2,TV,21,2024-01-11,1
ORD_770,WH_B,Supplier_3,Laptop,46,2024-01-13,7
ORD_771,WH_C,Supplier_2,TV,98,2024-01-20,5
ORD_772,WH_E,Supplier_4,Tablet,48,2024-01-02,5
ORD_773,WH_D,Supplier_2,Smartphone,24,2024-01-20,1
ORD_774,WH_C,Supplier_3,Headphones,1,2024-01-01,1
ORD_775,WH_E,Supplier_5,Laptop,5,2024-01-14,2
ORD_776,WH_A,Supplier_1,TV,17,2024-01-19,6
ORD_777,WH_D,Supplier_5,Smartphone,77,2024-01-12,4
ORD_778,WH_B,Supplier_3,Laptop,7,2024-01-05,2
ORD_779,WH_B,Supplier_5,TV,63,2024-01-14,1
ORD_780,WH_C,Supplier_5,Laptop,2,2024-01-24,7
ORD_781,WH_C,Supplier_1,Tablet,77,2024-01-24,7
ORD_782,WH_A,Supplier_1,TV,51,2024-01-27,7
ORD_783,WH_A,Supplier_2,TV,73,2024-01-28,7
ORD_784,WH_E,Supplier_3,Smartphone,31,2024-01-23,4
ORD_785,WH_D,Supplier_3,Tablet,95,2024-01-09,2
ORD_786,WH_E,Supplier_3,Laptop,52,2024-01-30,3
ORD_787,WH_D,Supplier_4,Laptop,86,2024-01-23,4
ORD_788,WH_A,Supplier_5,Headphones,45,2024-01-08,2
ORD_789,WH_E,Supplier_3,Headphones,68,2024-01-11,7
ORD_790,WH_E,Supplier_1,Smartphone,32,2024-01-30,5
ORD_791,WH_D,Supplier_2,Smartphone,29,2024-01-05,2
ORD_792,WH_D,Supplier_1,Headphones,74,2024-01-30,3
ORD_793,WH_B,Supplier_2,Tablet,24,2024-01-31,6
ORD_794,WH_C,Supplier_4,Tablet,99,2024-01-09,5
ORD_795,WH_A,Supplier_4,Smartphone,4,2024-01-05,7
ORD_796,WH_C,Supplier_4,Headphones,31,2024-01-23,1
ORD_797,WH_D,Supplier_4,TV,88,2024-01-14,1
ORD_798,WH_C,Supplier_2,Tablet,43,2024-01-21,2
ORD_799,WH_D,Supplier_3,Smartphone,35,2024-01-17,3
ORD_800,WH_D,Supplier_1,Headphones,26,2024-01-11,5
ORD_801,WH_D,Supplier_5,Laptop,46,2024-01-15,3
ORD_802,WH_D,Supplier_3,Tablet,51,2024-01-15,5
ORD_803,WH_A,Supplier_2,Tablet,13,2024-01-08,2
ORD_804,WH_E,Supplier_3,Tablet,89,2024-01-28,5
ORD_805,WH_D,Supplier_5,Smartphone,71,2024-01-18,4
ORD_806,WH_A,Supplier_4,Tablet,26,2024-01-27,7
ORD_807,WH_B,Supplier_2,Smartphone,9,2024-01-18,7
ORD_808,WH_D,Supplier_5,TV,53,2024-01-30,7
ORD_809,WH_D,Supplier_1,TV,96,2024-01-02,6
ORD_810,WH_E,Supplier_1,Laptop,41,2024-01-19,1
ORD_811,WH_C,Supplier_4,Tablet,25,2024-01-12,4
ORD_812,WH_C,Supplier_1,Smartphone,26,2024-01-04,5
ORD_813,WH_A,Supplier_5,Headphones,3,2024-01-19,7
ORD_814,WH_C,Supplier_2,Smartphone,43,2024-01-08,7
ORD_815,WH_E,Supplier_2,Tablet,35,2024-01-14,6
ORD_816,WH_D,Supplier_1,Headphones,87,2024-01-17,6
ORD_817,WH_E,Supplier_3,Laptop,32,2024-01-14,2
ORD_818,WH_A,Supplier_4,Tablet,14,2024-01-18,6
ORD_819,WH_B,Supplier_5,Tablet,54,2024-01-20,2
ORD_820,WH_A,Supplier_5,Smartphone,8,2024-01-05,1
ORD_821,WH_C,Supplier_3,Smartphone,6,2024-01-27,1
ORD_822,WH_C,Supplier_4,Smartphone,85,2024-01-14,2
ORD_823,WH_A,Supplier_2,Headphones,6,2024-01-11,6
ORD_824,WH_B,Supplier_1,TV,33,2024-01-20,6
ORD_825,WH_A,Supplier_3,Smartphone,82,2024-01-01,1
