id,category,value,timestamp
603,Furniture,951.13,2023-01-01 10:02:00
604,Food,299.56,2023-01-01 10:03:00
605,Books,152.93,2023-01-01 10:04:00
606,Books,28.44,2023-01-01 10:05:00
607,Food,392.89,2023-01-01 10:06:00
608,Electronics,675.88,2023-01-01 10:07:00
609,Clothing,397.87,2023-01-01 10:08:00
610,Electronics,810.66,2023-01-01 10:09:00
611,Electronics,189.75,2023-01-01 10:10:00
612,Electronics,178.03,2023-01-01 10:11:00
613,Furniture,273.67,2023-01-01 10:12:00
614,Books,63.73,2023-01-01 10:13:00
615,Electronics,840.67,2023-01-01 10:14:00
616,Books,143.6,2023-01-01 10:15:00
617,Food,386.26,2023-01-01 10:16:00
618,Clothing,468.34,2023-01-01 10:17:00
619,Food,242.55,2023-01-01 10:18:00
620,Food,885.72,2023-01-01 10:19:00
621,Furniture,738.4,2023-01-01 10:20:00
622,Clothing,37.86,2023-01-01 10:21:00
623,Food,444.27,2023-01-01 10:22:00
624,Food,146.4,2023-01-01 10:23:00
625,Clothing,642.56,2023-01-01 10:24:00
626,Clothing,498.33,2023-01-01 10:25:00
627,Food,810.43,2023-01-01 10:26:00
628,Clothing,687.3,2023-01-01 10:27:00
629,Food,820.35,2023-01-01 10:28:00
630,Food,877.57,2023-01-01 10:29:00
631,Furniture,188.83,2023-01-01 10:30:00
632,Electronics,587.72,2023-01-01 10:31:00
633,Food,167.59,2023-01-01 10:32:00
634,Books,250.92,2023-01-01 10:33:00
635,Electronics,235.16,2023-01-01 10:34:00
636,Electronics,359.58,2023-01-01 10:35:00
637,Electronics,789.99,2023-01-01 10:36:00
638,Furniture,324.19,2023-01-01 10:37:00
639,Food,747.66,2023-01-01 10:38:00
640,Furniture,10.8,2023-01-01 10:39:00
641,Food,582.83,2023-01-01 10:40:00
642,Furniture,288.39,2023-01-01 10:41:00
643,Furniture,744.46,2023-01-01 10:42:00
644,Books,991.19,2023-01-01 10:43:00
645,Furniture,536.97,2023-01-01 10:44:00
646,Clothing,537.59,2023-01-01 10:45:00
647,Books,974.67,2023-01-01 10:46:00
648,Furniture,365.64,2023-01-01 10:47:00
649,Electronics,402.33,2023-01-01 10:48:00
650,Clothing,699.65,2023-01-01 10:49:00
651,Clothing,498.27,2023-01-01 10:50:00
652,Clothing,771.19,2023-01-01 10:51:00
653,Books,417.25,2023-01-01 10:52:00
654,Furniture,692.03,2023-01-01 10:53:00
655,Furniture,772.42,2023-01-01 10:54:00
656,Electronics,646.4,2023-01-01 10:55:00
657,Electronics,210.16,2023-01-01 10:56:00
658,Clothing,521.08,2023-01-01 10:57:00
659,Electronics,966.81,2023-01-01 10:58:00
660,Books,113.21,2023-01-01 10:59:00
661,Furniture,708.13,2023-01-01 11:00:00
662,Clothing,790.24,2023-01-01 11:01:00
663,Electronics,678.28,2023-01-01 11:02:00
664,Books,121.49,2023-01-01 11:03:00
665,Books,84.03,2023-01-01 11:04:00
666,Electronics,511.64,2023-01-01 11:05:00
667,Furniture,327.8,2023-01-01 11:06:00
668,Electronics,396.61,2023-01-01 11:07:00
669,Clothing,280.09,2023-01-01 11:08:00
670,Electronics,821.48,2023-01-01 11:09:00
671,Books,851.54,2023-01-01 11:10:00
672,Electronics,26.15,2023-01-01 11:11:00
673,Furniture,815.19,2023-01-01 11:12:00
674,Food,676.62,2023-01-01 11:13:00
675,Electronics,459.85,2023-01-01 11:14:00
676,Furniture,91.92,2023-01-01 11:15:00
677,Furniture,672.0,2023-01-01 11:16:00
678,Books,270.74,2023-01-01 11:17:00
679,Furniture,554.18,2023-01-01 11:18:00
680,Furniture,229.55,2023-01-01 11:19:00
681,Furniture,879.07,2023-01-01 11:20:00
682,Furniture,355.64,2023-01-01 11:21:00
683,Clothing,689.83,2023-01-01 11:22:00
684,Clothing,498.59,2023-01-01 11:23:00
685,Books,915.19,2023-01-01 11:24:00
686,Electronics,235.62,2023-01-01 11:25:00
687,Furniture,955.75,2023-01-01 11:26:00
688,Electronics,754.82,2023-01-01 11:27:00
689,Electronics,704.04,2023-01-01 11:28:00
690,Books,842.18,2023-01-01 11:29:00
691,Furniture,655.16,2023-01-01 11:30:00
692,Furniture,119.07,2023-01-01 11:31:00
693,Food,701.44,2023-01-01 11:32:00
694,Electronics,443.34,2023-01-01 11:33:00
695,Electronics,557.97,2023-01-01 11:34:00
696,Clothing,414.25,2023-01-01 11:35:00
697,Food,179.4,2023-01-01 11:36:00
698,Clothing,489.94,2023-01-01 11:37:00
699,Clothing,72.21,2023-01-01 11:38:00
700,Clothing,63.17,2023-01-01 11:39:00
701,Books,537.88,2023-01-01 11:40:00
702,Books,188.51,2023-01-01 11:41:00
703,Clothing,627.41,2023-01-01 11:42:00
704,Food,199.03,2023-01-01 11:43:00
705,Electronics,807.18,2023-01-01 11:44:00
706,Food,154.8,2023-01-01 11:45:00
707,Furniture,449.52,2023-01-01 11:46:00
708,Books,471.09,2023-01-01 11:47:00
709,Electronics,623.93,2023-01-01 11:48:00
710,Electronics,408.25,2023-01-01 11:49:00
711,Furniture,660.25,2023-01-01 11:50:00
712,Furniture,768.82,2023-01-01 11:51:00
713,Clothing,131.64,2023-01-01 11:52:00
714,Books,82.65,2023-01-01 11:53:00
715,Books,680.69,2023-01-01 11:54:00
716,Food,854.8,2023-01-01 11:55:00
717,Clothing,484.96,2023-01-01 11:56:00
718,Clothing,636.21,2023-01-01 11:57:00
719,Clothing,305.12,2023-01-01 11:58:00
720,Clothing,875.77,2023-01-01 11:59:00
721,Books,773.79,2023-01-01 12:00:00
722,Books,591.31,2023-01-01 12:01:00
723,Clothing,313.53,2023-01-01 12:02:00
724,Food,443.68,2023-01-01 12:03:00
725,Electronics,286.67,2023-01-01 12:04:00
726,Electronics,437.21,2023-01-01 12:05:00
727,Food,59.29,2023-01-01 12:06:00
728,Clothing,114.59,2023-01-01 12:07:00
729,Books,225.05,2023-01-01 12:08:00
730,Electronics,904.96,2023-01-01 12:09:00
731,Furniture,470.75,2023-01-01 12:10:00
732,Furniture,485.77,2023-01-01 12:11:00
733,Food,533.43,2023-01-01 12:12:00
734,Clothing,505.19,2023-01-01 12:13:00
735,Electronics,95.35,2023-01-01 12:14:00
736,Clothing,330.26,2023-01-01 12:15:00
737,Electronics,76.8,2023-01-01 12:16:00
738,Food,78.93,2023-01-01 12:17:00
739,Food,86.45,2023-01-01 12:18:00
740,Furniture,898.46,2023-01-01 12:19:00
741,Clothing,226.78,2023-01-01 12:20:00
742,Furniture,76.65,2023-01-01 12:21:00
743,Clothing,12.83,2023-01-01 12:22:00
744,Furniture,617.13,2023-01-01 12:23:00
745,Books,620.81,2023-01-01 12:24:00
746,Books,272.29,2023-01-01 12:25:00
747,Books,287.27,2023-01-01 12:26:00
748,Books,344.81,2023-01-01 12:27:00
749,Electronics,360.55,2023-01-01 12:28:00
750,Books,779.23,2023-01-01 12:29:00
751,Food,940.21,2023-01-01 12:30:00
752,Food,592.33,2023-01-01 12:31:00
753,Electronics,398.11,2023-01-01 12:32:00
754,Books,301.85,2023-01-01 12:33:00
755,Books,831.19,2023-01-01 12:34:00
756,Books,99.18,2023-01-01 12:35:00
757,Furniture,438.85,2023-01-01 12:36:00
758,Clothing,668.65,2023-01-01 12:37:00
759,Furniture,258.05,2023-01-01 12:38:00
760,Clothing,143.22,2023-01-01 12:39:00
761,Books,655.27,2023-01-01 12:40:00
762,Books,603.55,2023-01-01 12:41:00
763,Furniture,623.1,2023-01-01 12:42:00
764,Furniture,978.43,2023-01-01 12:43:00
765,Clothing,329.77,2023-01-01 12:44:00
766,Food,985.96,2023-01-01 12:45:00
767,Clothing,56.39,2023-01-01 12:46:00
768,Furniture,50.01,2023-01-01 12:47:00
769,Furniture,860.07,2023-01-01 12:48:00
770,Electronics,328.75,2023-01-01 12:49:00
771,Furniture,363.69,2023-01-01 12:50:00
772,Electronics,60.66,2023-01-01 12:51:00
773,Food,12.35,2023-01-01 12:52:00
774,Clothing,636.59,2023-01-01 12:53:00
775,Clothing,527.47,2023-01-01 12:54:00
776,Electronics,730.45,2023-01-01 12:55:00
777,Clothing,235.22,2023-01-01 12:56:00
778,Furniture,848.99,2023-01-01 12:57:00
779,Books,269.59,2023-01-01 12:58:00
780,Electronics,453.43,2023-01-01 12:59:00
781,Clothing,374.48,2023-01-01 13:00:00
782,Electronics,856.63,2023-01-01 13:01:00
783,Electronics,822.8,2023-01-01 13:02:00
784,Books,447.28,2023-01-01 13:03:00
785,Furniture,363.87,2023-01-01 13:04:00
786,Electronics,787.6,2023-01-01 13:05:00
787,Clothing,221.72,2023-01-01 13:06:00
788,Food,941.53,2023-01-01 13:07:00
789,Electronics,324.79,2023-01-01 13:08:00
790,Electronics,468.75,2023-01-01 13:09:00
791,Books,810.22,2023-01-01 13:10:00
792,Furniture,797.2,2023-01-01 13:11:00
793,Food,696.2,2023-01-01 13:12:00
794,Clothing,124.65,2023-01-01 13:13:00
795,Food,249.76,2023-01-01 13:14:00
796,Clothing,716.41,2023-01-01 13:15:00
797,Furniture,860.81,2023-01-01 13:16:00
798,Clothing,176.53,2023-01-01 13:17:00
799,Books,989.29,2023-01-01 13:18:00
800,Books,625.0,2023-01-01 13:19:00
801,Books,823.01,2023-01-01 13:20:00
802,Books,787.66,2023-01-01 13:21:00
803,Food,116.16,2023-01-01 13:22:00
804,Furniture,349.2,2023-01-01 13:23:00
805,Clothing,463.83,2023-01-01 13:24:00
806,Clothing,267.46,2023-01-01 13:25:00
807,Books,685.57,2023-01-01 13:26:00
808,Books,565.82,2023-01-01 13:27:00
809,Electronics,981.13,2023-01-01 13:28:00
810,Furniture,190.89,2023-01-01 13:29:00
811,Food,565.55,2023-01-01 13:30:00
812,Clothing,901.13,2023-01-01 13:31:00
813,Electronics,49.17,2023-01-01 13:32:00
814,Electronics,502.72,2023-01-01 13:33:00
815,Clothing,220.87,2023-01-01 13:34:00
816,Food,958.66,2023-01-01 13:35:00
817,Electronics,668.75,2023-01-01 13:36:00
818,Electronics,280.2,2023-01-01 13:37:00
819,Furniture,989.94,2023-01-01 13:38:00
820,Food,226.09,2023-01-01 13:39:00
821,Electronics,337.7,2023-01-01 13:40:00
822,Food,678.4,2023-01-01 13:41:00
823,Clothing,571.83,2023-01-01 13:42:00
824,Books,826.23,2023-01-01 13:43:00
825,Electronics,672.61,2023-01-01 13:44:00
826,Furniture,582.4,2023-01-01 13:45:00
827,Clothing,342.16,2023-01-01 13:46:00
828,Food,302.87,2023-01-01 13:47:00
829,Clothing,106.98,2023-01-01 13:48:00
830,Electronics,408.92,2023-01-01 13:49:00
831,Food,791.27,2023-01-01 13:50:00
832,Books,291.66,2023-01-01 13:51:00
833,Clothing,882.31,2023-01-01 13:52:00
834,Electronics,803.34,2023-01-01 13:53:00
835,Furniture,997.65,2023-01-01 13:54:00
836,Food,728.54,2023-01-01 13:55:00
837,Clothing,58.74,2023-01-01 13:56:00
838,Clothing,597.49,2023-01-01 13:57:00
839,Books,308.76,2023-01-01 13:58:00
840,Books,949.04,2023-01-01 13:59:00
841,Furniture,714.95,2023-01-01 14:00:00
842,Furniture,784.93,2023-01-01 14:01:00
843,Electronics,565.74,2023-01-01 14:02:00
844,Electronics,967.31,2023-01-01 14:03:00
845,Furniture,178.93,2023-01-01 14:04:00
846,Furniture,395.4,2023-01-01 14:05:00
847,Food,505.05,2023-01-01 14:06:00
848,Books,557.86,2023-01-01 14:07:00
849,Electronics,778.6,2023-01-01 14:08:00
850,Books,731.22,2023-01-01 14:09:00
851,Books,64.2,2023-01-01 14:10:00
852,Furniture,726.5,2023-01-01 14:11:00
853,Food,269.72,2023-01-01 14:12:00
854,Clothing,421.93,2023-01-01 14:13:00
855,Food,455.68,2023-01-01 14:14:00
856,Food,696.63,2023-01-01 14:15:00
857,Books,684.49,2023-01-01 14:16:00
858,Food,384.7,2023-01-01 14:17:00
859,Electronics,815.1,2023-01-01 14:18:00
860,Books,130.27,2023-01-01 14:19:00
861,Electronics,240.39,2023-01-01 14:20:00
862,Clothing,430.45,2023-01-01 14:21:00
863,Books,226.67,2023-01-01 14:22:00
864,Clothing,928.31,2023-01-01 14:23:00
865,Books,928.52,2023-01-01 14:24:00
866,Furniture,178.9,2023-01-01 14:25:00
867,Food,419.11,2023-01-01 14:26:00
868,Furniture,992.08,2023-01-01 14:27:00
869,Clothing,29.22,2023-01-01 14:28:00
870,Food,52.86,2023-01-01 14:29:00
871,Books,844.5,2023-01-01 14:30:00
872,Food,388.35,2023-01-01 14:31:00
873,Electronics,733.44,2023-01-01 14:32:00
874,Food,622.02,2023-01-01 14:33:00
875,Electronics,697.38,2023-01-01 14:34:00
876,Food,205.42,2023-01-01 14:35:00
877,Electronics,551.62,2023-01-01 14:36:00
878,Clothing,649.85,2023-01-01 14:37:00
879,Furniture,556.64,2023-01-01 14:38:00
880,Books,945.25,2023-01-01 14:39:00
881,Food,26.12,2023-01-01 14:40:00
882,Furniture,222.55,2023-01-01 14:41:00
883,Books,82.89,2023-01-01 14:42:00
884,Books,963.82,2023-01-01 14:43:00
885,Electronics,241.63,2023-01-01 14:44:00
886,Clothing,742.92,2023-01-01 14:45:00
887,Clothing,154.2,2023-01-01 14:46:00
888,Furniture,61.66,2023-01-01 14:47:00
889,Clothing,199.08,2023-01-01 14:48:00
890,Food,283.44,2023-01-01 14:49:00
891,Clothing,463.69,2023-01-01 14:50:00
892,Furniture,32.0,2023-01-01 14:51:00
893,Clothing,621.1,2023-01-01 14:52:00
894,Food,659.69,2023-01-01 14:53:00
895,Electronics,298.02,2023-01-01 14:54:00
896,Furniture,272.21,2023-01-01 14:55:00
897,Electronics,198.49,2023-01-01 14:56:00
898,Electronics,223.05,2023-01-01 14:57:00
899,Electronics,653.84,2023-01-01 14:58:00
900,Books,609.71,2023-01-01 14:59:00
901,Books,915.72,2023-01-01 15:00:00
902,Electronics,829.22,2023-01-01 15:01:00
903,Furniture,580.22,2023-01-01 15:02:00
904,Food,175.71,2023-01-01 15:03:00
905,Food,330.33,2023-01-01 15:04:00
906,Clothing,481.24,2023-01-01 15:05:00
907,Furniture,426.49,2023-01-01 15:06:00
908,Books,73.77,2023-01-01 15:07:00
909,Electronics,364.65,2023-01-01 15:08:00
910,Clothing,195.8,2023-01-01 15:09:00
911,Food,579.14,2023-01-01 15:10:00
912,Books,931.14,2023-01-01 15:11:00
913,Books,148.44,2023-01-01 15:12:00
914,Electronics,862.52,2023-01-01 15:13:00
915,Food,269.5,2023-01-01 15:14:00
916,Furniture,692.05,2023-01-01 15:15:00
917,Books,611.31,2023-01-01 15:16:00
918,Electronics,225.97,2023-01-01 15:17:00
919,Furniture,375.72,2023-01-01 15:18:00
920,Food,551.28,2023-01-01 15:19:00
921,Books,912.77,2023-01-01 15:20:00
922,Furniture,192.45,2023-01-01 15:21:00
923,Furniture,350.28,2023-01-01 15:22:00
924,Furniture,994.45,2023-01-01 15:23:00
925,Books,791.71,2023-01-01 15:24:00
926,Books,390.37,2023-01-01 15:25:00
927,Clothing,150.77,2023-01-01 15:26:00
928,Food,505.73,2023-01-01 15:27:00
929,Electronics,587.94,2023-01-01 15:28:00
930,Furniture,265.76,2023-01-01 15:29:00
931,Clothing,714.9,2023-01-01 15:30:00
932,Electronics,545.63,2023-01-01 15:31:00
933,Clothing,373.34,2023-01-01 15:32:00
934,Books,296.76,2023-01-01 15:33:00
935,Furniture,292.11,2023-01-01 15:34:00
936,Electronics,791.93,2023-01-01 15:35:00
937,Electronics,503.21,2023-01-01 15:36:00
938,Electronics,290.11,2023-01-01 15:37:00
939,Electronics,790.57,2023-01-01 15:38:00
940,Electronics,31.59,2023-01-01 15:39:00
941,Clothing,995.4,2023-01-01 15:40:00
942,Furniture,889.81,2023-01-01 15:41:00
943,Books,745.53,2023-01-01 15:42:00
944,Books,273.73,2023-01-01 15:43:00
945,Books,890.98,2023-01-01 15:44:00
946,Books,818.35,2023-01-01 15:45:00
947,Clothing,803.37,2023-01-01 15:46:00
948,Food,183.59,2023-01-01 15:47:00
949,Furniture,619.32,2023-01-01 15:48:00
950,Electronics,901.0,2023-01-01 15:49:00
951,Food,509.41,2023-01-01 15:50:00
952,Books,556.06,2023-01-01 15:51:00
953,Food,413.69,2023-01-01 15:52:00
954,Furniture,673.26,2023-01-01 15:53:00
955,Electronics,861.74,2023-01-01 15:54:00
956,Electronics,515.34,2023-01-01 15:55:00
957,Furniture,969.29,2023-01-01 15:56:00
958,Furniture,409.53,2023-01-01 15:57:00
959,Books,130.18,2023-01-01 15:58:00
960,Electronics,24.42,2023-01-01 15:59:00
961,Food,583.24,2023-01-01 16:00:00
962,Clothing,815.27,2023-01-01 16:01:00
963,Clothing,849.97,2023-01-01 16:02:00
964,Furniture,964.09,2023-01-01 16:03:00
965,Books,531.04,2023-01-01 16:04:00
966,Clothing,218.09,2023-01-01 16:05:00
967,Electronics,681.48,2023-01-01 16:06:00
968,Furniture,893.99,2023-01-01 16:07:00
969,Food,193.83,2023-01-01 16:08:00
970,Furniture,354.39,2023-01-01 16:09:00
971,Food,785.32,2023-01-01 16:10:00
972,Furniture,242.31,2023-01-01 16:11:00
973,Furniture,899.61,2023-01-01 16:12:00
974,Furniture,843.92,2023-01-01 16:13:00
975,Food,510.07,2023-01-01 16:14:00
976,Food,997.75,2023-01-01 16:15:00
977,Furniture,302.23,2023-01-01 16:16:00
978,Clothing,932.15,2023-01-01 16:17:00
979,Books,298.07,2023-01-01 16:18:00
980,Books,697.64,2023-01-01 16:19:00
981,Books,757.66,2023-01-01 16:20:00
982,Food,653.93,2023-01-01 16:21:00
983,Food,541.1,2023-01-01 16:22:00
984,Clothing,656.11,2023-01-01 16:23:00
985,Books,32.91,2023-01-01 16:24:00
986,Books,882.27,2023-01-01 16:25:00
987,Furniture,537.48,2023-01-01 16:26:00
988,Food,489.38,2023-01-01 16:27:00
989,Books,578.95,2023-01-01 16:28:00
990,Clothing,575.0,2023-01-01 16:29:00
991,Clothing,731.67,2023-01-01 16:30:00
992,Books,96.58,2023-01-01 16:31:00
993,Food,941.35,2023-01-01 16:32:00
994,Clothing,941.29,2023-01-01 16:33:00
995,Furniture,22.41,2023-01-01 16:34:00
996,Clothing,528.92,2023-01-01 16:35:00
997,Electronics,735.51,2023-01-01 16:36:00
998,Electronics,286.92,2023-01-01 16:37:00
999,Food,642.72,2023-01-01 16:38:00
1000,Books,659.41,2023-01-01 16:39:00
1001,Food,225.1,2023-01-01 16:40:00
1002,Food,218.46,2023-01-01 16:41:00
1003,Food,754.88,2023-01-01 16:42:00
1004,Food,712.27,2023-01-01 16:43:00
1005,Furniture,864.51,2023-01-01 16:44:00
1006,Furniture,885.13,2023-01-01 16:45:00
1007,Clothing,166.45,2023-01-01 16:46:00
1008,Electronics,805.14,2023-01-01 16:47:00
1009,Food,667.35,2023-01-01 16:48:00
1010,Clothing,648.4,2023-01-01 16:49:00
1011,Electronics,277.58,2023-01-01 16:50:00
1012,Books,830.76,2023-01-01 16:51:00
1013,Furniture,990.01,2023-01-01 16:52:00
1014,Electronics,171.32,2023-01-01 16:53:00
1015,Books,742.41,2023-01-01 16:54:00
1016,Electronics,386.0,2023-01-01 16:55:00
1017,Furniture,196.04,2023-01-01 16:56:00
1018,Furniture,147.06,2023-01-01 16:57:00
1019,Clothing,216.64,2023-01-01 16:58:00
1020,Food,853.1,2023-01-01 16:59:00
1021,Electronics,552.53,2023-01-01 17:00:00
1022,Electronics,892.98,2023-01-01 17:01:00
1023,Books,909.83,2023-01-01 17:02:00
1024,Furniture,159.16,2023-01-01 17:03:00
1025,Electronics,632.36,2023-01-01 17:04:00
1026,Furniture,60.68,2023-01-01 17:05:00
1027,Electronics,281.04,2023-01-01 17:06:00
1028,Clothing,181.56,2023-01-01 17:07:00
1029,Food,840.33,2023-01-01 17:08:00
1030,Electronics,371.13,2023-01-01 17:09:00
1031,Furniture,993.53,2023-01-01 17:10:00
1032,Clothing,149.86,2023-01-01 17:11:00
1033,Electronics,236.09,2023-01-01 17:12:00
1034,Books,648.5,2023-01-01 17:13:00
1035,Food,969.06,2023-01-01 17:14:00
1036,Electronics,736.06,2023-01-01 17:15:00
1037,Clothing,134.52,2023-01-01 17:16:00
1038,Books,420.41,2023-01-01 17:17:00
1039,Clothing,996.18,2023-01-01 17:18:00
1040,Clothing,78.72,2023-01-01 17:19:00
1041,Books,292.53,2023-01-01 17:20:00
1042,Clothing,133.15,2023-01-01 17:21:00
1043,Books,822.23,2023-01-01 17:22:00
1044,Electronics,835.27,2023-01-01 17:23:00
1045,Books,350.21,2023-01-01 17:24:00
1046,Books,342.56,2023-01-01 17:25:00
1047,Food,815.32,2023-01-01 17:26:00
1048,Books,166.09,2023-01-01 17:27:00
1049,Books,823.83,2023-01-01 17:28:00
1050,Electronics,105.73,2023-01-01 17:29:00
1051,Food,301.8,2023-01-01 17:30:00
1052,Furniture,508.76,2023-01-01 17:31:00
1053,Electronics,129.51,2023-01-01 17:32:00
1054,Electronics,83.91,2023-01-01 17:33:00
1055,Furniture,277.33,2023-01-01 17:34:00
1056,Books,590.37,2023-01-01 17:35:00
1057,Clothing,815.18,2023-01-01 17:36:00
1058,Food,735.09,2023-01-01 17:37:00
1059,Clothing,552.06,2023-01-01 17:38:00
1060,Furniture,664.5,2023-01-01 17:39:00
1061,Electronics,542.06,2023-01-01 17:40:00
1062,Electronics,545.72,2023-01-01 17:41:00
1063,Food,25.86,2023-01-01 17:42:00
1064,Electronics,389.27,2023-01-01 17:43:00
1065,Electronics,563.18,2023-01-01 17:44:00
1066,Food,598.33,2023-01-01 17:45:00
1067,Food,512.67,2023-01-01 17:46:00
1068,Furniture,701.2,2023-01-01 17:47:00
1069,Electronics,374.6,2023-01-01 17:48:00
1070,Electronics,151.52,2023-01-01 17:49:00
1071,Furniture,41.57,2023-01-01 17:50:00
1072,Books,574.32,2023-01-01 17:51:00
1073,Books,502.26,2023-01-01 17:52:00
1074,Books,243.54,2023-01-01 17:53:00
1075,Furniture,229.31,2023-01-01 17:54:00
1076,Electronics,585.55,2023-01-01 17:55:00
1077,Furniture,115.82,2023-01-01 17:56:00
1078,Furniture,144.54,2023-01-01 17:57:00
1079,Books,256.3,2023-01-01 17:58:00
1080,Clothing,885.8,2023-01-01 17:59:00
1081,Electronics,708.09,2023-01-01 18:00:00
1082,Books,561.96,2023-01-01 18:01:00
1083,Clothing,375.47,2023-01-01 18:02:00
1084,Clothing,423.43,2023-01-01 18:03:00
1085,Food,180.18,2023-01-01 18:04:00
1086,Electronics,842.2,2023-01-01 18:05:00
1087,Clothing,190.1,2023-01-01 18:06:00
1088,Books,763.02,2023-01-01 18:07:00
1089,Food,247.08,2023-01-01 18:08:00
1090,Electronics,759.06,2023-01-01 18:09:00
1091,Furniture,310.93,2023-01-01 18:10:00
1092,Books,981.45,2023-01-01 18:11:00
1093,Clothing,920.72,2023-01-01 18:12:00
1094,Clothing,877.52,2023-01-01 18:13:00
1095,Books,189.35,2023-01-01 18:14:00
1096,Clothing,93.02,2023-01-01 18:15:00
1097,Food,964.52,2023-01-01 18:16:00
1098,Electronics,441.37,2023-01-01 18:17:00
1099,Food,877.0,2023-01-01 18:18:00
1100,Clothing,492.07,2023-01-01 18:19:00
1101,Furniture,652.67,2023-01-01 18:20:00
1102,Electronics,757.87,2023-01-01 18:21:00
1103,Electronics,539.34,2023-01-01 18:22:00
1104,Books,937.7,2023-01-01 18:23:00
1105,Books,57.52,2023-01-01 18:24:00
1106,Furniture,836.59,2023-01-01 18:25:00
1107,Electronics,690.92,2023-01-01 18:26:00
1108,Furniture,337.35,2023-01-01 18:27:00
1109,Books,475.49,2023-01-01 18:28:00
1110,Books,477.17,2023-01-01 18:29:00
1111,Electronics,52.62,2023-01-01 18:30:00
1112,Food,539.88,2023-01-01 18:31:00
1113,Clothing,75.4,2023-01-01 18:32:00
1114,Books,520.92,2023-01-01 18:33:00
1115,Books,222.98,2023-01-01 18:34:00
1116,Food,835.27,2023-01-01 18:35:00
1117,Food,78.74,2023-01-01 18:36:00
1118,Furniture,302.07,2023-01-01 18:37:00
1119,Furniture,414.48,2023-01-01 18:38:00
1120,Clothing,606.13,2023-01-01 18:39:00
1121,Clothing,987.64,2023-01-01 18:40:00
1122,Electronics,138.09,2023-01-01 18:41:00
1123,Furniture,379.04,2023-01-01 18:42:00
1124,Books,684.28,2023-01-01 18:43:00
1125,Furniture,380.07,2023-01-01 18:44:00
1126,Books,248.39,2023-01-01 18:45:00
1127,Food,816.77,2023-01-01 18:46:00
1128,Furniture,195.49,2023-01-01 18:47:00
1129,Food,343.15,2023-01-01 18:48:00
1130,Clothing,248.08,2023-01-01 18:49:00
1131,Clothing,961.01,2023-01-01 18:50:00
1132,Electronics,837.9,2023-01-01 18:51:00
1133,Furniture,466.36,2023-01-01 18:52:00
1134,Food,841.73,2023-01-01 18:53:00
1135,Books,685.8,2023-01-01 18:54:00
1136,Clothing,363.33,2023-01-01 18:55:00
1137,Clothing,217.24,2023-01-01 18:56:00
1138,Books,366.98,2023-01-01 18:57:00
1139,Food,523.0,2023-01-01 18:58:00
1140,Food,207.99,2023-01-01 18:59:00
1141,Furniture,280.74,2023-01-01 19:00:00
1142,Furniture,650.32,2023-01-01 19:01:00
1143,Electronics,727.07,2023-01-01 19:02:00
1144,Clothing,461.52,2023-01-01 19:03:00
1145,Furniture,969.89,2023-01-01 19:04:00
