loan_id,customer_id,loan_amount,interest_rate,loan_term,loan_status
LOAN_477,CUST_1567,260595.17,4.52,12,Approved
LOAN_478,CUST_707,284594.35,8.69,36,Rejected
LOAN_479,CUST_1544,385029.2,5.94,60,Pending
LOAN_480,CUST_6304,465366.85,9.33,36,Approved
LOAN_481,CUST_5211,290430.97,4.54,36,Rejected
LOAN_482,CUST_6809,231026.06,4.42,36,Rejected
LOAN_483,CUST_3340,339746.23,3.26,48,Approved
LOAN_484,CUST_8130,437081.05,2.54,24,Rejected
LOAN_485,CUST_2005,473324.97,6.61,12,Approved
LOAN_486,CUST_3260,238963.32,5.7,60,Pending
LOAN_487,CUST_3137,280071.79,10.35,12,Rejected
LOAN_488,CUST_2730,399920.0,7.61,60,Pending
LOAN_489,CUST_1549,382721.71,8.91,48,Pending
LOAN_490,CUST_1418,426941.48,3.15,36,Approved
LOAN_491,CUST_2017,46365.65,9.91,36,Pending
LOAN_492,CUST_4534,453606.41,9.6,24,Pending
LOAN_493,CUST_428,101457.85,6.25,36,Pending
LOAN_494,CUST_6317,85398.28,4.03,60,Pending
LOAN_495,CUST_2435,426279.87,10.37,48,Rejected
LOAN_496,CUST_8042,36697.22,8.72,48,Rejected
LOAN_497,CUST_5718,294165.56,4.01,24,Rejected
LOAN_498,CUST_3781,80481.49,2.55,12,Approved
LOAN_499,CUST_6926,34648.74,5.2,36,Approved
LOAN_500,CUST_5600,339982.09,3.33,36,Rejected
LOAN_501,CUST_1876,252439.01,9.93,48,Pending
LOAN_502,CUST_3048,410046.57,6.8,48,Rejected
LOAN_503,CUST_4401,287621.75,5.08,48,Approved
LOAN_504,CUST_2773,183784.16,6.29,36,Pending
LOAN_505,CUST_3426,371911.18,4.53,12,Rejected
LOAN_506,CUST_2344,276835.29,7.57,12,Pending
LOAN_507,CUST_5367,96445.4,7.89,60,Rejected
LOAN_508,CUST_4073,210486.8,7.46,12,Approved
LOAN_509,CUST_8239,60325.08,3.6,36,Pending
LOAN_510,CUST_3139,24764.09,10.18,48,Approved
LOAN_511,CUST_9448,494845.18,10.42,60,Rejected
LOAN_512,CUST_1252,52522.59,2.57,48,Approved
LOAN_513,CUST_3278,17568.33,2.54,36,Approved
LOAN_514,CUST_4539,205101.19,6.4,60,Pending
LOAN_515,CUST_2992,486766.92,8.92,24,Rejected
LOAN_516,CUST_8688,452410.08,8.56,36,Rejected
LOAN_517,CUST_1088,181484.45,5.62,48,Rejected
LOAN_518,CUST_3261,87994.04,8.74,24,Rejected
LOAN_519,CUST_1473,352137.85,3.61,24,Approved
LOAN_520,CUST_2254,216568.81,3.95,12,Rejected
LOAN_521,CUST_1567,37503.23,9.02,24,Rejected
LOAN_522,CUST_7047,29730.89,5.45,60,Pending
LOAN_523,CUST_5935,316680.69,9.22,60,Rejected
LOAN_524,CUST_3419,155364.36,9.64,24,Approved
LOAN_525,CUST_7966,299462.35,4.12,48,Rejected
LOAN_526,CUST_6057,85305.14,9.81,24,Rejected
LOAN_527,CUST_8554,494885.45,6.31,36,Rejected
LOAN_528,CUST_3068,347829.47,5.27,12,Rejected
LOAN_529,CUST_8787,436961.87,8.81,60,Approved
LOAN_530,CUST_9138,451710.52,9.2,48,Approved
LOAN_531,CUST_6471,280784.99,2.56,24,Approved
LOAN_532,CUST_6500,170188.98,5.25,60,Pending
LOAN_533,CUST_7016,494694.88,7.4,36,Pending
LOAN_534,CUST_8111,487597.66,5.45,36,Pending
LOAN_535,CUST_55,296731.03,3.19,36,Rejected
LOAN_536,CUST_7204,340092.91,5.45,60,Rejected
LOAN_537,CUST_1169,391162.65,10.2,48,Approved
LOAN_538,CUST_2541,333535.63,4.89,36,Rejected
LOAN_539,CUST_8171,202308.92,3.28,24,Pending
LOAN_540,CUST_7570,34099.11,10.47,24,Pending
LOAN_541,CUST_1308,341337.02,3.79,24,Rejected
LOAN_542,CUST_7044,343808.84,9.68,48,Approved
LOAN_543,CUST_5995,219035.77,4.51,60,Pending
LOAN_544,CUST_6236,374582.18,9.12,60,Approved
LOAN_545,CUST_52,433589.37,8.54,48,Pending
LOAN_546,CUST_2481,257355.81,7.01,24,Pending
LOAN_547,CUST_6327,58066.36,2.9,36,Approved
LOAN_548,CUST_9327,342254.99,7.55,36,Approved
LOAN_549,CUST_4286,182173.89,7.37,36,Pending
LOAN_550,CUST_8415,394080.0,6.03,36,Pending
LOAN_551,CUST_9540,178258.43,3.01,24,Approved
LOAN_552,CUST_3316,487471.82,5.46,36,Rejected
LOAN_553,CUST_3798,343954.4,9.52,36,Rejected
LOAN_554,CUST_9690,430162.22,10.49,24,Rejected
LOAN_555,CUST_6697,484576.73,2.71,60,Pending
LOAN_556,CUST_1144,176899.64,5.71,36,Rejected
LOAN_557,CUST_3329,290033.7,2.71,48,Rejected
LOAN_558,CUST_1271,400552.24,3.84,12,Pending
LOAN_559,CUST_1403,467115.69,8.52,24,Pending
LOAN_560,CUST_5139,177802.35,8.48,60,Pending
LOAN_561,CUST_2765,389547.26,3.55,24,Rejected
LOAN_562,CUST_1011,262146.81,3.55,48,Pending
LOAN_563,CUST_9236,482767.62,2.85,24,Pending
LOAN_564,CUST_5843,173906.18,2.52,12,Pending
LOAN_565,CUST_2966,118184.7,4.47,24,Rejected
LOAN_566,CUST_671,210233.53,3.11,12,Rejected
LOAN_567,CUST_6719,388206.99,8.29,48,Rejected
LOAN_568,CUST_2015,176673.86,6.24,24,Rejected
LOAN_569,CUST_8873,220314.77,3.92,48,Rejected
LOAN_570,CUST_5,420426.86,8.15,24,Pending
LOAN_571,CUST_9409,43630.75,2.62,36,Approved
LOAN_572,CUST_3455,163002.88,8.06,60,Rejected
LOAN_573,CUST_6461,89319.14,3.02,12,Rejected
LOAN_574,CUST_123,498180.09,9.11,12,Approved
LOAN_575,CUST_1927,9963.73,4.64,36,Rejected
LOAN_576,CUST_7591,442079.78,3.08,60,Approved
LOAN_577,CUST_5611,308698.15,5.77,12,Approved
LOAN_578,CUST_6511,425847.73,4.08,24,Rejected
LOAN_579,CUST_3307,455779.34,7.99,60,Pending
LOAN_580,CUST_5902,261221.47,4.47,36,Rejected
LOAN_581,CUST_4448,418477.73,7.67,60,Pending
LOAN_582,CUST_9936,143175.92,4.31,48,Approved
LOAN_583,CUST_3104,280073.15,7.31,24,Pending
LOAN_584,CUST_8549,225466.71,4.43,12,Pending
LOAN_585,CUST_5847,226040.14,9.39,24,Pending
LOAN_586,CUST_9252,122436.72,3.76,24,Rejected
LOAN_587,CUST_4853,23981.85,9.6,48,Pending
LOAN_588,CUST_9811,45927.81,9.39,24,Pending
LOAN_589,CUST_3716,85120.47,9.61,24,Approved
LOAN_590,CUST_5791,60666.19,8.77,12,Pending
LOAN_591,CUST_8255,338776.53,8.63,36,Rejected
LOAN_592,CUST_7239,384264.92,5.94,12,Rejected
LOAN_593,CUST_3102,44913.43,4.05,12,Approved
LOAN_594,CUST_2816,497957.73,5.43,24,Approved
LOAN_595,CUST_7591,149548.64,4.41,60,Rejected
LOAN_596,CUST_3642,7140.56,4.81,60,Approved
LOAN_597,CUST_9927,414958.88,6.37,12,Rejected
LOAN_598,CUST_9481,313815.66,10.36,36,Rejected
LOAN_599,CUST_6326,456593.23,6.28,36,Pending
LOAN_600,CUST_6578,264064.94,9.57,60,Rejected
LOAN_601,CUST_3815,13403.83,3.54,36,Approved
LOAN_602,CUST_739,166878.27,3.66,24,Pending
LOAN_603,CUST_6603,246459.52,8.55,24,Approved
LOAN_604,CUST_5828,91651.24,5.16,60,Approved
LOAN_605,CUST_8755,471594.25,9.71,36,Approved
LOAN_606,CUST_8931,343829.24,7.34,36,Rejected
LOAN_607,CUST_7755,261535.58,4.24,12,Rejected
LOAN_608,CUST_166,359022.78,4.26,48,Pending
LOAN_609,CUST_1889,67470.55,6.45,48,Approved
LOAN_610,CUST_3827,281220.84,5.11,24,Approved
LOAN_611,CUST_8482,93972.73,2.84,24,Approved
LOAN_612,CUST_8130,194937.32,8.07,48,Pending
LOAN_613,CUST_8642,129875.68,9.76,12,Rejected
LOAN_614,CUST_3493,167974.39,7.81,24,Rejected
LOAN_615,CUST_9409,269005.57,9.31,12,Approved
LOAN_616,CUST_3589,181829.27,3.21,12,Rejected
LOAN_617,CUST_6337,111538.03,9.54,36,Pending
LOAN_618,CUST_2022,200895.42,6.89,60,Approved
LOAN_619,CUST_5218,461836.39,3.0,36,Pending
LOAN_620,CUST_594,126932.94,5.41,48,Pending
LOAN_621,CUST_4474,396098.25,8.93,24,Rejected
LOAN_622,CUST_5725,226779.34,4.9,24,Approved
LOAN_623,CUST_3038,190346.5,2.52,48,Pending
LOAN_624,CUST_1203,99932.5,3.09,48,Approved
LOAN_625,CUST_7580,199093.02,7.95,12,Pending
LOAN_626,CUST_9574,101521.66,6.24,12,Rejected
LOAN_627,CUST_6446,127257.46,4.52,24,Approved
LOAN_628,CUST_5769,175203.68,9.19,12,Rejected
LOAN_629,CUST_7207,381991.14,8.41,48,Rejected
LOAN_630,CUST_3946,382308.84,6.12,36,Pending
LOAN_631,CUST_3402,455563.18,10.24,60,Pending
LOAN_632,CUST_8202,58922.4,5.63,60,Pending
LOAN_633,CUST_8570,424103.83,5.49,12,Pending
LOAN_634,CUST_3230,49983.86,6.32,48,Approved
LOAN_635,CUST_8076,170012.46,9.1,60,Pending
LOAN_636,CUST_2297,178725.97,4.09,12,Pending
LOAN_637,CUST_4840,296518.31,5.54,36,Approved
LOAN_638,CUST_4354,424608.0,10.43,12,Pending
LOAN_639,CUST_3457,458399.5,7.73,24,Approved
LOAN_640,CUST_8250,331107.3,9.19,12,Rejected
LOAN_641,CUST_7666,337834.54,4.1,36,Rejected
LOAN_642,CUST_8193,96058.24,8.41,60,Approved
LOAN_643,CUST_58,167726.08,8.1,12,Pending
LOAN_644,CUST_1379,456585.22,8.18,12,Pending
LOAN_645,CUST_6298,118601.44,5.14,12,Pending
LOAN_646,CUST_3993,442545.48,4.59,48,Pending
LOAN_647,CUST_6628,458816.64,7.77,60,Rejected
LOAN_648,CUST_2980,213349.97,9.0,60,Rejected
LOAN_649,CUST_3030,365384.47,4.8,60,Rejected
LOAN_650,CUST_4575,58928.61,10.04,60,Rejected
LOAN_651,CUST_2903,106761.9,10.04,36,Approved
LOAN_652,CUST_6828,334981.76,4.7,36,Rejected
LOAN_653,CUST_4557,460202.65,7.34,12,Rejected
LOAN_654,CUST_1319,408039.62,10.42,48,Pending
LOAN_655,CUST_698,461003.49,3.96,48,Rejected
LOAN_656,CUST_132,274257.63,7.2,48,Pending
LOAN_657,CUST_9700,73310.09,4.66,48,Pending
LOAN_658,CUST_1248,236567.36,5.98,60,Rejected
LOAN_659,CUST_9591,266469.0,3.33,36,Pending
LOAN_660,CUST_1494,355818.33,10.01,24,Rejected
LOAN_661,CUST_2435,478551.15,3.42,24,Approved
LOAN_662,CUST_9495,232021.03,6.48,24,Rejected
LOAN_663,CUST_7790,219450.7,5.77,24,Rejected
LOAN_664,CUST_8010,189410.61,4.26,36,Pending
LOAN_665,CUST_6350,438063.3,4.45,24,Rejected
LOAN_666,CUST_3300,214141.35,5.35,36,Approved
LOAN_667,CUST_3989,200020.52,5.57,36,Rejected
LOAN_668,CUST_5314,286398.89,2.66,48,Rejected
LOAN_669,CUST_5771,492329.34,3.32,36,Rejected
LOAN_670,CUST_6735,360018.35,9.16,12,Rejected
LOAN_671,CUST_1067,471013.17,6.82,48,Approved
LOAN_672,CUST_2337,495193.75,9.74,48,Rejected
LOAN_673,CUST_822,208775.42,9.45,60,Rejected
LOAN_674,CUST_9963,191666.41,5.58,12,Pending
LOAN_675,CUST_3601,46509.46,5.83,48,Pending
LOAN_676,CUST_2741,207404.67,9.55,24,Pending
LOAN_677,CUST_60,387693.19,8.73,36,Pending
LOAN_678,CUST_827,370249.63,9.56,60,Pending
LOAN_679,CUST_2918,309029.98,8.37,60,Pending
LOAN_680,CUST_9121,490970.28,3.3,24,Rejected
LOAN_681,CUST_6737,388718.42,9.99,24,Pending
LOAN_682,CUST_541,464158.6,8.82,24,Pending
LOAN_683,CUST_4576,309753.08,6.24,24,Pending
LOAN_684,CUST_2790,350870.71,9.04,60,Approved
LOAN_685,CUST_4090,171057.33,9.99,36,Pending
LOAN_686,CUST_1000,149048.58,6.22,12,Pending
LOAN_687,CUST_4047,325697.37,2.79,36,Pending
LOAN_688,CUST_7778,213181.86,4.48,36,Approved
LOAN_689,CUST_365,125570.61,8.46,24,Rejected
LOAN_690,CUST_6767,498038.63,7.69,12,Rejected
LOAN_691,CUST_135,59069.81,5.26,36,Rejected
LOAN_692,CUST_6593,431191.26,7.81,48,Approved
LOAN_693,CUST_6599,14426.17,9.1,60,Rejected
LOAN_694,CUST_5968,119453.2,9.44,48,Pending
LOAN_695,CUST_5540,56638.5,6.0,36,Rejected
LOAN_696,CUST_4255,73251.53,9.59,48,Rejected
LOAN_697,CUST_6847,118014.74,5.42,24,Approved
LOAN_698,CUST_4115,379768.69,9.36,36,Rejected
LOAN_699,CUST_1180,496882.86,10.19,24,Approved
LOAN_700,CUST_8012,382968.46,8.06,60,Rejected
LOAN_701,CUST_4641,250056.16,8.19,12,Approved
LOAN_702,CUST_1173,469288.68,9.47,36,Rejected
LOAN_703,CUST_5712,371641.64,3.89,36,Pending
LOAN_704,CUST_6492,65069.25,6.62,48,Rejected
LOAN_705,CUST_4091,33859.17,7.18,36,Pending
LOAN_706,CUST_4889,70764.67,3.54,60,Approved
LOAN_707,CUST_9225,344642.11,9.11,12,Pending
LOAN_708,CUST_673,118241.77,6.0,12,Pending
LOAN_709,CUST_883,42654.58,3.17,24,Pending
LOAN_710,CUST_133,367170.14,9.65,12,Approved
LOAN_711,CUST_1841,91721.01,7.71,48,Approved
LOAN_712,CUST_3155,143401.32,9.83,24,Approved
LOAN_713,CUST_9957,464898.32,4.35,12,Rejected
LOAN_714,CUST_5416,154157.23,8.0,12,Approved
LOAN_715,CUST_1951,260330.02,5.22,36,Pending
LOAN_716,CUST_3390,87692.92,6.26,60,Approved
LOAN_717,CUST_1253,427018.98,8.18,24,Pending
LOAN_718,CUST_340,456952.14,6.89,60,Rejected
LOAN_719,CUST_3069,464628.54,10.32,48,Rejected
LOAN_720,CUST_601,87742.4,4.22,48,Approved
LOAN_721,CUST_1359,286164.65,4.15,48,Approved
LOAN_722,CUST_2153,14459.72,9.13,36,Pending
LOAN_723,CUST_2615,426348.76,9.93,36,Rejected
LOAN_724,CUST_471,211823.24,8.34,36,Approved
LOAN_725,CUST_2698,160821.99,7.13,24,Approved
LOAN_726,CUST_7107,45152.56,4.28,24,Approved
LOAN_727,CUST_3162,69912.29,3.41,36,Approved
LOAN_728,CUST_5646,157718.85,2.91,60,Approved
LOAN_729,CUST_2555,118498.8,6.11,60,Approved
LOAN_730,CUST_3294,146163.66,5.37,48,Rejected
LOAN_731,CUST_4614,491148.43,3.74,36,Pending
LOAN_732,CUST_4604,7826.17,7.95,36,Approved
LOAN_733,CUST_4038,399835.69,4.37,60,Pending
LOAN_734,CUST_3328,317474.97,7.63,24,Approved
LOAN_735,CUST_1947,281396.18,7.04,12,Pending
LOAN_736,CUST_3815,492353.01,6.89,48,Pending
LOAN_737,CUST_3352,184326.04,10.13,12,Rejected
LOAN_738,CUST_9319,327117.46,5.83,36,Pending
LOAN_739,CUST_8293,194084.49,5.14,12,Rejected
LOAN_740,CUST_5114,447156.82,8.53,48,Approved
LOAN_741,CUST_3630,360201.95,8.2,60,Rejected
LOAN_742,CUST_7944,154884.33,8.05,12,Rejected
LOAN_743,CUST_1912,153225.54,9.85,48,Pending
LOAN_744,CUST_4350,249768.13,10.27,12,Rejected
LOAN_745,CUST_2404,253705.9,8.64,60,Approved
LOAN_746,CUST_3415,338717.05,8.33,36,Rejected
LOAN_747,CUST_494,161933.28,5.4,60,Approved
LOAN_748,CUST_2635,283514.46,2.81,48,Rejected
LOAN_749,CUST_2615,152351.35,6.93,48,Rejected
LOAN_750,CUST_4105,37920.43,4.94,36,Pending
LOAN_751,CUST_9174,152893.79,7.88,24,Pending
LOAN_752,CUST_6984,296331.45,4.47,12,Approved
LOAN_753,CUST_1192,178872.39,7.39,12,Approved
LOAN_754,CUST_271,89016.68,9.13,60,Pending
LOAN_755,CUST_9198,81083.89,3.12,24,Approved
LOAN_756,CUST_2514,215548.34,5.43,60,Pending
LOAN_757,CUST_3756,109148.97,10.42,12,Approved
LOAN_758,CUST_2414,193912.57,4.88,12,Rejected
LOAN_759,CUST_4102,126862.32,5.29,48,Approved
LOAN_760,CUST_939,14043.76,8.94,36,Pending
LOAN_761,CUST_4626,235902.45,10.13,24,Rejected
LOAN_762,CUST_7945,111028.0,9.92,24,Rejected
LOAN_763,CUST_3296,433756.74,7.3,12,Rejected
LOAN_764,CUST_2273,115393.41,2.55,60,Pending
LOAN_765,CUST_8549,473429.93,2.81,60,Rejected
LOAN_766,CUST_3829,261258.97,4.24,24,Rejected
LOAN_767,CUST_6865,184594.2,7.21,60,Approved
LOAN_768,CUST_8358,378188.13,2.57,36,Rejected
LOAN_769,CUST_4865,232168.52,6.11,60,Rejected
LOAN_770,CUST_9828,361212.13,5.2,12,Rejected
LOAN_771,CUST_3775,301302.89,2.71,48,Approved
LOAN_772,CUST_3486,335526.6,3.41,48,Pending
LOAN_773,CUST_1759,33265.37,8.95,36,Approved
LOAN_774,CUST_892,347493.86,9.92,48,Rejected
LOAN_775,CUST_7352,271311.02,3.56,24,Pending
LOAN_776,CUST_5832,76802.41,5.05,60,Rejected
LOAN_777,CUST_6205,176403.21,8.95,48,Rejected
LOAN_778,CUST_6135,257831.34,8.36,24,Approved
LOAN_779,CUST_2536,18867.57,9.5,60,Pending
LOAN_780,CUST_609,156608.53,8.18,36,Approved
LOAN_781,CUST_5945,34495.79,7.03,24,Pending
LOAN_782,CUST_1992,186317.94,7.83,12,Pending
LOAN_783,CUST_3960,346681.55,5.04,48,Pending
LOAN_784,CUST_853,180413.73,2.86,24,Rejected
LOAN_785,CUST_3666,370051.77,5.5,48,Pending
LOAN_786,CUST_9039,180777.05,7.84,12,Rejected
LOAN_787,CUST_7795,359759.36,3.48,36,Pending
LOAN_788,CUST_4353,66824.1,6.06,60,Rejected
LOAN_789,CUST_1201,228246.42,2.68,36,Approved
LOAN_790,CUST_7749,399871.67,6.22,12,Pending
LOAN_791,CUST_309,466872.72,4.76,24,Approved
LOAN_792,CUST_2645,315012.75,9.89,12,Rejected
LOAN_793,CUST_6194,85288.91,9.4,36,Rejected
LOAN_794,CUST_3986,132770.43,10.49,24,Rejected
LOAN_795,CUST_2177,121115.92,8.85,60,Approved
LOAN_796,CUST_5307,298574.71,8.18,48,Approved
LOAN_797,CUST_3175,292605.62,7.54,12,Rejected
LOAN_798,CUST_1182,197848.31,6.35,12,Pending
LOAN_799,CUST_6439,376414.36,9.95,36,Approved
LOAN_800,CUST_885,321626.98,4.22,36,Approved
LOAN_801,CUST_6810,136397.51,9.92,36,Pending
LOAN_802,CUST_8356,344888.75,4.27,24,Pending
LOAN_803,CUST_9989,318093.2,3.88,24,Approved
LOAN_804,CUST_2423,120457.59,8.73,60,Rejected
LOAN_805,CUST_1397,151046.04,9.81,60,Approved
LOAN_806,CUST_9503,364265.3,8.26,12,Approved
LOAN_807,CUST_1873,245990.0,3.8,12,Approved
LOAN_808,CUST_4101,373334.07,7.89,48,Approved
LOAN_809,CUST_5381,270727.88,5.25,24,Rejected
LOAN_810,CUST_7555,476540.08,6.17,12,Approved
LOAN_811,CUST_3467,12890.92,6.17,24,Pending
LOAN_812,CUST_3809,148957.95,4.17,24,Pending
LOAN_813,CUST_2481,138718.08,9.99,48,Rejected
LOAN_814,CUST_8544,64242.85,7.64,60,Pending
LOAN_815,CUST_6406,375418.3,5.37,48,Pending
LOAN_816,CUST_6740,74438.39,3.81,48,Rejected
LOAN_817,CUST_6146,255719.68,6.09,60,Approved
LOAN_818,CUST_3366,355314.15,7.03,24,Approved
LOAN_819,CUST_9862,307251.52,3.89,60,Rejected
LOAN_820,CUST_7758,263200.12,2.76,48,Rejected
LOAN_821,CUST_2481,266602.18,4.1,12,Rejected
LOAN_822,CUST_3826,472830.59,5.46,36,Rejected
LOAN_823,CUST_5573,333135.62,5.18,48,Approved
LOAN_824,CUST_9714,174929.47,7.02,60,Pending
LOAN_825,CUST_2244,85394.33,9.74,60,Approved
LOAN_826,CUST_267,490125.91,7.74,24,Rejected
LOAN_827,CUST_3040,436239.81,4.78,12,Approved
LOAN_828,CUST_6463,396670.89,3.9,24,Rejected
LOAN_829,CUST_8435,419160.33,9.29,36,Pending
LOAN_830,CUST_8020,311499.36,4.31,60,Rejected
LOAN_831,CUST_7391,336416.57,4.4,24,Pending
LOAN_832,CUST_3686,366186.74,8.97,36,Rejected
LOAN_833,CUST_8965,53279.33,6.82,24,Pending
LOAN_834,CUST_6050,60389.37,5.64,36,Rejected
LOAN_835,CUST_5425,491687.41,9.54,48,Approved
LOAN_836,CUST_9895,404556.32,9.06,12,Rejected
LOAN_837,CUST_4987,96189.22,8.09,36,Pending
LOAN_838,CUST_6190,43803.94,2.89,12,Rejected
LOAN_839,CUST_4958,249727.65,2.54,60,Approved
LOAN_840,CUST_1482,235420.45,3.56,24,Approved
LOAN_841,CUST_6951,373985.3,4.4,12,Pending
LOAN_842,CUST_5766,315769.19,2.85,12,Rejected
LOAN_843,CUST_4011,96773.41,9.53,48,Approved
LOAN_844,CUST_7194,86644.94,5.99,24,Rejected
LOAN_845,CUST_1001,301000.32,3.53,60,Pending
LOAN_846,CUST_7647,189065.6,9.88,36,Pending
LOAN_847,CUST_7991,122639.38,6.0,48,Rejected
LOAN_848,CUST_1635,434721.47,6.32,24,Rejected
LOAN_849,CUST_1301,242462.48,4.85,36,Rejected
LOAN_850,CUST_5489,168745.06,5.83,60,Pending
LOAN_851,CUST_147,328521.99,10.4,24,Rejected
LOAN_852,CUST_8447,406501.62,6.2,48,Approved
LOAN_853,CUST_1735,226713.47,3.48,60,Pending
LOAN_854,CUST_9711,230319.73,10.3,12,Approved
LOAN_855,CUST_883,260894.96,9.36,36,Pending
LOAN_856,CUST_6354,31613.51,9.28,36,Pending
LOAN_857,CUST_894,67612.05,6.03,48,Rejected
LOAN_858,CUST_68,29951.76,5.17,36,Pending
LOAN_859,CUST_6822,250034.25,9.73,36,Pending
LOAN_860,CUST_8297,244277.9,10.12,60,Approved
LOAN_861,CUST_4279,267546.63,9.73,24,Approved
LOAN_862,CUST_4892,457076.62,6.64,60,Rejected
LOAN_863,CUST_8105,173853.42,5.77,12,Approved
LOAN_864,CUST_5237,471140.14,7.0,36,Pending
LOAN_865,CUST_236,93358.24,4.79,60,Pending
LOAN_866,CUST_1565,477389.81,5.45,60,Rejected
LOAN_867,CUST_1959,333570.67,2.76,24,Pending
LOAN_868,CUST_3499,426157.35,4.06,24,Approved
LOAN_869,CUST_1779,176529.33,4.52,48,Rejected
LOAN_870,CUST_4320,218210.83,9.32,12,Pending
LOAN_871,CUST_9136,221294.58,7.7,12,Approved
LOAN_872,CUST_2889,191057.04,5.37,60,Pending
LOAN_873,CUST_2873,53596.49,6.01,36,Approved
LOAN_874,CUST_4532,183958.22,3.05,48,Pending
LOAN_875,CUST_7565,232344.62,7.4,48,Rejected
LOAN_876,CUST_8015,187962.12,7.57,48,Approved
LOAN_877,CUST_158,204627.93,6.42,48,Rejected
LOAN_878,CUST_8491,165600.2,7.48,36,Approved
LOAN_879,CUST_928,148321.72,7.31,12,Pending
LOAN_880,CUST_9574,352953.7,4.69,48,Approved
LOAN_881,CUST_4740,410210.7,10.16,60,Approved
LOAN_882,CUST_2950,95479.04,8.77,24,Approved
LOAN_883,CUST_6707,17587.52,8.19,60,Pending
LOAN_884,CUST_3098,59701.43,8.14,12,Rejected
LOAN_885,CUST_387,426262.58,9.16,24,Rejected
LOAN_886,CUST_2366,218065.46,5.2,60,Approved
LOAN_887,CUST_6724,219026.46,5.65,48,Approved
LOAN_888,CUST_6997,275336.0,7.99,12,Pending
LOAN_889,CUST_1947,375633.59,4.95,36,Approved
LOAN_890,CUST_9780,430412.41,6.46,60,Rejected
LOAN_891,CUST_5477,479419.8,6.21,48,Rejected
LOAN_892,CUST_6752,386661.85,3.89,12,Rejected
LOAN_893,CUST_4777,275194.54,9.29,36,Pending
LOAN_894,CUST_5540,128557.4,9.95,12,Pending
LOAN_895,CUST_6787,494241.28,4.87,48,Approved
LOAN_896,CUST_9895,300673.83,9.23,60,Pending
LOAN_897,CUST_3599,485474.31,2.54,36,Pending
LOAN_898,CUST_7835,189051.51,9.28,12,Approved
LOAN_899,CUST_6054,16263.95,9.14,48,Approved
LOAN_900,CUST_3793,190039.24,6.24,60,Pending
LOAN_901,CUST_5378,337816.38,5.27,36,Pending
LOAN_902,CUST_9841,340939.02,8.61,36,Pending
LOAN_903,CUST_961,64249.51,8.23,12,Approved
LOAN_904,CUST_1068,199499.24,6.07,48,Rejected
LOAN_905,CUST_5775,105713.97,8.14,48,Rejected
LOAN_906,CUST_2312,279554.48,3.35,24,Approved
LOAN_907,CUST_5471,206669.8,8.36,36,Approved
LOAN_908,CUST_3942,137173.82,3.46,36,Rejected
LOAN_909,CUST_8015,81420.21,2.86,60,Pending
LOAN_910,CUST_4546,337410.08,9.62,24,Approved
LOAN_911,CUST_6321,38102.77,8.44,36,Rejected
LOAN_912,CUST_9141,130443.96,8.6,48,Pending
LOAN_913,CUST_5807,197062.32,2.97,36,Pending
LOAN_914,CUST_811,11664.78,7.63,48,Approved
LOAN_915,CUST_6596,320689.03,4.2,48,Rejected
LOAN_916,CUST_9000,432551.09,8.61,60,Approved
LOAN_917,CUST_2485,142166.82,9.72,12,Approved
LOAN_918,CUST_1937,403262.95,9.85,12,Rejected
LOAN_919,CUST_7478,377703.55,9.08,60,Rejected
LOAN_920,CUST_9058,346146.85,5.1,36,Rejected
LOAN_921,CUST_7140,492184.22,5.78,24,Pending
LOAN_922,CUST_1148,62994.53,2.87,60,Rejected
LOAN_923,CUST_500,358477.68,8.47,12,Rejected
LOAN_924,CUST_8090,387407.14,6.6,48,Pending
LOAN_925,CUST_1039,147965.47,3.65,36,Approved
LOAN_926,CUST_1943,192672.64,9.52,60,Approved
LOAN_927,CUST_9386,83887.03,4.88,48,Pending
LOAN_928,CUST_3383,389193.25,9.7,24,Approved
LOAN_929,CUST_7576,56415.73,3.8,36,Approved
LOAN_930,CUST_3176,79024.51,2.93,12,Rejected
LOAN_931,CUST_1574,230502.61,7.76,12,Approved
LOAN_932,CUST_8244,135270.59,9.46,60,Approved
LOAN_933,CUST_7856,441315.74,5.38,36,Pending
LOAN_934,CUST_7849,315567.62,9.58,12,Rejected
LOAN_935,CUST_1128,281045.0,5.55,60,Pending
LOAN_936,CUST_1619,121765.08,6.22,24,Approved
LOAN_937,CUST_4552,461193.46,5.66,24,Approved
LOAN_938,CUST_3338,398206.48,5.92,60,Rejected
LOAN_939,CUST_7285,43827.3,3.08,48,Pending
LOAN_940,CUST_8859,37689.99,6.76,12,Approved
LOAN_941,CUST_4164,463711.73,3.7,60,Approved
LOAN_942,CUST_1972,414677.36,8.46,48,Pending
LOAN_943,CUST_4517,405099.5,5.38,48,Pending
LOAN_944,CUST_9776,149679.07,5.06,24,Approved
LOAN_945,CUST_5890,276155.13,7.97,24,Pending
LOAN_946,CUST_8056,348346.16,4.02,48,Pending
LOAN_947,CUST_5057,50872.11,4.09,60,Pending
LOAN_948,CUST_9798,348556.35,3.64,60,Pending
LOAN_949,CUST_45,484758.57,4.85,24,Rejected
LOAN_950,CUST_4304,438950.15,4.96,24,Pending
LOAN_951,CUST_7329,473020.43,3.21,36,Approved
LOAN_952,CUST_5845,17389.7,9.37,48,Pending
LOAN_953,CUST_6948,449213.14,2.67,24,Approved
