loan_id,customer_id,loan_amount,interest_rate,loan_term,loan_status
LOAN_477,CUST_8697,209075.33,4.1,36,Approved
LOAN_478,CUST_9138,231828.51,4.43,12,Pending
LOAN_479,CUST_1507,308680.27,5.22,60,Rejected
LOAN_480,CUST_5841,474146.89,3.26,60,Approved
LOAN_481,CUST_2379,480465.69,8.2,36,Approved
LOAN_482,CUST_4789,59641.27,7.66,24,Rejected
LOAN_483,CUST_7833,451116.51,10.31,12,Rejected
LOAN_484,CUST_1226,6489.6,9.4,24,Pending
LOAN_485,CUST_6755,328654.02,7.42,60,Approved
LOAN_486,CUST_4901,335601.47,2.79,24,Rejected
LOAN_487,CUST_132,461984.16,10.19,12,Rejected
LOAN_488,CUST_6683,80801.3,9.7,12,Approved
LOAN_489,CUST_7321,85256.89,8.44,36,Rejected
LOAN_490,CUST_8999,149124.11,4.68,24,Rejected
LOAN_491,CUST_8862,322708.49,3.5,48,Rejected
LOAN_492,CUST_8592,114225.12,3.95,36,Approved
LOAN_493,CUST_3289,67994.67,8.3,48,Rejected
LOAN_494,CUST_5198,253280.93,10.12,48,Pending
LOAN_495,CUST_628,22439.99,3.7,48,Rejected
LOAN_496,CUST_6129,365706.54,6.25,60,Approved
LOAN_497,CUST_9600,295422.22,7.33,48,Pending
LOAN_498,CUST_4532,475623.64,3.72,48,Pending
LOAN_499,CUST_842,300179.87,5.27,36,Rejected
LOAN_500,CUST_2579,73062.54,9.09,36,Pending
LOAN_501,CUST_1806,105537.78,5.0,60,Approved
LOAN_502,CUST_6284,48556.16,3.93,24,Rejected
LOAN_503,CUST_3536,137221.09,8.89,48,Approved
LOAN_504,CUST_5980,402065.5,9.2,36,Rejected
LOAN_505,CUST_8679,498998.57,10.17,24,Pending
LOAN_506,CUST_3828,348734.98,10.37,12,Approved
LOAN_507,CUST_9831,438022.5,8.42,12,Approved
LOAN_508,CUST_3217,378142.52,5.91,48,Rejected
LOAN_509,CUST_6276,285195.96,9.82,48,Pending
LOAN_510,CUST_691,76235.96,2.8,60,Approved
LOAN_511,CUST_9550,428379.06,4.51,24,Approved
LOAN_512,CUST_1267,105817.01,4.01,24,Pending
LOAN_513,CUST_2227,183547.76,8.35,36,Rejected
LOAN_514,CUST_8160,111032.93,9.59,24,Pending
LOAN_515,CUST_2817,285409.79,8.32,60,Rejected
LOAN_516,CUST_9329,251495.23,6.41,12,Pending
LOAN_517,CUST_9920,469482.88,2.83,24,Rejected
LOAN_518,CUST_2176,181575.14,5.54,36,Rejected
LOAN_519,CUST_1347,16505.16,5.66,36,Rejected
LOAN_520,CUST_8761,50726.26,8.37,60,Rejected
LOAN_521,CUST_6515,94253.81,7.81,60,Rejected
LOAN_522,CUST_7517,361448.22,8.9,24,Approved
LOAN_523,CUST_5540,343413.81,5.42,12,Pending
LOAN_524,CUST_6316,136305.33,5.18,24,Approved
LOAN_525,CUST_8569,240279.56,6.64,12,Rejected
LOAN_526,CUST_6023,197506.42,3.28,36,Rejected
LOAN_527,CUST_7993,333673.12,9.66,48,Approved
LOAN_528,CUST_2689,78019.23,3.11,48,Rejected
LOAN_529,CUST_8188,343288.25,3.83,24,Rejected
LOAN_530,CUST_3130,398905.12,4.53,48,Pending
LOAN_531,CUST_994,312379.68,5.45,60,Pending
LOAN_532,CUST_2430,170978.9,6.74,48,Pending
LOAN_533,CUST_3189,124272.04,3.88,24,Rejected
LOAN_534,CUST_7768,417822.28,2.96,36,Pending
LOAN_535,CUST_7691,463336.03,2.8,60,Approved
LOAN_536,CUST_1650,194355.92,6.17,48,Rejected
LOAN_537,CUST_4008,51501.12,8.2,60,Pending
LOAN_538,CUST_941,210914.2,7.21,60,Pending
LOAN_539,CUST_961,67638.04,7.47,24,Pending
LOAN_540,CUST_6788,447832.03,6.96,24,Pending
LOAN_541,CUST_2417,494234.0,4.5,60,Approved
LOAN_542,CUST_1820,253471.28,6.84,36,Pending
LOAN_543,CUST_909,159965.48,8.38,60,Pending
LOAN_544,CUST_2666,197989.6,6.72,48,Rejected
LOAN_545,CUST_5488,411369.0,5.24,12,Pending
LOAN_546,CUST_8473,320160.94,9.74,12,Approved
LOAN_547,CUST_8609,209703.81,7.9,24,Pending
LOAN_548,CUST_2886,168195.81,4.87,24,Rejected
LOAN_549,CUST_5540,466378.28,9.26,12,Approved
LOAN_550,CUST_2872,334171.84,7.24,60,Rejected
LOAN_551,CUST_3868,37431.08,9.79,12,Rejected
LOAN_552,CUST_9442,400437.83,4.96,60,Pending
LOAN_553,CUST_9071,286186.71,9.54,12,Approved
LOAN_554,CUST_2024,376320.44,9.86,60,Pending
LOAN_555,CUST_4717,275233.23,7.36,36,Approved
LOAN_556,CUST_151,469657.44,8.41,12,Rejected
LOAN_557,CUST_4783,221464.36,8.01,24,Pending
LOAN_558,CUST_3861,123617.37,3.08,12,Approved
LOAN_559,CUST_1088,122758.2,7.42,36,Approved
LOAN_560,CUST_9662,294284.58,8.96,60,Rejected
LOAN_561,CUST_7362,43251.7,5.61,48,Rejected
LOAN_562,CUST_2743,246256.82,9.02,48,Rejected
LOAN_563,CUST_6007,366568.88,5.6,12,Pending
LOAN_564,CUST_7712,395794.24,3.98,24,Pending
LOAN_565,CUST_9462,417296.01,4.1,60,Approved
LOAN_566,CUST_7463,450467.21,7.15,48,Rejected
LOAN_567,CUST_4081,107117.28,2.53,24,Pending
LOAN_568,CUST_4249,376221.58,6.14,48,Approved
LOAN_569,CUST_5015,384540.02,7.7,60,Rejected
LOAN_570,CUST_2996,235811.78,4.01,36,Rejected
LOAN_571,CUST_495,301723.25,6.39,60,Approved
LOAN_572,CUST_776,43070.62,3.09,36,Rejected
LOAN_573,CUST_2264,353591.55,4.13,12,Rejected
LOAN_574,CUST_5702,149024.97,10.21,48,Pending
LOAN_575,CUST_4906,181660.53,3.1,24,Rejected
LOAN_576,CUST_9045,10110.96,9.76,60,Pending
LOAN_577,CUST_5374,302965.94,4.99,12,Rejected
LOAN_578,CUST_6129,137962.54,3.24,48,Pending
LOAN_579,CUST_8470,24982.1,2.66,60,Pending
LOAN_580,CUST_4283,327474.72,10.03,48,Approved
LOAN_581,CUST_4712,192058.76,5.62,48,Pending
LOAN_582,CUST_7866,16743.2,9.2,36,Pending
LOAN_583,CUST_3468,257642.06,6.46,60,Pending
LOAN_584,CUST_893,451673.7,4.0,48,Pending
LOAN_585,CUST_4866,87550.21,7.98,60,Rejected
LOAN_586,CUST_9607,378049.62,3.2,36,Approved
LOAN_587,CUST_2268,433901.18,6.21,60,Approved
LOAN_588,CUST_7632,437618.55,6.54,36,Rejected
LOAN_589,CUST_4267,449389.62,2.67,48,Rejected
LOAN_590,CUST_4070,293683.94,7.56,24,Rejected
LOAN_591,CUST_3304,496029.77,8.49,12,Rejected
LOAN_592,CUST_6097,305027.46,9.56,12,Pending
LOAN_593,CUST_9558,108285.05,4.56,24,Approved
LOAN_594,CUST_5057,79851.95,5.33,24,Pending
LOAN_595,CUST_4893,197395.42,7.79,48,Approved
LOAN_596,CUST_7617,13773.53,4.89,36,Rejected
LOAN_597,CUST_3901,143716.43,6.41,24,Pending
LOAN_598,CUST_8688,160927.07,9.68,12,Approved
LOAN_599,CUST_8722,115170.48,6.41,60,Pending
LOAN_600,CUST_1720,83424.14,10.24,24,Rejected
LOAN_601,CUST_6859,202894.78,9.15,60,Approved
LOAN_602,CUST_3646,397548.6,2.93,48,Pending
LOAN_603,CUST_4919,171995.1,8.81,24,Rejected
LOAN_604,CUST_2104,321853.95,9.97,60,Rejected
LOAN_605,CUST_1876,241319.57,8.13,24,Rejected
LOAN_606,CUST_3242,164534.46,5.73,12,Pending
LOAN_607,CUST_5626,13480.4,4.6,36,Approved
LOAN_608,CUST_3156,258682.55,6.63,60,Rejected
LOAN_609,CUST_1447,20887.39,7.15,24,Rejected
LOAN_610,CUST_9906,127591.41,10.27,60,Approved
LOAN_611,CUST_5030,313575.27,7.25,48,Pending
LOAN_612,CUST_4304,185730.06,3.52,48,Pending
LOAN_613,CUST_7952,464262.67,8.22,48,Rejected
LOAN_614,CUST_6715,45282.54,4.36,48,Approved
LOAN_615,CUST_5323,150370.57,7.2,24,Rejected
LOAN_616,CUST_8392,420936.56,8.04,48,Pending
LOAN_617,CUST_5928,39110.69,8.08,48,Approved
LOAN_618,CUST_6205,206262.82,10.17,60,Approved
LOAN_619,CUST_1103,268118.02,10.16,36,Pending
LOAN_620,CUST_7680,269921.09,6.66,48,Rejected
LOAN_621,CUST_3269,355005.96,5.4,12,Pending
LOAN_622,CUST_3492,360846.47,9.31,12,Approved
LOAN_623,CUST_2099,153994.26,2.66,24,Pending
LOAN_624,CUST_4002,199535.12,9.99,12,Rejected
LOAN_625,CUST_9542,473240.59,7.44,48,Pending
LOAN_626,CUST_3409,416965.26,4.2,48,Rejected
LOAN_627,CUST_1977,120230.6,6.55,12,Pending
LOAN_628,CUST_1804,232596.97,3.5,12,Approved
LOAN_629,CUST_4055,115038.47,5.55,48,Pending
LOAN_630,CUST_1267,214195.78,4.14,36,Approved
LOAN_631,CUST_416,400044.43,7.69,36,Pending
LOAN_632,CUST_1904,376816.98,8.59,36,Rejected
LOAN_633,CUST_3082,26303.22,8.58,12,Approved
LOAN_634,CUST_3047,442928.96,8.31,36,Approved
LOAN_635,CUST_1654,371299.84,8.04,12,Rejected
LOAN_636,CUST_555,499591.65,8.5,36,Approved
LOAN_637,CUST_7510,282522.76,7.89,48,Approved
LOAN_638,CUST_8629,310834.17,7.36,60,Rejected
LOAN_639,CUST_2914,73846.34,4.54,60,Approved
LOAN_640,CUST_4383,320330.55,2.56,36,Rejected
LOAN_641,CUST_6095,486219.37,5.01,36,Approved
LOAN_642,CUST_836,139372.07,7.42,36,Approved
LOAN_643,CUST_9660,76738.22,4.69,12,Approved
LOAN_644,CUST_921,223694.19,7.05,36,Approved
LOAN_645,CUST_5905,277531.05,2.74,12,Approved
LOAN_646,CUST_6087,217733.19,7.67,24,Rejected
LOAN_647,CUST_2382,122550.58,7.86,24,Pending
LOAN_648,CUST_756,326111.98,9.58,12,Rejected
LOAN_649,CUST_7195,68296.04,6.4,60,Approved
LOAN_650,CUST_8095,372846.02,7.04,12,Rejected
LOAN_651,CUST_2637,397211.75,8.21,60,Pending
LOAN_652,CUST_6415,58025.87,5.87,24,Pending
LOAN_653,CUST_1159,370831.99,6.98,12,Rejected
LOAN_654,CUST_8180,165739.24,4.7,48,Pending
LOAN_655,CUST_8804,335673.87,9.65,12,Approved
LOAN_656,CUST_5209,9090.29,8.24,48,Rejected
LOAN_657,CUST_757,25992.48,9.58,12,Approved
LOAN_658,CUST_6505,271837.63,10.31,24,Approved
LOAN_659,CUST_8007,26093.48,3.07,36,Pending
LOAN_660,CUST_7519,150866.79,4.09,60,Pending
LOAN_661,CUST_7747,197491.02,6.1,48,Pending
LOAN_662,CUST_400,224979.97,5.21,48,Approved
LOAN_663,CUST_8898,237858.6,9.87,24,Approved
LOAN_664,CUST_4438,98678.98,10.06,36,Approved
LOAN_665,CUST_6536,67809.73,6.0,48,Rejected
LOAN_666,CUST_4331,428244.26,6.78,36,Approved
LOAN_667,CUST_8437,34555.73,7.57,24,Approved
LOAN_668,CUST_8394,139222.6,8.39,60,Rejected
LOAN_669,CUST_1533,273117.22,9.01,60,Rejected
LOAN_670,CUST_4350,271157.4,3.39,36,Approved
LOAN_671,CUST_5579,143669.78,5.51,24,Rejected
LOAN_672,CUST_8418,179876.51,4.67,12,Rejected
LOAN_673,CUST_5542,116894.55,3.17,48,Pending
LOAN_674,CUST_8378,42881.99,9.76,48,Rejected
LOAN_675,CUST_8069,138783.36,9.82,24,Approved
LOAN_676,CUST_4122,292833.35,6.56,12,Approved
LOAN_677,CUST_2927,438607.21,8.13,24,Pending
LOAN_678,CUST_1142,276977.19,7.49,36,Rejected
LOAN_679,CUST_8634,306528.37,8.24,48,Pending
LOAN_680,CUST_1777,207505.15,5.08,60,Rejected
LOAN_681,CUST_5809,399481.18,7.05,36,Pending
LOAN_682,CUST_2769,472333.0,7.02,12,Pending
LOAN_683,CUST_2806,491554.19,5.85,12,Approved
LOAN_684,CUST_3488,294517.96,7.22,24,Pending
LOAN_685,CUST_156,439250.81,10.22,60,Approved
LOAN_686,CUST_465,188486.57,7.59,12,Rejected
LOAN_687,CUST_1026,321344.21,6.09,24,Approved
LOAN_688,CUST_7982,81837.38,5.57,24,Rejected
LOAN_689,CUST_3634,66555.61,9.41,24,Pending
LOAN_690,CUST_3030,426313.38,9.7,24,Rejected
LOAN_691,CUST_6573,393065.69,9.04,60,Rejected
LOAN_692,CUST_1162,76685.96,8.94,60,Approved
LOAN_693,CUST_2554,210923.38,3.98,48,Rejected
LOAN_694,CUST_2627,346748.65,5.01,24,Approved
LOAN_695,CUST_3198,93196.36,5.48,60,Pending
LOAN_696,CUST_2155,37656.35,8.62,24,Rejected
LOAN_697,CUST_6433,355746.14,9.65,36,Pending
LOAN_698,CUST_6119,127798.17,8.07,36,Pending
LOAN_699,CUST_5109,57654.33,6.29,60,Rejected
LOAN_700,CUST_6166,313461.46,7.59,24,Rejected
LOAN_701,CUST_698,48274.19,4.04,12,Pending
LOAN_702,CUST_5093,480912.0,4.25,48,Rejected
LOAN_703,CUST_1833,117636.71,8.02,60,Rejected
LOAN_704,CUST_1659,54872.03,5.84,36,Pending
LOAN_705,CUST_5193,126538.12,8.96,48,Pending
LOAN_706,CUST_5389,87917.52,6.76,12,Rejected
LOAN_707,CUST_5581,473534.98,5.01,24,Approved
LOAN_708,CUST_6993,102261.26,6.57,36,Pending
LOAN_709,CUST_7625,132392.36,4.62,36,Pending
LOAN_710,CUST_9287,293662.56,3.29,60,Rejected
LOAN_711,CUST_352,142596.18,8.89,36,Approved
LOAN_712,CUST_8928,29086.75,4.08,12,Approved
LOAN_713,CUST_5666,228003.21,4.46,24,Pending
LOAN_714,CUST_3296,483311.55,3.21,48,Approved
LOAN_715,CUST_4510,391894.81,9.89,60,Rejected
LOAN_716,CUST_8858,164125.45,3.26,36,Approved
LOAN_717,CUST_5191,493649.64,7.4,60,Pending
LOAN_718,CUST_1491,97477.43,10.33,48,Rejected
LOAN_719,CUST_9277,176193.03,3.02,36,Rejected
LOAN_720,CUST_1773,245486.06,3.32,24,Rejected
LOAN_721,CUST_7387,33818.15,3.83,12,Rejected
LOAN_722,CUST_6023,28578.97,3.83,48,Approved
LOAN_723,CUST_8223,336959.12,9.68,24,Pending
LOAN_724,CUST_1473,454455.76,3.44,36,Rejected
LOAN_725,CUST_2719,265666.59,2.59,12,Approved
LOAN_726,CUST_2061,146989.39,3.11,36,Pending
LOAN_727,CUST_5034,280052.22,9.21,60,Pending
LOAN_728,CUST_5340,178035.44,10.44,24,Pending
LOAN_729,CUST_2345,220550.75,3.23,48,Approved
LOAN_730,CUST_7052,430307.57,7.65,24,Rejected
LOAN_731,CUST_7197,260994.04,3.94,36,Approved
LOAN_732,CUST_5167,226898.48,7.31,12,Approved
LOAN_733,CUST_4506,210659.28,3.52,60,Pending
LOAN_734,CUST_8495,213770.24,8.82,12,Approved
LOAN_735,CUST_3649,40271.65,5.29,24,Approved
LOAN_736,CUST_4228,487367.64,3.81,12,Approved
LOAN_737,CUST_3628,40880.56,6.29,36,Approved
LOAN_738,CUST_287,126904.9,4.98,12,Pending
LOAN_739,CUST_5845,205435.69,7.92,24,Pending
LOAN_740,CUST_5012,42016.41,4.59,60,Approved
LOAN_741,CUST_3894,12757.75,8.17,24,Rejected
LOAN_742,CUST_416,39457.95,6.71,12,Pending
LOAN_743,CUST_9477,13888.43,6.95,12,Approved
LOAN_744,CUST_747,217791.68,7.18,12,Pending
LOAN_745,CUST_2196,38316.14,2.89,48,Rejected
LOAN_746,CUST_4967,262607.61,9.77,24,Pending
LOAN_747,CUST_5378,192135.4,8.17,48,Pending
LOAN_748,CUST_4276,48136.97,9.33,60,Rejected
LOAN_749,CUST_1709,360900.57,7.51,48,Approved
LOAN_750,CUST_4595,325969.57,6.95,60,Pending
LOAN_751,CUST_4692,130523.4,8.85,60,Rejected
LOAN_752,CUST_8247,107323.1,8.29,36,Rejected
LOAN_753,CUST_3674,126914.28,8.12,60,Rejected
LOAN_754,CUST_850,29476.07,7.49,36,Approved
LOAN_755,CUST_8481,335848.56,10.22,48,Pending
LOAN_756,CUST_6347,361087.02,6.51,24,Rejected
LOAN_757,CUST_5872,284261.48,8.24,48,Rejected
LOAN_758,CUST_2565,200681.33,3.22,48,Approved
LOAN_759,CUST_1541,376023.5,7.88,48,Approved
LOAN_760,CUST_4783,149316.74,2.6,60,Approved
LOAN_761,CUST_2962,197250.95,6.16,24,Approved
LOAN_762,CUST_21,189132.01,8.1,24,Pending
LOAN_763,CUST_7652,22546.93,6.75,60,Rejected
LOAN_764,CUST_1128,319154.4,3.94,24,Rejected
LOAN_765,CUST_7547,421561.54,5.86,36,Approved
LOAN_766,CUST_176,271281.61,6.05,12,Pending
LOAN_767,CUST_3203,148901.71,5.28,12,Rejected
LOAN_768,CUST_9945,242851.41,10.4,60,Pending
LOAN_769,CUST_6179,247834.02,8.97,60,Approved
LOAN_770,CUST_1671,184728.9,5.27,60,Rejected
LOAN_771,CUST_4776,360091.41,6.61,12,Pending
LOAN_772,CUST_6175,327082.35,9.05,36,Pending
LOAN_773,CUST_2308,365536.31,8.19,60,Pending
LOAN_774,CUST_375,368710.82,7.29,36,Rejected
LOAN_775,CUST_2511,440046.4,4.26,12,Approved
LOAN_776,CUST_4762,237855.69,3.46,36,Rejected
LOAN_777,CUST_8481,38082.52,5.19,48,Rejected
LOAN_778,CUST_8159,368098.15,7.77,36,Pending
LOAN_779,CUST_3598,196880.12,7.25,60,Approved
LOAN_780,CUST_226,273695.61,6.59,36,Pending
LOAN_781,CUST_3937,362051.45,8.13,24,Rejected
LOAN_782,CUST_4631,23686.93,5.55,48,Approved
LOAN_783,CUST_7444,477390.47,7.71,48,Approved
LOAN_784,CUST_3377,447875.87,6.72,12,Pending
LOAN_785,CUST_6554,314345.86,4.71,24,Rejected
LOAN_786,CUST_8766,96176.42,6.63,24,Approved
LOAN_787,CUST_6979,196333.05,3.77,36,Pending
LOAN_788,CUST_8850,265385.25,8.03,12,Rejected
LOAN_789,CUST_6886,185955.02,2.77,24,Pending
LOAN_790,CUST_2773,117093.55,5.46,48,Approved
LOAN_791,CUST_6080,495399.12,4.77,36,Rejected
LOAN_792,CUST_6158,286103.68,3.06,48,Approved
LOAN_793,CUST_5887,248436.32,8.06,60,Approved
LOAN_794,CUST_6429,43145.83,10.12,24,Pending
LOAN_795,CUST_9130,402518.71,8.7,12,Pending
LOAN_796,CUST_1333,496566.9,3.02,48,Rejected
LOAN_797,CUST_5914,205539.12,9.55,60,Pending
LOAN_798,CUST_1653,282166.82,2.54,48,Pending
LOAN_799,CUST_7694,198413.58,8.11,12,Pending
LOAN_800,CUST_3150,248555.59,4.1,24,Approved
LOAN_801,CUST_4101,255242.79,4.84,24,Pending
LOAN_802,CUST_2091,417775.15,4.58,24,Approved
LOAN_803,CUST_2274,302256.46,9.54,48,Pending
LOAN_804,CUST_2016,26363.42,7.55,48,Rejected
LOAN_805,CUST_2743,46671.13,2.97,12,Pending
LOAN_806,CUST_4305,60377.68,8.47,60,Pending
LOAN_807,CUST_5993,488145.47,4.22,24,Pending
LOAN_808,CUST_5519,7970.59,2.6,24,Rejected
LOAN_809,CUST_3622,221830.86,3.15,48,Pending
LOAN_810,CUST_5542,264061.28,6.68,12,Approved
LOAN_811,CUST_7494,454391.07,6.61,12,Rejected
LOAN_812,CUST_8834,470454.96,7.67,12,Rejected
LOAN_813,CUST_2492,352186.6,9.45,12,Rejected
LOAN_814,CUST_9733,28991.89,4.09,60,Approved
LOAN_815,CUST_5213,372684.77,8.49,24,Pending
LOAN_816,CUST_521,262430.84,5.65,24,Rejected
LOAN_817,CUST_5133,269041.82,7.07,48,Pending
LOAN_818,CUST_590,368336.36,7.76,24,Approved
LOAN_819,CUST_598,446415.05,7.89,60,Pending
LOAN_820,CUST_2066,271625.51,9.65,48,Approved
LOAN_821,CUST_2507,142043.18,5.5,60,Rejected
LOAN_822,CUST_7535,205766.84,3.91,48,Approved
LOAN_823,CUST_3472,143907.53,6.27,12,Pending
LOAN_824,CUST_6928,344626.87,3.4,24,Approved
LOAN_825,CUST_769,89702.28,4.69,36,Rejected
LOAN_826,CUST_1559,318801.38,2.8,48,Pending
LOAN_827,CUST_6041,300742.21,8.84,48,Rejected
LOAN_828,CUST_5737,172940.73,10.08,12,Rejected
LOAN_829,CUST_9135,85804.03,10.44,24,Approved
LOAN_830,CUST_8235,481634.79,8.78,24,Pending
LOAN_831,CUST_8326,98840.09,3.35,24,Rejected
LOAN_832,CUST_3137,419696.11,8.35,36,Rejected
LOAN_833,CUST_8567,135605.74,3.95,24,Rejected
LOAN_834,CUST_7367,147451.85,6.06,24,Pending
LOAN_835,CUST_8573,430947.62,9.61,12,Pending
LOAN_836,CUST_1551,102562.58,4.24,12,Pending
LOAN_837,CUST_5378,67837.09,3.59,48,Pending
LOAN_838,CUST_1639,382447.07,3.38,60,Rejected
LOAN_839,CUST_2057,469143.7,6.7,24,Pending
LOAN_840,CUST_2670,305192.87,3.71,36,Pending
LOAN_841,CUST_845,166953.48,4.55,60,Approved
LOAN_842,CUST_4104,164064.36,6.13,60,Approved
LOAN_843,CUST_6511,211693.87,7.51,48,Rejected
LOAN_844,CUST_3043,64629.33,9.69,60,Rejected
LOAN_845,CUST_8041,491304.72,6.75,36,Approved
LOAN_846,CUST_4619,352886.8,5.66,60,Approved
LOAN_847,CUST_1449,270611.01,4.03,24,Pending
LOAN_848,CUST_3608,346778.96,10.03,60,Pending
LOAN_849,CUST_2372,437452.43,4.23,48,Rejected
LOAN_850,CUST_2668,103155.68,5.61,24,Approved
LOAN_851,CUST_7952,102946.22,8.07,24,Approved
LOAN_852,CUST_7649,207311.27,2.98,12,Pending
LOAN_853,CUST_7207,129457.07,10.46,36,Pending
LOAN_854,CUST_3991,478789.49,6.71,36,Rejected
LOAN_855,CUST_9479,207241.31,9.62,36,Approved
LOAN_856,CUST_3604,54929.87,4.72,60,Approved
LOAN_857,CUST_3300,302888.84,3.53,12,Approved
LOAN_858,CUST_2987,241114.28,6.1,12,Approved
LOAN_859,CUST_2810,388290.2,8.81,48,Rejected
LOAN_860,CUST_6784,40136.61,8.53,60,Approved
LOAN_861,CUST_6603,309131.68,7.53,12,Approved
LOAN_862,CUST_8640,305419.36,3.87,60,Pending
LOAN_863,CUST_8144,234614.4,7.51,24,Pending
LOAN_864,CUST_2748,50386.69,8.17,12,Approved
LOAN_865,CUST_5072,33549.5,7.67,12,Approved
LOAN_866,CUST_507,481573.59,7.72,12,Pending
LOAN_867,CUST_6708,316942.12,6.56,24,Rejected
LOAN_868,CUST_4855,383526.44,4.43,48,Approved
LOAN_869,CUST_526,411752.76,8.34,36,Approved
LOAN_870,CUST_7352,363695.8,7.18,60,Rejected
LOAN_871,CUST_4546,160306.08,3.06,12,Pending
LOAN_872,CUST_5661,70553.3,7.26,36,Pending
LOAN_873,CUST_6272,463841.48,2.75,12,Approved
LOAN_874,CUST_7919,470668.12,8.73,60,Pending
LOAN_875,CUST_4228,114454.07,6.14,12,Pending
LOAN_876,CUST_9707,158698.82,8.21,24,Rejected
LOAN_877,CUST_618,374672.57,5.43,36,Approved
LOAN_878,CUST_4092,25820.27,9.87,36,Rejected
LOAN_879,CUST_9864,209267.8,9.89,36,Approved
LOAN_880,CUST_3744,337273.73,5.82,60,Rejected
LOAN_881,CUST_9389,211309.72,4.75,36,Pending
LOAN_882,CUST_6415,178863.41,4.07,24,Pending
LOAN_883,CUST_9619,369931.46,8.49,36,Pending
LOAN_884,CUST_9619,409253.84,10.43,36,Approved
LOAN_885,CUST_6362,140631.32,9.91,36,Pending
LOAN_886,CUST_7305,272257.41,5.37,48,Approved
LOAN_887,CUST_435,284394.07,4.17,12,Rejected
LOAN_888,CUST_3379,81947.62,8.62,12,Rejected
LOAN_889,CUST_768,476309.0,3.0,36,Approved
LOAN_890,CUST_9335,367585.6,5.97,36,Approved
LOAN_891,CUST_1373,279229.42,3.79,60,Rejected
LOAN_892,CUST_1771,108535.52,4.41,48,Approved
LOAN_893,CUST_253,219497.48,6.07,12,Approved
LOAN_894,CUST_6587,98043.16,4.68,48,Pending
LOAN_895,CUST_6954,399753.81,8.6,48,Rejected
LOAN_896,CUST_84,445669.96,8.43,48,Approved
LOAN_897,CUST_6909,23441.82,5.7,60,Pending
LOAN_898,CUST_3927,360632.08,8.7,36,Rejected
LOAN_899,CUST_2708,285122.6,5.51,24,Approved
LOAN_900,CUST_3270,134016.99,2.93,60,Rejected
LOAN_901,CUST_1705,97956.68,8.47,36,Rejected
LOAN_902,CUST_1414,106302.44,2.88,12,Rejected
LOAN_903,CUST_3510,41208.55,6.29,36,Approved
LOAN_904,CUST_3429,286126.29,4.88,60,Pending
LOAN_905,CUST_6121,162570.44,10.17,12,Approved
LOAN_906,CUST_8799,192007.51,7.81,12,Rejected
LOAN_907,CUST_7010,167648.76,10.38,48,Pending
LOAN_908,CUST_7538,252014.79,8.33,60,Approved
LOAN_909,CUST_1231,273936.27,6.54,24,Rejected
LOAN_910,CUST_9782,168446.18,5.26,12,Pending
LOAN_911,CUST_7059,71314.14,7.24,48,Pending
LOAN_912,CUST_8679,85470.21,9.87,12,Pending
LOAN_913,CUST_7394,25955.45,5.18,60,Rejected
LOAN_914,CUST_1044,133310.9,6.4,24,Approved
LOAN_915,CUST_8396,113754.11,7.5,12,Approved
LOAN_916,CUST_4605,192824.86,4.09,24,Rejected
LOAN_917,CUST_7891,129030.77,8.13,60,Approved
LOAN_918,CUST_9624,53319.18,7.52,48,Pending
LOAN_919,CUST_7135,34148.7,9.69,48,Rejected
LOAN_920,CUST_7207,54275.43,6.38,24,Rejected
LOAN_921,CUST_6475,495501.16,9.64,36,Approved
LOAN_922,CUST_2075,450776.21,10.47,48,Rejected
LOAN_923,CUST_1072,117510.84,3.94,48,Approved
LOAN_924,CUST_8599,491440.57,10.43,36,Rejected
LOAN_925,CUST_5795,444966.36,4.59,48,Approved
LOAN_926,CUST_1524,284788.66,5.95,36,Rejected
LOAN_927,CUST_5950,124760.99,3.12,60,Rejected
LOAN_928,CUST_20,107506.68,6.55,24,Rejected
LOAN_929,CUST_4340,8938.51,5.47,24,Rejected
LOAN_930,CUST_335,51253.64,7.24,12,Approved
LOAN_931,CUST_1318,170922.1,7.56,60,Pending
LOAN_932,CUST_7897,402948.68,5.92,48,Rejected
LOAN_933,CUST_5353,474292.88,6.33,12,Pending
LOAN_934,CUST_4362,152046.09,7.43,48,Approved
LOAN_935,CUST_6113,337084.55,9.34,60,Approved
LOAN_936,CUST_2445,312931.85,7.02,48,Approved
LOAN_937,CUST_7762,77238.99,9.42,48,Approved
LOAN_938,CUST_6945,340857.98,4.88,36,Pending
LOAN_939,CUST_1577,118242.73,5.74,60,Pending
LOAN_940,CUST_5869,452571.67,9.31,60,Approved
LOAN_941,CUST_8475,262315.2,7.53,60,Pending
LOAN_942,CUST_1636,353064.43,6.91,24,Rejected
LOAN_943,CUST_3951,488111.32,3.76,24,Rejected
LOAN_944,CUST_9370,393536.36,9.85,48,Rejected
LOAN_945,CUST_78,129127.92,4.09,12,Pending
LOAN_946,CUST_9819,210199.72,9.87,36,Rejected
LOAN_947,CUST_8874,430330.16,9.12,48,Pending
LOAN_948,CUST_6825,245123.1,3.09,24,Pending
LOAN_949,CUST_5457,469377.47,9.59,60,Pending
LOAN_950,CUST_9226,236142.99,9.4,48,Pending
LOAN_951,CUST_1889,62713.98,2.7,36,Rejected
LOAN_952,CUST_2347,6729.77,8.67,12,Approved
LOAN_953,CUST_9345,305477.69,9.23,60,Pending
