account_id,account_type,balance,customer_name,is_blacklisted
ACC_616,Savings,15561.61,Customer_616,0
ACC_617,Savings,54391.87,Customer_617,0
ACC_618,Checking,80773.4,Customer_618,0
ACC_619,Savings,98826.31,Customer_619,0
ACC_620,Checking,73173.63,Customer_620,0
ACC_621,Business,4308.86,Customer_621,0
ACC_622,Checking,52906.6,Customer_622,0
ACC_623,Savings,84435.9,Customer_623,0
ACC_624,Business,42320.2,Customer_624,0
ACC_625,Business,43764.37,Customer_625,0
ACC_626,Checking,26785.75,Customer_626,0
ACC_627,Checking,80108.73,Customer_627,0
ACC_628,Checking,94700.41,Customer_628,0
ACC_629,Savings,59277.55,Customer_629,0
ACC_630,Checking,56358.05,Customer_630,0
ACC_631,Savings,80967.57,Customer_631,0
ACC_632,Savings,67270.05,Customer_632,0
ACC_633,Savings,31658.95,Customer_633,0
ACC_634,Savings,15199.99,Customer_634,0
ACC_635,Checking,16140.78,Customer_635,0
ACC_636,Savings,53194.84,Customer_636,0
ACC_637,Checking,39588.15,Customer_637,0
ACC_638,Checking,5716.11,Customer_638,0
ACC_639,Savings,30310.72,Customer_639,0
ACC_640,Checking,54716.34,Customer_640,0
ACC_641,Savings,50813.92,Customer_641,0
ACC_642,Savings,60003.65,Customer_642,0
ACC_643,Business,86182.61,Customer_643,0
ACC_644,Savings,97469.75,Customer_644,0
ACC_645,Savings,9571.0,Customer_645,0
ACC_646,Checking,82495.56,Customer_646,0
ACC_647,Business,30644.1,Customer_647,0
ACC_648,Savings,81881.44,Customer_648,0
ACC_649,Checking,7029.66,Customer_649,0
ACC_650,Savings,77103.42,Customer_650,0
ACC_651,Checking,95224.45,Customer_651,0
ACC_652,Checking,16184.07,Customer_652,0
ACC_653,Business,11332.9,Customer_653,0
ACC_654,Business,35020.23,Customer_654,0
ACC_655,Savings,95555.27,Customer_655,0
ACC_656,Checking,71407.6,Customer_656,0
ACC_657,Business,59718.47,Customer_657,0
ACC_658,Checking,37941.71,Customer_658,0
ACC_659,Business,64389.44,Customer_659,0
ACC_660,Checking,3538.65,Customer_660,0
ACC_661,Savings,97386.49,Customer_661,0
ACC_662,Checking,33949.43,Customer_662,0
ACC_663,Business,99280.77,Customer_663,0
ACC_664,Checking,64534.75,Customer_664,0
ACC_665,Checking,5683.48,Customer_665,0
ACC_666,Savings,19246.57,Customer_666,0
ACC_667,Savings,27852.31,Customer_667,0
ACC_668,Business,84556.94,Customer_668,0
ACC_669,Business,85618.6,Customer_669,0
ACC_670,Business,94987.61,Customer_670,0
ACC_671,Business,26853.36,Customer_671,0
ACC_672,Savings,57804.73,Customer_672,0
ACC_673,Checking,72277.4,Customer_673,0
ACC_674,Business,33652.29,Customer_674,0
ACC_675,Savings,84650.97,Customer_675,0
ACC_676,Savings,86694.48,Customer_676,0
ACC_677,Business,11060.52,Customer_677,0
ACC_678,Checking,28807.01,Customer_678,0
ACC_679,Checking,8288.34,Customer_679,0
ACC_680,Savings,36523.84,Customer_680,0
ACC_681,Checking,33051.99,Customer_681,0
ACC_682,Business,71187.65,Customer_682,0
ACC_683,Business,3126.05,Customer_683,0
ACC_684,Business,94448.79,Customer_684,0
ACC_685,Business,99457.34,Customer_685,0
ACC_686,Business,55625.95,Customer_686,0
ACC_687,Savings,74409.98,Customer_687,0
ACC_688,Checking,47567.95,Customer_688,0
ACC_689,Checking,38058.81,Customer_689,0
ACC_690,Checking,24656.08,Customer_690,0
ACC_691,Savings,1874.3,Customer_691,0
ACC_692,Business,14633.38,Customer_692,0
ACC_693,Business,34863.2,Customer_693,0
ACC_694,Savings,97429.15,Customer_694,0
ACC_695,Business,85759.14,Customer_695,0
ACC_696,Business,44904.62,Customer_696,0
ACC_697,Savings,91980.15,Customer_697,0
ACC_698,Checking,18121.14,Customer_698,0
ACC_699,Checking,55958.47,Customer_699,0
ACC_700,Business,28459.46,Customer_700,0
ACC_701,Business,38066.49,Customer_701,0
ACC_702,Savings,84831.43,Customer_702,0
ACC_703,Business,8408.81,Customer_703,0
ACC_704,Business,39421.07,Customer_704,0
ACC_705,Business,50094.62,Customer_705,0
ACC_706,Checking,30274.6,Customer_706,0
ACC_707,Savings,55856.58,Customer_707,0
ACC_708,Savings,85286.55,Customer_708,0
ACC_709,Business,77631.29,Customer_709,0
ACC_710,Business,95102.54,Customer_710,0
ACC_711,Savings,37839.82,Customer_711,0
ACC_712,Business,51046.32,Customer_712,0
ACC_713,Checking,83760.92,Customer_713,0
ACC_714,Business,16950.8,Customer_714,0
ACC_715,Checking,5969.15,Customer_715,0
ACC_716,Business,21647.16,Customer_716,0
ACC_717,Business,14672.61,Customer_717,0
ACC_718,Savings,16334.59,Customer_718,0
ACC_719,Checking,83883.49,Customer_719,0
ACC_720,Checking,83014.6,Customer_720,0
ACC_721,Business,29284.92,Customer_721,0
ACC_722,Business,96374.06,Customer_722,0
ACC_723,Business,83121.28,Customer_723,0
ACC_724,Business,51460.02,Customer_724,0
ACC_725,Business,26940.19,Customer_725,0
ACC_726,Checking,70248.43,Customer_726,0
ACC_727,Business,90701.44,Customer_727,0
ACC_728,Business,33925.97,Customer_728,0
ACC_729,Business,53818.92,Customer_729,0
ACC_730,Business,70565.36,Customer_730,0
ACC_731,Savings,2210.3,Customer_731,0
ACC_732,Savings,33655.2,Customer_732,0
ACC_733,Checking,48466.28,Customer_733,0
ACC_734,Checking,60008.95,Customer_734,0
ACC_735,Business,75634.75,Customer_735,0
ACC_736,Checking,83762.87,Customer_736,0
ACC_737,Checking,2278.84,Customer_737,0
ACC_738,Business,95948.73,Customer_738,0
ACC_739,Business,95127.65,Customer_739,0
ACC_740,Business,36346.3,Customer_740,0
ACC_741,Business,39519.85,Customer_741,0
ACC_742,Business,23274.38,Customer_742,0
ACC_743,Savings,29620.17,Customer_743,0
ACC_744,Savings,86187.5,Customer_744,0
ACC_745,Checking,56263.43,Customer_745,0
ACC_746,Business,51464.62,Customer_746,0
ACC_747,Checking,95230.59,Customer_747,0
ACC_748,Checking,19546.62,Customer_748,0
ACC_749,Checking,49480.74,Customer_749,0
ACC_750,Savings,77512.7,Customer_750,0
ACC_751,Checking,11019.31,Customer_751,0
ACC_752,Savings,11747.5,Customer_752,0
ACC_753,Checking,17533.7,Customer_753,0
ACC_754,Business,22535.32,Customer_754,0
ACC_755,Checking,75269.52,Customer_755,0
ACC_756,Checking,53090.72,Customer_756,0
ACC_757,Savings,72893.15,Customer_757,0
ACC_758,Business,44710.62,Customer_758,0
ACC_759,Savings,70807.89,Customer_759,0
ACC_760,Savings,46643.67,Customer_760,0
ACC_761,Checking,73447.15,Customer_761,0
ACC_762,Savings,88387.56,Customer_762,0
ACC_763,Savings,36121.34,Customer_763,0
ACC_764,Business,19846.51,Customer_764,0
ACC_765,Checking,82449.64,Customer_765,0
ACC_766,Savings,32167.39,Customer_766,0
ACC_767,Business,91456.42,Customer_767,0
ACC_768,Business,50320.48,Customer_768,0
ACC_769,Business,81321.57,Customer_769,0
ACC_770,Savings,50785.32,Customer_770,0
ACC_771,Savings,41977.38,Customer_771,0
ACC_772,Savings,25586.07,Customer_772,0
ACC_773,Checking,88397.61,Customer_773,0
ACC_774,Business,58338.06,Customer_774,0
ACC_775,Savings,73887.32,Customer_775,0
ACC_776,Checking,43168.0,Customer_776,0
ACC_777,Savings,93749.18,Customer_777,0
ACC_778,Checking,88844.47,Customer_778,0
ACC_779,Checking,83632.19,Customer_779,0
ACC_780,Savings,55331.8,Customer_780,0
ACC_781,Savings,56999.83,Customer_781,0
ACC_782,Savings,88688.89,Customer_782,0
ACC_783,Savings,34014.93,Customer_783,0
ACC_784,Savings,50364.77,Customer_784,0
ACC_785,Checking,10234.55,Customer_785,0
ACC_786,Savings,72257.95,Customer_786,0
ACC_787,Checking,41483.46,Customer_787,0
ACC_788,Checking,98847.77,Customer_788,0
ACC_789,Business,26975.93,Customer_789,0
ACC_790,Savings,41273.0,Customer_790,0
ACC_791,Savings,67677.94,Customer_791,0
ACC_792,Savings,63926.66,Customer_792,0
ACC_793,Savings,87859.6,Customer_793,0
ACC_794,Business,31690.89,Customer_794,0
ACC_795,Business,78531.3,Customer_795,0
ACC_796,Checking,95790.16,Customer_796,0
ACC_797,Savings,92865.42,Customer_797,0
ACC_798,Business,21737.22,Customer_798,0
ACC_799,Business,61392.52,Customer_799,0
ACC_800,Checking,2103.93,Customer_800,0
ACC_801,Savings,23882.89,Customer_801,0
ACC_802,Business,47084.48,Customer_802,0
ACC_803,Checking,29670.08,Customer_803,0
ACC_804,Business,26911.49,Customer_804,0
ACC_805,Business,88380.31,Customer_805,0
ACC_806,Business,81094.7,Customer_806,0
ACC_807,Checking,96219.23,Customer_807,0
ACC_808,Checking,17719.96,Customer_808,0
ACC_809,Business,1971.16,Customer_809,0
ACC_810,Business,29584.43,Customer_810,0
ACC_811,Savings,94278.98,Customer_811,0
ACC_812,Business,85916.38,Customer_812,0
ACC_813,Savings,98922.45,Customer_813,0
ACC_814,Business,94462.91,Customer_814,0
ACC_815,Savings,23828.22,Customer_815,0
ACC_816,Checking,35621.61,Customer_816,0
ACC_817,Business,58792.97,Customer_817,0
ACC_818,Savings,33818.58,Customer_818,0
ACC_819,Checking,10742.19,Customer_819,0
ACC_820,Business,20088.05,Customer_820,0
ACC_821,Business,87295.49,Customer_821,0
ACC_822,Business,81598.97,Customer_822,0
ACC_823,Checking,77279.51,Customer_823,0
ACC_824,Savings,36935.58,Customer_824,0
ACC_825,Business,44227.93,Customer_825,0
ACC_826,Business,72601.07,Customer_826,0
ACC_827,Business,67989.87,Customer_827,0
ACC_828,Checking,95934.44,Customer_828,0
ACC_829,Savings,46440.94,Customer_829,0
ACC_830,Business,63911.9,Customer_830,0
ACC_831,Savings,2461.14,Customer_831,0
ACC_832,Checking,7331.54,Customer_832,0
ACC_833,Savings,18179.28,Customer_833,0
ACC_834,Savings,51884.36,Customer_834,0
ACC_835,Checking,83364.08,Customer_835,0
ACC_836,Business,56975.51,Customer_836,0
ACC_837,Business,73931.42,Customer_837,0
ACC_838,Checking,55209.94,Customer_838,0
ACC_839,Savings,3400.7,Customer_839,0
ACC_840,Savings,93571.26,Customer_840,0
ACC_841,Checking,52192.39,Customer_841,0
ACC_842,Business,48334.68,Customer_842,0
ACC_843,Business,62808.84,Customer_843,0
ACC_844,Business,23714.26,Customer_844,0
ACC_845,Savings,29494.68,Customer_845,0
ACC_846,Checking,30917.35,Customer_846,0
ACC_847,Business,2298.8,Customer_847,0
ACC_848,Savings,81982.25,Customer_848,0
ACC_849,Checking,99078.59,Customer_849,0
ACC_850,Business,71739.39,Customer_850,0
ACC_851,Checking,77238.76,Customer_851,0
ACC_852,Savings,3006.95,Customer_852,0
ACC_853,Savings,30783.52,Customer_853,0
ACC_854,Business,6257.35,Customer_854,0
ACC_855,Business,50710.66,Customer_855,0
ACC_856,Checking,11811.64,Customer_856,0
ACC_857,Checking,38749.59,Customer_857,0
ACC_858,Savings,11686.67,Customer_858,0
ACC_859,Savings,40845.35,Customer_859,0
ACC_860,Checking,43567.22,Customer_860,0
ACC_861,Business,27498.55,Customer_861,0
ACC_862,Savings,71689.54,Customer_862,0
ACC_863,Business,98292.09,Customer_863,0
ACC_864,Business,12678.55,Customer_864,0
ACC_865,Checking,26712.52,Customer_865,0
ACC_866,Checking,71875.88,Customer_866,0
ACC_867,Business,74637.75,Customer_867,0
ACC_868,Savings,45864.9,Customer_868,0
ACC_869,Savings,43165.33,Customer_869,0
ACC_870,Checking,56947.37,Customer_870,0
ACC_871,Checking,77678.92,Customer_871,0
ACC_872,Checking,88931.66,Customer_872,0
ACC_873,Business,2870.9,Customer_873,0
ACC_874,Business,80062.51,Customer_874,0
ACC_875,Checking,23256.47,Customer_875,0
ACC_876,Checking,89409.7,Customer_876,0
ACC_877,Savings,23143.77,Customer_877,0
ACC_878,Business,80039.11,Customer_878,0
ACC_879,Checking,41836.36,Customer_879,0
ACC_880,Savings,3455.23,Customer_880,0
ACC_881,Savings,92418.58,Customer_881,0
ACC_882,Checking,75888.65,Customer_882,0
ACC_883,Business,64599.29,Customer_883,0
ACC_884,Savings,4229.36,Customer_884,0
ACC_885,Business,59110.41,Customer_885,0
ACC_886,Business,45518.58,Customer_886,0
ACC_887,Savings,39520.61,Customer_887,0
ACC_888,Checking,49643.54,Customer_888,0
ACC_889,Savings,82957.58,Customer_889,0
ACC_890,Business,77555.63,Customer_890,0
ACC_891,Business,32185.8,Customer_891,0
ACC_892,Savings,98911.2,Customer_892,0
ACC_893,Business,23484.29,Customer_893,0
ACC_894,Business,70324.48,Customer_894,0
ACC_895,Business,51654.68,Customer_895,0
ACC_896,Checking,12907.8,Customer_896,0
ACC_897,Checking,32012.61,Customer_897,0
ACC_898,Checking,23497.75,Customer_898,0
ACC_899,Checking,71364.97,Customer_899,0
ACC_900,Checking,90370.28,Customer_900,0
ACC_901,Savings,32049.23,Customer_901,0
ACC_902,Business,13321.81,Customer_902,0
ACC_903,Savings,65061.23,Customer_903,0
ACC_904,Business,36171.25,Customer_904,0
ACC_905,Checking,35743.28,Customer_905,0
ACC_906,Business,96901.55,Customer_906,0
ACC_907,Checking,37583.79,Customer_907,0
ACC_908,Business,17443.13,Customer_908,0
ACC_909,Savings,69895.08,Customer_909,0
ACC_910,Business,58557.24,Customer_910,0
ACC_911,Savings,27451.68,Customer_911,0
ACC_912,Business,40446.09,Customer_912,0
ACC_913,Business,64875.07,Customer_913,0
ACC_914,Checking,81678.39,Customer_914,0
ACC_915,Savings,28371.91,Customer_915,0
ACC_916,Business,18998.46,Customer_916,0
ACC_917,Checking,45666.08,Customer_917,0
ACC_918,Business,12723.74,Customer_918,0
ACC_919,Business,13440.65,Customer_919,0
ACC_920,Savings,39973.08,Customer_920,0
ACC_921,Savings,30766.49,Customer_921,0
ACC_922,Business,12109.55,Customer_922,0
ACC_923,Business,15969.61,Customer_923,0
ACC_924,Checking,14731.24,Customer_924,0
ACC_925,Savings,20466.82,Customer_925,0
ACC_926,Checking,66065.84,Customer_926,0
ACC_927,Checking,30610.53,Customer_927,0
ACC_928,Checking,37181.29,Customer_928,0
ACC_929,Checking,85899.87,Customer_929,0
ACC_930,Savings,61411.79,Customer_930,0
ACC_931,Savings,10610.19,Customer_931,0
ACC_932,Checking,49605.8,Customer_932,0
ACC_933,Savings,57956.95,Customer_933,0
ACC_934,Business,70628.95,Customer_934,0
ACC_935,Savings,46856.1,Customer_935,0
ACC_936,Business,63552.11,Customer_936,0
ACC_937,Business,20367.6,Customer_937,0
ACC_938,Business,25285.12,Customer_938,0
ACC_939,Business,559.22,Customer_939,0
ACC_940,Savings,69470.03,Customer_940,0
ACC_941,Checking,76173.05,Customer_941,0
ACC_942,Business,84158.08,Customer_942,0
ACC_943,Savings,17906.93,Customer_943,0
ACC_944,Savings,24495.67,Customer_944,0
ACC_945,Business,77514.17,Customer_945,0
ACC_946,Checking,70463.99,Customer_946,0
ACC_947,Business,84757.35,Customer_947,0
ACC_948,Checking,62644.0,Customer_948,0
ACC_949,Checking,92916.84,Customer_949,0
ACC_950,Checking,19503.97,Customer_950,0
ACC_951,Savings,15782.52,Customer_951,0
ACC_952,Checking,9379.78,Customer_952,0
ACC_953,Checking,94428.95,Customer_953,0
ACC_954,Savings,60850.98,Customer_954,0
ACC_955,Savings,85443.46,Customer_955,0
ACC_956,Business,81031.3,Customer_956,0
ACC_957,Checking,91066.51,Customer_957,0
ACC_958,Savings,58642.79,Customer_958,0
ACC_959,Savings,71727.07,Customer_959,0
ACC_960,Business,78808.22,Customer_960,0
ACC_961,Checking,67755.27,Customer_961,0
ACC_962,Checking,80822.99,Customer_962,0
ACC_963,Checking,61621.77,Customer_963,0
ACC_964,Savings,82819.14,Customer_964,0
ACC_965,Savings,85373.95,Customer_965,0
ACC_966,Savings,73748.88,Customer_966,0
ACC_967,Savings,33825.77,Customer_967,0
ACC_968,Business,55630.85,Customer_968,0
ACC_969,Checking,3091.28,Customer_969,0
ACC_970,Business,9818.05,Customer_970,0
ACC_971,Business,30019.02,Customer_971,0
ACC_972,Checking,16160.5,Customer_972,0
ACC_973,Checking,2961.58,Customer_973,0
ACC_974,Savings,26412.84,Customer_974,0
ACC_975,Savings,66695.27,Customer_975,0
ACC_976,Savings,1379.34,Customer_976,0
ACC_977,Checking,21231.33,Customer_977,0
ACC_978,Savings,75990.14,Customer_978,0
ACC_979,Business,44806.48,Customer_979,0
ACC_980,Savings,1265.72,Customer_980,0
ACC_981,Checking,84768.79,Customer_981,0
ACC_982,Checking,70195.68,Customer_982,0
ACC_983,Business,85066.31,Customer_983,0
ACC_984,Savings,97052.42,Customer_984,0
ACC_985,Business,58942.6,Customer_985,0
ACC_986,Business,52021.01,Customer_986,0
ACC_987,Savings,32388.04,Customer_987,0
ACC_988,Checking,78378.92,Customer_988,0
ACC_989,Savings,47410.23,Customer_989,0
ACC_990,Business,5669.71,Customer_990,0
ACC_991,Savings,99040.35,Customer_991,0
ACC_992,Savings,26993.78,Customer_992,0
ACC_993,Business,39241.93,Customer_993,0
ACC_994,Business,35415.41,Customer_994,0
ACC_995,Checking,60159.55,Customer_995,0
ACC_996,Savings,49495.23,Customer_996,0
ACC_997,Checking,46384.49,Customer_997,0
ACC_998,Checking,32820.86,Customer_998,0
ACC_999,Savings,52801.59,Customer_999,0
ACC_1000,Savings,48598.04,Customer_1000,1
ACC_1001,Business,32396.89,Customer_1001,0
ACC_1002,Business,10925.66,Customer_1002,0
ACC_1003,Business,70618.81,Customer_1003,0
ACC_1004,Savings,36205.08,Customer_1004,0
ACC_1005,Business,63113.51,Customer_1005,0
ACC_1006,Business,13821.77,Customer_1006,0
ACC_1007,Checking,16749.43,Customer_1007,0
ACC_1008,Checking,20737.06,Customer_1008,0
ACC_1009,Checking,68615.16,Customer_1009,0
ACC_1010,Business,61922.51,Customer_1010,0
ACC_1011,Savings,54279.08,Customer_1011,0
ACC_1012,Checking,18870.89,Customer_1012,0
ACC_1013,Business,65542.11,Customer_1013,0
ACC_1014,Business,24721.23,Customer_1014,0
ACC_1015,Business,65963.71,Customer_1015,0
ACC_1016,Business,39623.41,Customer_1016,0
ACC_1017,Savings,34425.25,Customer_1017,0
ACC_1018,Savings,61894.97,Customer_1018,0
ACC_1019,Savings,51936.52,Customer_1019,0
ACC_1020,Checking,89571.94,Customer_1020,0
ACC_1021,Business,47027.64,Customer_1021,0
ACC_1022,Savings,31825.19,Customer_1022,0
ACC_1023,Checking,78365.51,Customer_1023,0
ACC_1024,Savings,65740.12,Customer_1024,0
ACC_1025,Savings,12494.86,Customer_1025,0
ACC_1026,Savings,2963.01,Customer_1026,0
ACC_1027,Business,57570.65,Customer_1027,0
ACC_1028,Checking,71003.32,Customer_1028,0
ACC_1029,Checking,73279.93,Customer_1029,0
ACC_1030,Business,67689.41,Customer_1030,0
ACC_1031,Checking,30630.77,Customer_1031,0
ACC_1032,Checking,5919.2,Customer_1032,0
ACC_1033,Business,78688.48,Customer_1033,0
ACC_1034,Checking,69813.62,Customer_1034,0
ACC_1035,Checking,82122.47,Customer_1035,0
ACC_1036,Checking,82234.23,Customer_1036,0
ACC_1037,Checking,30889.27,Customer_1037,0
ACC_1038,Business,57327.18,Customer_1038,0
ACC_1039,Business,58344.54,Customer_1039,0
ACC_1040,Savings,44293.4,Customer_1040,0
ACC_1041,Checking,74125.14,Customer_1041,0
ACC_1042,Business,4458.64,Customer_1042,0
ACC_1043,Savings,98706.76,Customer_1043,0
ACC_1044,Checking,72346.26,Customer_1044,0
ACC_1045,Savings,99460.34,Customer_1045,0
ACC_1046,Business,23441.45,Customer_1046,0
ACC_1047,Savings,55858.48,Customer_1047,0
ACC_1048,Checking,18091.9,Customer_1048,0
ACC_1049,Checking,75190.21,Customer_1049,0
ACC_1050,Checking,56125.9,Customer_1050,0
ACC_1051,Savings,41015.81,Customer_1051,0
ACC_1052,Savings,70177.98,Customer_1052,0
ACC_1053,Business,26812.79,Customer_1053,0
ACC_1054,Business,93907.54,Customer_1054,0
ACC_1055,Savings,3887.88,Customer_1055,0
ACC_1056,Business,40902.91,Customer_1056,0
ACC_1057,Checking,48377.23,Customer_1057,0
ACC_1058,Business,54645.26,Customer_1058,0
ACC_1059,Checking,4957.59,Customer_1059,0
ACC_1060,Business,80615.58,Customer_1060,0
ACC_1061,Business,37990.2,Customer_1061,0
ACC_1062,Checking,4603.79,Customer_1062,0
ACC_1063,Savings,38555.49,Customer_1063,0
ACC_1064,Checking,73850.33,Customer_1064,0
ACC_1065,Savings,30933.55,Customer_1065,0
ACC_1066,Checking,32551.04,Customer_1066,0
ACC_1067,Savings,14322.7,Customer_1067,0
ACC_1068,Business,37632.52,Customer_1068,0
ACC_1069,Checking,27491.53,Customer_1069,0
ACC_1070,Business,64229.47,Customer_1070,0
ACC_1071,Savings,50836.27,Customer_1071,0
ACC_1072,Checking,75786.18,Customer_1072,0
ACC_1073,Business,93597.15,Customer_1073,0
ACC_1074,Checking,98136.01,Customer_1074,0
ACC_1075,Savings,70343.22,Customer_1075,0
ACC_1076,Savings,97016.21,Customer_1076,0
ACC_1077,Savings,97172.94,Customer_1077,0
ACC_1078,Savings,57015.31,Customer_1078,0
ACC_1079,Business,9550.77,Customer_1079,0
ACC_1080,Business,40224.46,Customer_1080,0
ACC_1081,Savings,84500.42,Customer_1081,0
ACC_1082,Savings,39014.37,Customer_1082,0
ACC_1083,Business,37329.98,Customer_1083,0
ACC_1084,Business,2671.97,Customer_1084,0
ACC_1085,Checking,45617.11,Customer_1085,0
ACC_1086,Savings,93732.68,Customer_1086,0
ACC_1087,Business,67403.91,Customer_1087,0
ACC_1088,Checking,88114.67,Customer_1088,0
ACC_1089,Checking,27587.76,Customer_1089,0
ACC_1090,Checking,32985.6,Customer_1090,0
ACC_1091,Savings,39863.58,Customer_1091,0
ACC_1092,Checking,33872.88,Customer_1092,0
ACC_1093,Checking,4568.32,Customer_1093,0
ACC_1094,Checking,65637.63,Customer_1094,0
ACC_1095,Savings,10122.83,Customer_1095,0
ACC_1096,Checking,21163.56,Customer_1096,0
ACC_1097,Savings,28313.8,Customer_1097,0
ACC_1098,Checking,91199.04,Customer_1098,0
ACC_1099,Savings,98412.02,Customer_1099,0
ACC_1100,Business,4738.62,Customer_1100,0
ACC_1101,Savings,20086.82,Customer_1101,0
ACC_1102,Savings,31241.48,Customer_1102,0
ACC_1103,Business,8754.95,Customer_1103,0
ACC_1104,Checking,81786.53,Customer_1104,0
ACC_1105,Savings,5994.5,Customer_1105,0
ACC_1106,Savings,13331.27,Customer_1106,0
ACC_1107,Business,11936.96,Customer_1107,0
ACC_1108,Checking,78395.72,Customer_1108,0
ACC_1109,Checking,52254.83,Customer_1109,0
ACC_1110,Checking,38101.31,Customer_1110,0
ACC_1111,Business,40229.21,Customer_1111,0
