CustomerID,TransactionDate,Revenue,Cost,RiskFactor,Assets,Region,Age,ProductCategory,LastTransactionDate,TransactionSize,DeliveryTime,ExpectedSLA,ExchangeRate,Engagement,TransactionFrequency
4099,2025-01-09 08:29:04.766256,622.25,34.32,0.36147512533993864,19707,South,51,Electronics,2023-12-31 08:29:04.800425,799.09,8,3,1.0849303196192344,7,37
3182,2024-05-23 08:29:04.766265,1973.72,3605.61,0.693075112970487,17732,North,21,Electronics,2023-10-16 08:29:04.800430,200.66,7,5,1.0453127563816873,4,32
1200,2024-06-09 08:29:04.766273,234.25,2293.84,0.014328455452302102,5536,West,58,Clothing,2023-11-14 08:29:04.800435,214.4,8,6,1.0117870137338796,1,27
2863,2024-06-17 08:29:04.766282,4592.12,1483.01,0.324647390003876,17089,East,61,Clothing,2023-05-18 08:29:04.800440,165.33,4,6,0.8947169915916541,3,31
1779,2025-01-17 08:29:04.766290,3381.9,3321.9,0.31904403135366266,1020,West,27,Clothing,2023-08-10 08:29:04.800446,939.99,8,4,1.0467843694349788,8,3
3977,2024-03-23 08:29:04.766299,4954.21,1617.33,0.748835285896717,16205,West,43,Automotive,2024-01-17 08:29:04.800451,598.43,4,6,0.8074672702273215,4,39
4104,2024-12-12 08:29:04.766308,4419.97,165.16,0.31455711602562786,6758,East,25,Home & Kitchen,2023-12-12 08:29:04.800456,138.01,1,4,1.02402159200599,1,6
4119,2024-10-04 08:29:04.766316,2391.3,3289.66,0.633327132365083,2634,East,25,Electronics,2023-10-17 08:29:04.800461,259.61,4,4,1.1282980313571738,7,17
1502,2024-12-07 08:29:04.766325,2622.44,2197.06,0.6885244021078648,15954,North,27,Clothing,2023-07-06 08:29:04.800466,739.31,5,5,0.8719002199015891,8,10
3454,2024-09-14 08:29:04.766334,993.35,1372.43,0.6584255441971152,5338,South,27,Automotive,2023-07-14 08:29:04.800471,77.54,8,4,0.8456841688776474,5,21
4645,2024-12-08 08:29:04.766343,2337.09,1026.04,0.6032936810486645,19359,South,25,Electronics,2023-04-30 08:29:04.800476,739.37,6,4,1.1880940620778055,9,29
2751,2024-12-17 08:29:04.766352,4519.99,2387.38,0.4136168493493947,1285,South,41,Automotive,2023-06-28 08:29:04.800482,915.89,5,6,1.137385334830133,7,29
1804,2024-04-02 08:29:04.766361,301.72,855.96,0.37330497768381043,8643,North,58,Automotive,2023-12-22 08:29:04.800487,103.56,3,6,0.9208004641520199,4,20
3146,2024-12-08 08:29:04.766370,4324.61,1315.69,0.5645840583758897,15550,North,32,Automotive,2023-05-18 08:29:04.800492,227.1,4,4,0.8834291043454213,9,15
3731,2024-11-17 08:29:04.766378,1737.69,2557.03,0.06370310248432631,14135,East,25,Home & Kitchen,2023-07-13 08:29:04.800497,52.26,6,4,0.9336157452406391,6,2
2895,2024-12-15 08:29:04.766388,4502.59,3529.73,0.8758198420515261,11482,South,41,Electronics,2023-03-02 08:29:04.800503,153.58,6,4,0.9724899885164527,8,33
3773,2025-01-17 08:29:04.766397,4707.36,2145.57,0.8253151430303431,13909,West,58,Electronics,2023-10-25 08:29:04.800508,636.14,6,3,1.1284331633221345,2,12
2570,2024-08-18 08:29:04.766406,3370.78,3043.65,0.34638471703718965,16488,North,31,Automotive,2023-09-05 08:29:04.800516,92.58,2,4,0.8956814924625381,5,13
1960,2024-10-20 08:29:04.766415,3338.9,3059.35,0.5668191233856312,19041,West,27,Home & Kitchen,2023-10-19 08:29:04.800521,454.54,8,3,1.0883380253427746,3,44
4810,2024-04-25 08:29:04.766423,2291.13,2667.49,0.9322276981844633,4028,South,58,Automotive,2023-07-13 08:29:04.800526,528.23,8,6,1.1717163926451575,5,44
3660,2024-05-17 08:29:04.766432,4185.92,1005.98,0.2716367974120967,4059,South,28,Clothing,2023-10-29 08:29:04.800531,911.3,6,5,0.9518048838490349,8,39
2485,2024-02-28 08:29:04.766441,4809.98,3471.15,0.7424552676948534,14620,North,34,Electronics,2023-08-08 08:29:04.800537,500.58,4,5,0.8104187657520854,6,39
3690,2024-02-09 08:29:04.766449,3886.65,1762.01,0.08273180732100516,3437,North,20,Electronics,2023-11-28 08:29:04.800542,185.42,2,5,1.1310465689148854,1,38
4840,2024-09-14 08:29:04.766458,3128.59,205.52,0.523372147470971,8638,East,57,Home & Kitchen,2023-12-22 08:29:04.800547,324.83,6,5,1.08336554078014,7,45
2028,2024-08-20 08:29:04.766466,3053.62,1001.11,0.8839691294472977,5641,West,25,Electronics,2023-06-22 08:29:04.800552,688.59,6,6,0.8596279215348059,1,21
4289,2024-10-11 08:29:04.766474,4254.88,3069.23,0.5517092841490735,17605,East,62,Electronics,2023-11-26 08:29:04.800557,156.51,3,5,1.0387622230285412,1,41
1502,2024-10-20 08:29:04.766483,2728.96,304.46,0.6162528268371014,17807,East,50,Electronics,2023-05-22 08:29:04.800562,270.16,2,6,1.1299265858483312,4,16
3814,2025-01-13 08:29:04.766491,4029.11,615.04,0.9076392933095441,1335,West,29,Home & Kitchen,2023-04-09 08:29:04.800567,995.99,4,6,0.8724127247266877,9,34
1397,2024-05-07 08:29:04.766500,2568.98,2786.08,0.7153606400498028,19377,South,55,Automotive,2023-11-24 08:29:04.800572,55.26,8,4,0.8891607493296289,8,27
1870,2024-08-01 08:29:04.766508,359.1,3573.63,0.6958696802242655,3479,West,27,Electronics,2023-08-14 08:29:04.800577,194.57,5,4,0.8807126190689744,3,43
3842,2025-01-06 08:29:04.766516,1950.54,2545.92,0.5863840220928984,11017,South,48,Automotive,2023-10-23 08:29:04.800582,851.5,3,5,1.1990006213350355,6,3
1392,2025-01-01 08:29:04.766524,2249.98,912.5,0.6329886141924184,12616,East,44,Home & Kitchen,2023-09-14 08:29:04.800587,146.31,5,4,0.8918086472938225,1,9
1206,2024-08-12 08:29:04.766532,751.01,242.05,0.8037054240166173,2924,South,59,Automotive,2023-07-10 08:29:04.800592,81.96,9,3,0.906767357312675,1,44
2038,2024-06-16 08:29:04.766541,557.36,2472.05,0.9792330832972443,15067,South,34,Clothing,2023-03-18 08:29:04.800597,165.25,8,3,0.8191702675222866,6,34
2881,2024-07-26 08:29:04.766548,2700.55,218.17,0.7953253540081879,16604,South,20,Electronics,2023-02-02 08:29:04.800602,708.92,7,6,1.1933113807421227,5,19
4625,2024-02-19 08:29:04.766557,471.46,2462.51,0.7075368316269962,15427,West,21,Home & Kitchen,2023-03-31 08:29:04.800607,993.46,4,4,0.8987016659652691,6,38
3939,2024-06-14 08:29:04.766564,1549.58,925.55,0.13554488361151484,5021,South,53,Home & Kitchen,2023-11-20 08:29:04.800613,611.1,2,5,1.090093264129225,9,26
2484,2024-03-15 08:29:04.766572,3735.76,3621.48,0.8170803874416932,11818,West,39,Automotive,2023-12-03 08:29:04.800618,168.1,9,5,0.8105474133371164,5,23
4762,2024-02-25 08:29:04.766581,4823.94,1916.12,0.735994367398703,14780,North,60,Electronics,2023-03-02 08:29:04.800623,224.59,3,3,1.1133611967301995,2,18
4646,2024-10-03 08:29:04.766589,3603.46,919.04,0.7704321954012339,15276,North,18,Home & Kitchen,2023-08-29 08:29:04.800628,560.8,6,4,1.1002441966957477,1,45
1863,2024-08-27 08:29:04.766597,4963.5,3416.99,0.23109647824331192,19260,East,28,Clothing,2023-09-30 08:29:04.800633,729.88,7,3,0.8336611282791677,2,46
3790,2024-05-03 08:29:04.766605,3506.77,1038.52,0.9034436965409277,15680,East,22,Automotive,2024-01-18 08:29:04.800638,679.77,3,4,0.8490407350244257,8,40
4312,2024-08-08 08:29:04.766612,1504.28,1247.2,0.09728136834686218,17337,West,51,Clothing,2023-05-13 08:29:04.800643,595.99,3,5,0.9180437104495236,1,41
1563,2024-10-18 08:29:04.766621,3376.66,3342.08,0.25361205569194656,3959,South,23,Clothing,2024-01-05 08:29:04.800648,986.96,3,3,0.9418671730786483,6,45
2020,2024-10-30 08:29:04.766630,3525.68,1255.9,0.6630234383244017,1648,South,27,Automotive,2023-06-01 08:29:04.800653,238.13,3,4,1.1133998871358493,5,49
1095,2024-07-28 08:29:04.766639,1890.05,1658.35,0.6737144638310152,17406,North,23,Clothing,2023-12-13 08:29:04.800659,214.26,3,5,0.824475591714929,9,38
2923,2024-04-22 08:29:04.766647,137.68,1410.23,0.31332456630082484,5077,West,30,Automotive,2023-07-29 08:29:04.800664,866.11,7,4,1.060095824013384,4,10
2757,2024-08-02 08:29:04.766656,3530.84,492.11,0.7015197771118148,17005,South,27,Automotive,2023-12-06 08:29:04.800669,326.28,5,5,0.8914135769754802,5,43
3532,2024-08-13 08:29:04.766665,157.42,184.42,0.38793053765487207,16172,South,33,Home & Kitchen,2023-05-18 08:29:04.800674,365.9,4,6,0.95298769671574,5,10
4478,2024-07-27 08:29:04.766673,3174.38,2906.43,0.00017551585792330293,7130,West,59,Home & Kitchen,2023-08-30 08:29:04.800679,571.23,6,6,0.8008815807134738,2,21
3278,2024-08-08 08:29:04.766682,859.9,2591.19,0.16260613228738352,4222,East,54,Clothing,2023-12-29 08:29:04.800684,412.21,8,4,0.9164494575593817,2,38
3796,2024-06-22 08:29:04.766690,2849.74,1150.99,0.8826182752181744,19967,West,42,Clothing,2024-01-06 08:29:04.800689,323.26,2,3,0.868535182633232,9,38
2678,2024-06-11 08:29:04.766742,2544.37,1203.53,0.22269401172941883,6430,West,24,Clothing,2023-05-27 08:29:04.800694,921.32,3,4,1.001588863713566,3,47
4242,2024-08-21 08:29:04.766756,116.89,3781.67,0.11291033885887591,13888,South,30,Clothing,2023-11-07 08:29:04.800708,172.81,2,6,0.8632769345563472,6,7
1540,2024-09-18 08:29:04.766765,1846.19,3951.05,0.6822006059331945,4142,North,42,Clothing,2023-08-25 08:29:04.800714,434.08,7,3,1.134327047286944,4,12
2059,2024-06-20 08:29:04.766772,3025.4,1909.54,0.4407064424097361,19701,South,21,Home & Kitchen,2023-07-16 08:29:04.800719,52.82,2,6,1.1531622721301018,4,41
3572,2024-08-30 08:29:04.766780,4250.6,3215.73,0.7965909363976443,7921,South,65,Clothing,2023-10-18 08:29:04.800724,817.08,5,6,1.1381158592205267,5,33
2183,2024-12-28 08:29:04.766788,4448.78,2954.64,0.8614449345657882,7547,South,24,Clothing,2023-05-02 08:29:04.800734,210.0,9,3,1.1927211288090065,5,25
4910,2024-12-06 08:29:04.766796,2445.06,1210.35,0.8459888773872315,14054,West,62,Electronics,2023-04-18 08:29:04.800739,784.34,8,3,1.165858563223182,7,28
2722,2025-01-23 08:29:04.766804,3655.69,262.49,0.3130092191968933,6088,West,41,Automotive,2023-05-19 08:29:04.800744,191.17,8,6,0.911915165023354,7,24
4314,2024-05-31 08:29:04.766813,1616.45,595.95,0.5055459379681642,15760,South,18,Automotive,2023-06-26 08:29:04.800749,445.9,3,5,0.9257844091396039,1,48
4157,2024-03-23 08:29:04.766821,1743.82,3358.03,0.6501417346469641,9816,South,26,Home & Kitchen,2024-01-17 08:29:04.800754,741.78,1,3,1.013063785166732,6,31
2819,2024-09-26 08:29:04.766830,1012.59,2932.92,0.32198308728412395,10349,North,65,Automotive,2024-01-11 08:29:04.800759,307.27,2,6,0.9539830576794258,4,18
3625,2025-01-18 08:29:04.766838,2831.64,2667.41,0.04109931535301814,10445,East,38,Clothing,2023-03-04 08:29:04.800765,348.22,7,3,1.1879644102264424,2,23
3729,2025-01-14 08:29:04.766846,1607.09,548.68,0.4956643822969191,13294,South,63,Automotive,2023-12-04 08:29:04.800770,683.96,4,3,0.9358124467797051,6,7
3604,2024-07-06 08:29:04.766854,467.64,2570.52,0.01281833346559369,4832,West,24,Home & Kitchen,2023-02-06 08:29:04.800775,228.32,5,6,1.096032952582088,7,8
2597,2024-12-18 08:29:04.766862,3440.78,3095.44,0.9506456247259472,15829,East,47,Automotive,2023-11-11 08:29:04.800780,954.2,1,5,1.0301446809438184,2,15
4060,2024-09-17 08:29:04.766870,3553.38,3446.59,0.7966836460730264,16198,East,37,Automotive,2023-10-06 08:29:04.800785,229.35,2,4,1.1825922811997645,2,38
3693,2024-06-16 08:29:04.766877,1831.96,82.53,0.19200977652359452,15341,North,59,Electronics,2023-10-11 08:29:04.800790,762.5,9,6,1.0978070474450503,7,28
1795,2024-10-11 08:29:04.766885,429.78,2747.37,0.2875717488919284,17048,East,28,Electronics,2023-04-12 08:29:04.800795,812.47,6,5,0.921458335752988,9,27
2051,2024-03-29 08:29:04.766892,2160.17,105.82,0.9828385480194383,7489,South,46,Clothing,2023-05-01 08:29:04.800800,405.65,7,6,0.8788273427430442,3,21
2643,2024-08-23 08:29:04.766900,2239.56,2836.29,0.3735485541413044,18840,South,40,Automotive,2023-05-20 08:29:04.800805,198.43,5,5,1.1418473007969578,3,44
4627,2024-03-05 08:29:04.766908,3359.92,2553.42,0.7837223574338923,4360,West,44,Clothing,2023-03-09 08:29:04.800811,207.61,9,4,1.164405775467753,8,27
2363,2024-05-11 08:29:04.766916,1611.31,618.94,0.44681546841925435,19659,South,45,Automotive,2023-05-12 08:29:04.800816,986.18,5,4,1.1324377113845983,2,47
4869,2024-06-19 08:29:04.766925,3428.87,3071.5,0.8640959241006102,2268,South,25,Clothing,2023-06-11 08:29:04.800821,739.14,6,3,1.094979827569782,9,47
2981,2024-06-27 08:29:04.766934,4363.87,301.34,0.703753508161509,14243,North,63,Clothing,2023-12-12 08:29:04.800827,477.55,9,3,0.928692016500127,7,42
2354,2024-12-16 08:29:04.766942,1225.56,3310.8,0.02291005989115935,6726,East,20,Automotive,2023-08-19 08:29:04.800832,294.48,5,4,1.002149255230344,8,41
2663,2024-06-30 08:29:04.766950,4895.65,1069.86,0.2943898859392372,13218,North,40,Electronics,2023-06-15 08:29:04.800837,67.96,4,6,1.1662811689486683,9,14
2529,2024-12-02 08:29:04.766958,1962.52,2764.74,0.5579923148934525,12388,East,32,Home & Kitchen,2023-06-25 08:29:04.800842,686.94,5,4,0.8539589860608411,3,21
3038,2024-09-20 08:29:04.766966,1372.93,3697.05,0.9261740440697538,7121,North,32,Clothing,2023-05-06 08:29:04.800847,959.07,5,5,0.9979676810540667,6,14
4419,2024-10-18 08:29:04.766974,2136.48,1379.11,0.10202989464149037,17666,West,35,Home & Kitchen,2023-11-09 08:29:04.800853,151.5,5,5,0.9422037420111977,8,49
2496,2024-07-19 08:29:04.766982,517.27,2026.49,0.601162537711067,640,North,19,Automotive,2023-06-16 08:29:04.800858,766.77,1,5,1.0709958301571036,1,43
4302,2024-08-26 08:29:04.766989,672.24,1868.58,0.30217673141265755,17603,North,18,Clothing,2023-04-10 08:29:04.800863,195.58,5,4,1.0536279279946514,6,6
3237,2024-10-24 08:29:04.766997,2101.45,655.72,0.8893277820194403,2150,West,46,Automotive,2023-06-24 08:29:04.800868,802.5,5,3,1.0240229387677262,3,12
4296,2024-06-18 08:29:04.767005,3824.1,2373.54,0.7651696096585132,8385,South,44,Clothing,2023-08-31 08:29:04.800873,402.04,1,5,0.9118462510659351,8,28
2408,2024-07-09 08:29:04.767013,4506.55,2979.72,0.36970272200928533,14764,South,48,Electronics,2023-12-09 08:29:04.800878,726.46,4,5,0.8638200979391378,9,49
2400,2024-11-12 08:29:04.767021,3340.85,3669.99,0.16710316390861368,1515,West,31,Clothing,2023-10-05 08:29:04.800883,929.97,8,4,1.113735342430893,5,29
2306,2024-09-28 08:29:04.767030,570.84,3407.69,0.011497972397297773,15190,West,20,Clothing,2023-07-18 08:29:04.800888,639.13,4,5,1.196699720397208,2,37
3680,2024-06-26 08:29:04.767037,3376.5,2054.78,0.6211344506719487,9034,North,21,Clothing,2023-05-04 08:29:04.800894,924.66,7,4,0.8676376274938865,7,38
3675,2025-01-26 08:29:04.767045,3195.37,2884.5,0.4061238076312438,6792,West,34,Automotive,2023-07-18 08:29:04.800899,273.27,6,3,0.8303169162462839,6,3
1972,2024-11-01 08:29:04.767053,4038.53,3209.11,0.3147564928607691,11275,West,52,Electronics,2023-09-26 08:29:04.800904,979.23,5,5,1.0982923404854161,6,33
2768,2024-10-18 08:29:04.767076,4134.98,1989.15,0.9855022916368356,16871,East,59,Automotive,2023-11-01 08:29:04.800909,879.21,9,5,0.9375423024388365,1,46
2282,2024-10-03 08:29:04.767085,4347.61,488.25,0.46614213556031514,18707,East,53,Home & Kitchen,2024-01-23 08:29:04.800914,152.19,8,5,0.885201432750487,1,12
4430,2024-09-19 08:29:04.767092,2099.95,1768.59,0.7498392836454242,16894,South,42,Electronics,2023-06-19 08:29:04.800919,442.86,5,4,1.0100502620452645,6,12
1709,2024-03-24 08:29:04.767100,3504.43,3374.64,0.17741241725123624,16047,West,18,Clothing,2023-12-17 08:29:04.800924,930.68,7,4,1.070085813534707,6,11
2479,2024-10-26 08:29:04.767108,1377.84,2398.67,0.013455257741813775,9805,North,20,Clothing,2023-09-20 08:29:04.800929,124.21,9,6,0.885939613478602,4,28
2434,2024-03-05 08:29:04.767116,4996.71,2906.1,0.417562619448016,9313,South,48,Clothing,2024-01-16 08:29:04.800935,481.07,7,3,1.1978014277182683,8,35
1648,2024-09-09 08:29:04.767125,917.9,765.51,0.6656648349426617,1400,South,28,Home & Kitchen,2023-07-01 08:29:04.800940,737.41,3,6,0.9312896737274102,9,34
1317,2024-04-17 08:29:04.767133,100.07,3858.42,0.5065986961834594,4247,South,42,Home & Kitchen,2023-10-12 08:29:04.800945,81.77,5,6,0.925981209173466,6,22
4748,2025-01-02 08:29:04.767141,786.6,1634.2,0.890466257624391,12756,West,30,Clothing,2023-02-23 08:29:04.800950,765.19,9,6,0.9692003477193687,8,39
4296,2024-04-27 08:29:04.767149,3890.57,2624.93,0.4339793511871648,18355,West,46,Clothing,2023-08-28 08:29:04.800955,393.14,9,4,1.098011716123346,8,23
4890,2024-06-11 08:29:04.767157,2261.58,104.92,0.3110028131530912,3603,North,26,Home & Kitchen,2023-03-20 08:29:04.800961,286.9,8,5,1.149302923629742,2,12
2257,2025-01-13 08:29:04.767165,2265.13,535.46,0.9160486762076435,9018,North,48,Automotive,2023-02-06 08:29:04.800966,597.17,6,5,0.9295944442424359,4,19
1683,2024-12-02 08:29:04.767173,4777.36,3134.68,0.4068022786343809,573,South,50,Electronics,2023-04-11 08:29:04.800971,567.11,7,4,0.8474989608398377,1,31
1663,2024-11-01 08:29:04.767181,4602.19,3872.84,0.26964786163961163,17134,West,23,Electronics,2023-07-18 08:29:04.800976,880.24,7,6,0.902452328540745,1,13
2998,2024-07-15 08:29:04.767189,1590.41,1300.62,0.0976610768100804,2997,North,62,Home & Kitchen,2023-12-05 08:29:04.800982,692.2,1,3,0.8337118471511626,6,19
4898,2024-02-03 08:29:04.767197,1084.84,177.61,0.7933097732158209,8987,East,64,Home & Kitchen,2023-11-15 08:29:04.800986,450.77,8,4,1.0521377967260666,7,36
4445,2025-01-04 08:29:04.767206,4249.99,1462.64,0.8250914607978431,17181,East,55,Automotive,2023-06-04 08:29:04.800992,667.63,6,6,1.0962784663180978,5,22
4743,2025-01-05 08:29:04.767213,4534.79,99.35,0.03329778356517199,13299,South,19,Clothing,2023-10-25 08:29:04.800997,762.64,7,4,0.9717066167055641,8,44
2631,2024-04-04 08:29:04.767221,2730.9,793.72,0.35864559840152477,7017,East,35,Home & Kitchen,2024-01-26 08:29:04.801002,940.46,2,5,1.1811180192742556,9,30
2495,2024-02-26 08:29:04.767230,3165.65,3017.31,0.7498764545979597,12316,South,54,Automotive,2023-04-28 08:29:04.801007,719.05,7,5,1.0910095295720672,4,4
4304,2024-05-08 08:29:04.767238,1321.73,3750.24,0.9463818474880539,13905,West,64,Home & Kitchen,2023-03-20 08:29:04.801013,566.68,8,5,0.951863548417923,1,13
4763,2024-08-02 08:29:04.767246,4013.97,377.17,0.377818283844905,18518,South,43,Clothing,2023-07-04 08:29:04.801018,404.33,5,6,0.8408855429837275,6,20
2136,2024-02-05 08:29:04.767255,3179.01,2244.87,0.8720534313794935,8744,South,46,Home & Kitchen,2023-05-04 08:29:04.801023,896.91,1,4,0.997481641962176,1,39
2853,2024-11-23 08:29:04.767263,2542.39,1037.91,0.3937204065321951,6115,West,46,Clothing,2023-11-09 08:29:04.801028,802.89,6,6,1.0015342149601516,2,6
2520,2024-02-14 08:29:04.767271,347.54,582.06,0.17949462724264809,10968,North,43,Automotive,2023-10-12 08:29:04.801033,123.32,3,4,1.020234787016112,4,44
3489,2024-03-15 08:29:04.767279,4583.88,899.35,0.0034461437768696923,11379,North,33,Electronics,2023-07-18 08:29:04.801038,714.56,5,3,1.0729797920322153,4,12
1563,2024-12-12 08:29:04.767288,3096.48,2323.72,0.3301810231528798,19728,North,48,Automotive,2023-02-06 08:29:04.801043,561.81,9,5,0.9057530802713761,6,16
2291,2024-08-08 08:29:04.767296,1003.82,288.58,0.37847505072737153,13578,North,44,Electronics,2024-01-04 08:29:04.801048,148.46,7,3,0.8009937865478299,8,45
4581,2024-12-09 08:29:04.767305,3051.61,1753.85,0.9451175288873361,5090,South,63,Automotive,2023-09-13 08:29:04.801054,586.71,8,5,1.1251378959331444,3,17
4878,2024-10-20 08:29:04.767313,3403.44,566.85,0.20607025242062282,11410,North,18,Electronics,2023-08-12 08:29:04.801059,232.88,6,3,1.1294146776483982,6,8
4457,2024-06-28 08:29:04.767321,2652.56,1112.53,0.3822307080175047,12627,East,47,Automotive,2024-01-12 08:29:04.801064,722.74,9,6,1.1646487067620728,3,33
4458,2024-07-26 08:29:04.767328,3604.6,787.29,0.025154129823113158,8384,East,41,Clothing,2023-10-07 08:29:04.801069,314.54,3,5,1.187614655936999,2,44
4184,2024-12-04 08:29:04.767336,2928.2,3535.41,0.7635397350913864,1162,North,57,Electronics,2023-12-09 08:29:04.801074,192.83,1,6,0.8636685771397555,4,39
2636,2024-12-14 08:29:04.767344,4741.46,2840.8,0.9151412362549867,8699,East,19,Electronics,2023-06-19 08:29:04.801079,127.87,4,6,0.9415486688429865,4,12
4696,2024-08-24 08:29:04.767352,315.8,3477.8,0.23782064727649188,19971,East,35,Clothing,2023-10-15 08:29:04.801085,516.26,8,4,1.1405436936460565,2,26
3999,2024-08-09 08:29:04.767360,575.92,1552.35,0.4289951106401645,1168,West,40,Clothing,2023-06-15 08:29:04.801090,239.65,6,5,1.1735997560374547,3,19
4152,2024-06-02 08:29:04.767368,909.67,1274.25,0.12211262136599399,9977,West,59,Electronics,2023-03-18 08:29:04.801096,862.37,7,3,0.8058118131819434,9,13
1698,2024-04-23 08:29:04.767376,3466.35,1540.93,0.45683543031289076,660,North,63,Electronics,2023-03-30 08:29:04.801101,52.85,9,3,0.9550135902915584,9,10
3160,2024-06-03 08:29:04.767384,3245.7,103.64,0.1333424636440954,11090,South,18,Electronics,2023-06-17 08:29:04.801106,851.46,2,5,0.845354357519954,7,34
1001,2025-01-25 08:29:04.767391,4465.69,2907.08,0.5233484944191521,11937,South,38,Home & Kitchen,2023-04-08 08:29:04.801111,545.04,7,4,1.1153833063828065,2,31
1641,2024-11-07 08:29:04.767399,3677.74,1418.6,0.7346220404322331,6960,West,32,Automotive,2023-11-06 08:29:04.801116,926.04,4,5,1.098852162614239,5,27
3267,2024-03-28 08:29:04.767406,2566.36,1273.9,0.5533427748141682,16901,West,45,Clothing,2023-05-03 08:29:04.801121,244.38,7,6,1.1017210822413688,8,3
2589,2024-02-04 08:29:04.767414,4959.57,2404.62,0.24521957838737596,3033,South,29,Clothing,2023-06-18 08:29:04.801127,147.16,8,4,0.9560940674667755,1,44
