CustomerID,ProductID,ProductCategory,TransactionDate,Revenue,Cost,Region,ShippingType,PaymentMethod,RiskFlag,OnTimeDelivery,Returns,TaxBracket,CampaignID
2696,486,Automotive,2023-05-22 08:29:47.324909,4052.27,2099.86,North,Express,Credit Card,Low,True,0,Low,45
4991,390,Home & Kitchen,2024-09-30 08:29:47.324914,3082.74,3224.0,West,Overnight,Debit Card,High,True,1,Low,52
5723,279,Home & Kitchen,2024-12-28 08:29:47.324919,3252.89,1087.44,East,Express,Bank Transfer,Low,True,0,High,25
5682,479,Home & Kitchen,2023-06-07 08:29:47.324924,4858.62,305.41,West,Express,PayPal,High,True,0,High,13
2648,321,Automotive,2023-03-06 08:29:47.324929,3111.06,1275.62,North,Standard,Credit Card,Medium,True,0,High,17
2445,373,Automotive,2023-12-29 08:29:47.324935,1932.41,3936.19,East,Standard,Credit Card,Low,True,1,Low,32
5199,477,Clothing,2023-08-24 08:29:47.324939,3472.06,3600.78,North,Express,PayPal,Low,True,0,High,56
4923,343,Home & Kitchen,2025-01-06 08:29:47.324945,3314.32,1599.13,East,Standard,Credit Card,High,True,0,Low,47
1253,253,Electronics,2024-03-11 08:29:47.324950,118.55,3508.8,West,Express,Crypto,Medium,True,0,Medium,14
4183,403,Electronics,2024-12-27 08:29:47.324955,2363.28,160.04,West,Overnight,Debit Card,Medium,True,0,High,59
3557,372,Electronics,2024-05-28 08:29:47.324960,3727.37,1277.39,West,Express,Bank Transfer,Medium,True,0,Medium,21
1098,234,Automotive,2025-01-11 08:29:47.324965,2520.26,2915.44,North,Express,Bank Transfer,Medium,True,0,Low,33
3200,412,Clothing,2024-12-31 08:29:47.324970,3909.12,909.17,West,Overnight,Debit Card,Low,True,1,Low,59
3961,107,Automotive,2024-12-12 08:29:47.324974,2281.87,817.61,South,Standard,Crypto,Medium,True,0,Low,16
5973,227,Home & Kitchen,2024-08-03 08:29:47.324980,4917.44,3451.38,South,Express,Credit Card,High,True,0,Medium,86
5433,472,Electronics,2024-01-26 08:29:47.324984,1499.81,2475.34,West,Standard,PayPal,Low,True,0,Medium,11
4777,155,Automotive,2024-01-01 08:29:47.324990,506.01,3956.42,West,Overnight,PayPal,High,True,0,Medium,93
3869,225,Electronics,2023-06-20 08:29:47.324995,2178.56,564.64,North,Express,Credit Card,Medium,True,0,High,90
4234,258,Automotive,2023-09-22 08:29:47.325000,2731.46,1443.83,East,Express,Bank Transfer,Low,True,0,Low,21
4791,158,Electronics,2023-11-26 08:29:47.325005,1778.01,1265.52,North,Express,Debit Card,High,True,0,Medium,19
1956,157,Home & Kitchen,2024-07-07 08:29:47.325010,1249.29,3524.12,North,Express,Debit Card,Medium,True,0,High,39
5067,239,Electronics,2024-12-26 08:29:47.325015,3376.69,1043.53,West,Standard,Bank Transfer,Low,True,1,Medium,15
1160,275,Home & Kitchen,2023-06-27 08:29:47.325020,1916.77,1433.24,South,Standard,Debit Card,Medium,False,0,Low,52
5493,207,Home & Kitchen,2023-12-14 08:29:47.325025,3175.27,597.05,South,Overnight,Bank Transfer,Medium,True,1,High,31
2300,310,Automotive,2024-02-01 08:29:47.325033,3906.4,3108.34,South,Standard,Crypto,Medium,True,1,High,42
5911,173,Automotive,2024-03-26 08:29:47.325038,3816.96,973.68,North,Express,Credit Card,Medium,True,0,High,62
4987,266,Automotive,2024-04-26 08:29:47.325043,1907.78,301.23,South,Overnight,Bank Transfer,High,True,0,High,59
2527,456,Home & Kitchen,2024-08-31 08:29:47.325049,2861.1,1757.38,South,Express,Crypto,Medium,True,0,High,49
2218,403,Clothing,2024-06-17 08:29:47.325055,2275.81,1584.09,West,Express,Bank Transfer,Low,True,0,High,31
5496,332,Clothing,2024-06-01 08:29:47.325060,4360.49,735.11,South,Overnight,Crypto,High,True,0,Low,50
5735,426,Home & Kitchen,2025-01-20 08:29:47.325066,4399.85,560.38,East,Express,Crypto,Medium,True,0,Low,27
4104,471,Home & Kitchen,2024-01-04 08:29:47.325071,1751.52,3589.33,West,Express,Crypto,Low,True,0,High,7
3735,281,Automotive,2024-12-13 08:29:47.325076,504.1,299.34,East,Overnight,Credit Card,Low,True,0,Low,73
5555,221,Automotive,2023-05-17 08:29:47.325081,879.53,424.26,North,Standard,Bank Transfer,High,True,1,Low,78
1954,433,Automotive,2024-07-10 08:29:47.325086,1866.66,1002.84,South,Overnight,Bank Transfer,High,True,0,Medium,94
5565,302,Clothing,2024-08-26 08:29:47.325091,2843.04,3812.77,North,Overnight,Bank Transfer,High,False,0,Medium,63
4446,128,Clothing,2025-01-04 08:29:47.325096,3301.1,368.98,North,Overnight,Crypto,High,False,0,Medium,1
2045,301,Home & Kitchen,2023-12-06 08:29:47.325101,1690.29,3269.58,South,Standard,Debit Card,Medium,True,0,High,17
2693,192,Clothing,2023-03-24 08:29:47.325106,3354.12,3571.45,West,Overnight,Debit Card,High,True,0,Medium,65
4436,428,Automotive,2024-05-11 08:29:47.325111,4691.81,1530.13,North,Standard,Bank Transfer,High,False,0,Low,61
1562,455,Automotive,2023-08-20 08:29:47.325116,3277.47,1196.76,South,Express,Debit Card,Low,True,0,Medium,18
3485,275,Automotive,2023-06-22 08:29:47.325122,834.9,2719.19,South,Overnight,Debit Card,High,False,0,High,45
4354,429,Automotive,2023-10-18 08:29:47.325127,2919.36,2819.46,East,Express,Debit Card,Low,True,0,High,88
1225,310,Automotive,2024-05-21 08:29:47.325132,2732.38,3126.51,North,Express,Crypto,Medium,False,1,Low,45
5893,283,Electronics,2023-02-12 08:29:47.325137,4359.97,3327.35,North,Standard,Bank Transfer,Low,True,0,Low,82
1959,194,Home & Kitchen,2023-08-03 08:29:47.325142,1784.0,1095.53,South,Express,Bank Transfer,Medium,False,0,Medium,20
5548,372,Home & Kitchen,2024-09-05 08:29:47.325147,2143.58,2757.24,East,Express,PayPal,Low,True,0,Medium,58
4067,236,Clothing,2024-03-10 08:29:47.325152,3013.36,565.58,West,Overnight,PayPal,Low,True,0,Medium,92
1815,336,Automotive,2024-02-27 08:29:47.325157,2645.91,2057.6,East,Express,Debit Card,High,True,0,High,50
5754,452,Electronics,2024-10-04 08:29:47.325162,3609.13,2463.16,North,Overnight,Bank Transfer,Low,True,0,Medium,38
5642,364,Automotive,2024-08-18 08:29:47.325167,249.93,672.08,East,Express,Debit Card,Medium,True,0,Medium,13
4120,234,Automotive,2023-07-30 08:29:47.325172,2839.4,333.73,North,Standard,Crypto,Low,False,0,Low,40
1016,243,Clothing,2023-04-22 08:29:47.325177,652.28,803.14,West,Express,Bank Transfer,High,True,0,High,50
2243,118,Electronics,2024-07-16 08:29:47.325182,1610.28,1699.74,North,Standard,Crypto,High,True,0,High,65
3205,330,Electronics,2024-01-22 08:29:47.325187,3325.05,3554.73,West,Overnight,Crypto,Medium,True,0,Low,76
3524,233,Home & Kitchen,2023-07-02 08:29:47.325192,829.2,2141.7,West,Overnight,Bank Transfer,High,False,0,High,33
2069,213,Automotive,2023-06-18 08:29:47.325197,1578.77,3001.52,West,Express,Debit Card,Low,True,0,Low,64
4444,238,Electronics,2023-07-16 08:29:47.325202,3529.88,721.35,East,Express,PayPal,Medium,True,1,Low,44
3565,224,Home & Kitchen,2024-09-23 08:29:47.325207,3271.49,450.73,West,Overnight,Debit Card,High,True,0,Low,37
2060,303,Electronics,2023-12-13 08:29:47.325212,500.65,981.28,South,Overnight,PayPal,Low,True,0,Medium,12
3327,160,Automotive,2024-01-16 08:29:47.325217,2907.48,1276.11,North,Overnight,Credit Card,High,True,0,Medium,85
4420,349,Home & Kitchen,2025-01-29 08:29:47.325222,778.91,2205.97,North,Standard,PayPal,High,True,0,High,66
1301,397,Electronics,2024-08-16 08:29:47.325227,1298.74,3528.54,North,Express,Bank Transfer,Medium,True,0,Low,6
5276,112,Clothing,2025-01-14 08:29:47.325232,2323.1,1721.59,North,Overnight,PayPal,Medium,True,1,Medium,64
1606,495,Electronics,2023-04-14 08:29:47.325237,591.27,2089.63,West,Overnight,Credit Card,Medium,True,0,High,2
4170,354,Automotive,2024-10-10 08:29:47.325242,4968.55,48.32,East,Express,PayPal,Low,True,0,High,87
1699,184,Clothing,2024-01-28 08:29:47.325247,868.58,162.25,East,Express,Debit Card,High,True,0,Low,99
2139,119,Electronics,2024-10-20 08:29:47.325252,3917.5,362.56,East,Standard,PayPal,Medium,True,0,Low,50
1190,149,Electronics,2023-06-16 08:29:47.325257,4157.7,2805.01,East,Overnight,Bank Transfer,Low,True,0,High,64
3300,263,Home & Kitchen,2023-12-21 08:29:47.325262,4972.6,1960.18,North,Express,Bank Transfer,Low,True,0,High,17
1980,191,Automotive,2023-09-11 08:29:47.325267,2171.83,796.06,South,Standard,Crypto,Low,False,0,High,69
3975,187,Electronics,2023-05-30 08:29:47.325272,4376.77,2382.62,South,Overnight,Debit Card,High,True,0,Medium,10
2184,168,Electronics,2023-03-31 08:29:47.325277,4789.82,2192.11,East,Standard,Debit Card,Medium,True,1,Medium,75
4327,136,Electronics,2024-12-21 08:29:47.325282,905.83,382.53,North,Express,PayPal,High,True,0,High,40
4394,352,Automotive,2023-04-04 08:29:47.325287,2423.21,2572.44,West,Standard,PayPal,Low,False,0,High,31
1127,351,Clothing,2023-08-01 08:29:47.325292,347.05,3075.6,East,Overnight,Bank Transfer,High,True,0,High,67
3065,239,Automotive,2024-01-15 08:29:47.325297,3122.58,1167.62,West,Express,Crypto,Medium,True,0,Medium,87
2816,454,Home & Kitchen,2023-09-02 08:29:47.325302,2927.96,2759.33,West,Overnight,Credit Card,Low,True,0,Low,31
1569,480,Home & Kitchen,2023-09-21 08:29:47.325307,1060.43,822.89,West,Standard,PayPal,High,True,0,Low,49
2895,267,Automotive,2024-04-24 08:29:47.325312,3999.62,3034.21,South,Standard,Debit Card,Medium,False,1,High,97
3733,153,Electronics,2024-02-14 08:29:47.325317,234.48,3649.74,East,Standard,PayPal,Medium,True,0,Medium,23
4863,485,Electronics,2024-03-02 08:29:47.325322,4040.83,1784.21,North,Express,Crypto,Medium,True,0,Medium,24
5721,277,Clothing,2023-08-25 08:29:47.325327,181.89,1001.15,North,Standard,Debit Card,Medium,True,0,High,64
5014,396,Automotive,2024-04-22 08:29:47.325332,3301.3,1614.73,North,Express,Crypto,Low,True,0,High,54
3901,400,Automotive,2023-02-02 08:29:47.325337,439.91,1022.81,East,Standard,Debit Card,Low,True,0,High,81
2686,458,Electronics,2024-03-17 08:29:47.325342,1293.57,34.92,South,Standard,PayPal,High,True,0,Medium,72
4009,205,Home & Kitchen,2023-12-13 08:29:47.325347,3623.47,2612.31,West,Express,Crypto,Medium,True,0,Low,98
1154,236,Home & Kitchen,2023-06-16 08:29:47.325352,1438.0,198.83,North,Express,Bank Transfer,Medium,True,0,Medium,61
3537,289,Clothing,2025-01-16 08:29:47.325357,2580.31,865.25,South,Express,Debit Card,Low,False,0,Medium,15
2409,227,Clothing,2024-12-05 08:29:47.325362,4580.48,2898.12,West,Overnight,Crypto,High,False,0,Medium,80
5057,441,Home & Kitchen,2023-12-24 08:29:47.325367,295.69,2672.93,West,Standard,Crypto,High,True,0,Low,91
1784,146,Automotive,2024-02-23 08:29:47.325372,4064.84,321.12,South,Overnight,Credit Card,Low,True,0,Low,91
4175,104,Clothing,2024-07-15 08:29:47.325377,373.1,2650.42,East,Standard,Credit Card,Low,True,0,Low,17
5341,356,Electronics,2023-03-24 08:29:47.325382,677.63,3724.38,East,Standard,PayPal,Low,True,0,High,86
3806,399,Automotive,2024-04-13 08:29:47.325387,640.63,325.77,South,Standard,Bank Transfer,Low,True,0,Low,85
1537,249,Electronics,2023-04-13 08:29:47.325392,4970.81,1680.28,West,Standard,Bank Transfer,Low,True,0,High,5
2841,393,Clothing,2023-11-16 08:29:47.325397,941.92,2925.85,North,Overnight,Crypto,Low,True,0,High,38
3455,342,Home & Kitchen,2024-11-13 08:29:47.325402,4488.97,2680.86,North,Standard,Crypto,High,True,0,Low,29
1524,374,Clothing,2024-10-10 08:29:47.325407,4955.11,929.25,East,Overnight,Crypto,Low,True,0,High,70
3950,307,Home & Kitchen,2023-08-14 08:29:47.325412,1949.73,677.38,North,Express,Debit Card,Low,True,0,Medium,11
5131,214,Automotive,2024-01-21 08:29:47.325417,3173.69,3143.46,West,Overnight,PayPal,High,True,0,High,26
5780,294,Clothing,2024-10-06 08:29:47.325422,3906.5,3826.29,South,Standard,PayPal,High,True,0,Medium,79
5115,442,Clothing,2024-09-10 08:29:47.325427,1993.59,3077.31,West,Overnight,Credit Card,Medium,True,0,High,57
3368,269,Clothing,2024-07-17 08:29:47.325432,850.98,3853.92,North,Overnight,Crypto,Medium,True,0,High,72
4847,478,Automotive,2023-08-09 08:29:47.325437,2197.13,2431.83,West,Express,Crypto,High,True,0,Low,33
5495,181,Electronics,2024-04-06 08:29:47.325442,3870.84,3718.52,East,Express,Debit Card,Low,False,0,Medium,48
3701,253,Electronics,2024-11-15 08:29:47.325447,3914.78,2771.03,South,Express,Crypto,High,True,0,Medium,88
1971,240,Home & Kitchen,2023-08-19 08:29:47.325452,1191.17,3638.27,South,Standard,Crypto,Low,True,0,Low,72
2166,413,Clothing,2024-10-22 08:29:47.325456,916.08,671.51,North,Overnight,PayPal,Low,True,0,Medium,32
5929,245,Electronics,2023-10-09 08:29:47.325461,4606.78,3267.79,North,Overnight,Crypto,Low,True,0,Medium,24
3774,422,Automotive,2023-10-20 08:29:47.325466,267.8,811.08,West,Express,Debit Card,High,True,0,Medium,83
2982,221,Clothing,2023-05-05 08:29:47.325471,3686.96,138.89,West,Standard,Debit Card,Low,False,0,Medium,35
1853,351,Home & Kitchen,2024-04-13 08:29:47.325476,279.79,2084.82,South,Standard,Bank Transfer,High,True,0,Low,57
5146,442,Electronics,2024-09-27 08:29:47.325481,4197.61,1293.46,East,Standard,Bank Transfer,Low,True,0,Low,23
4736,486,Automotive,2023-08-30 08:29:47.325486,4531.8,202.82,East,Express,Credit Card,Low,False,0,High,96
4769,410,Automotive,2025-01-07 08:29:47.325491,1522.22,3921.81,North,Standard,Debit Card,High,True,0,Low,47
1574,188,Home & Kitchen,2024-08-21 08:29:47.325496,415.98,2675.87,East,Standard,Debit Card,High,True,0,High,89
4261,157,Electronics,2023-05-12 08:29:47.325501,2429.39,3610.19,South,Standard,PayPal,Low,True,0,Medium,17
2148,162,Clothing,2023-09-12 08:29:47.325506,1527.39,3996.36,East,Express,Bank Transfer,Low,False,0,Low,65
2715,446,Automotive,2025-01-09 08:29:47.325511,2114.82,1586.11,South,Express,Credit Card,Medium,True,0,High,41
5777,407,Home & Kitchen,2023-10-24 08:29:47.325516,3341.68,1041.31,North,Overnight,PayPal,High,True,0,High,55
5933,481,Automotive,2023-10-05 08:29:47.325521,1088.64,760.02,West,Overnight,PayPal,Medium,True,0,Medium,42
4854,379,Automotive,2023-09-16 08:29:47.325526,1816.91,2075.29,East,Overnight,Bank Transfer,Medium,True,0,High,39
3491,171,Electronics,2024-03-27 08:29:47.325531,3923.68,2436.14,South,Express,PayPal,Medium,True,0,Medium,42
3660,108,Electronics,2023-06-14 08:29:47.325536,3236.62,1905.52,North,Overnight,Bank Transfer,High,True,0,Low,17
4124,465,Clothing,2023-07-27 08:29:47.325541,1665.06,1567.39,South,Standard,Debit Card,Low,False,0,Medium,44
4051,193,Automotive,2024-07-11 08:29:47.325546,3338.29,698.04,East,Express,Debit Card,Low,False,0,Low,17
1004,472,Home & Kitchen,2023-12-11 08:29:47.325551,3838.3,1784.18,South,Express,Bank Transfer,High,True,0,Low,28
5869,438,Automotive,2023-05-01 08:29:47.325556,2982.8,368.42,North,Overnight,Crypto,Medium,True,0,High,25
1876,435,Home & Kitchen,2024-09-10 08:29:47.325561,1235.51,3464.24,North,Standard,Crypto,High,False,1,Medium,18
1991,251,Automotive,2023-05-26 08:29:47.325566,51.21,216.2,West,Standard,Credit Card,Low,True,0,Medium,39
5142,455,Home & Kitchen,2024-10-15 08:29:47.325571,4024.1,1541.16,West,Express,Crypto,High,True,0,High,95
5364,139,Automotive,2023-08-20 08:29:47.325576,4122.04,427.55,East,Express,Credit Card,Medium,True,0,Medium,82
5465,458,Automotive,2023-08-12 08:29:47.325581,3503.14,3106.67,North,Overnight,Bank Transfer,High,True,0,Medium,76
1635,161,Clothing,2023-07-04 08:29:47.325586,429.08,1271.57,East,Standard,Bank Transfer,Low,True,0,High,39
2693,353,Electronics,2023-03-14 08:29:47.325591,2946.85,479.03,North,Express,Bank Transfer,Low,True,0,Low,49
2682,168,Electronics,2024-04-14 08:29:47.325596,4114.05,2140.02,East,Standard,Credit Card,Low,False,0,Medium,79
5752,497,Home & Kitchen,2024-03-25 08:29:47.325601,1978.86,3667.62,North,Express,PayPal,Medium,True,0,Low,98
1119,344,Automotive,2023-04-03 08:29:47.325606,1030.1,3637.32,East,Overnight,Credit Card,Low,True,0,High,37
1830,464,Automotive,2024-01-11 08:29:47.325610,2958.76,1021.11,South,Express,PayPal,Low,True,0,High,14
4675,269,Electronics,2024-12-08 08:29:47.325616,4140.22,2887.05,West,Express,Debit Card,High,False,0,Low,67
2369,277,Home & Kitchen,2023-06-25 08:29:47.325620,291.91,150.23,South,Express,Debit Card,High,False,0,Medium,53
1740,288,Clothing,2024-07-31 08:29:47.325626,3004.91,553.45,West,Overnight,PayPal,Medium,False,0,Low,8
1116,359,Clothing,2024-01-27 08:29:47.325630,3233.71,2012.91,East,Overnight,PayPal,Medium,False,0,Medium,30
3838,171,Clothing,2023-03-01 08:29:47.325636,3031.72,938.16,North,Overnight,Crypto,High,False,0,Low,67
2150,116,Automotive,2025-01-17 08:29:47.325640,3267.67,3199.1,North,Express,PayPal,Low,False,0,High,82
2931,469,Home & Kitchen,2023-07-21 08:29:47.325645,3175.31,3726.36,East,Express,PayPal,High,True,0,Medium,69
2012,440,Electronics,2024-08-23 08:29:47.325650,695.5,47.2,North,Standard,Bank Transfer,High,True,0,Medium,1
2664,156,Automotive,2024-04-21 08:29:47.325655,1212.94,954.68,East,Overnight,Credit Card,Low,False,1,Medium,80
2081,317,Automotive,2023-07-15 08:29:47.325660,3114.02,1775.03,South,Overnight,PayPal,High,True,0,High,86
5729,206,Clothing,2024-04-18 08:29:47.325665,137.58,2265.42,East,Express,Bank Transfer,High,False,0,High,36
1512,403,Home & Kitchen,2025-01-22 08:29:47.325670,3191.99,3666.13,North,Overnight,PayPal,Low,True,0,Medium,57
3849,272,Home & Kitchen,2024-11-19 08:29:47.325675,3343.66,3570.78,North,Standard,Crypto,Low,True,0,High,46
1559,318,Clothing,2024-10-24 08:29:47.325680,1233.92,2559.57,East,Overnight,PayPal,Medium,False,0,Low,44
4672,346,Clothing,2024-11-04 08:29:47.325685,3010.76,1051.83,East,Overnight,PayPal,Medium,True,0,Low,76
5583,317,Clothing,2024-10-21 08:29:47.325690,2693.75,3139.65,East,Overnight,Bank Transfer,High,True,0,High,10
5992,472,Automotive,2024-04-24 08:29:47.325695,1340.42,834.53,East,Standard,PayPal,Medium,True,0,High,99
4343,130,Automotive,2024-04-16 08:29:47.325722,2341.72,3861.73,West,Standard,Bank Transfer,Low,True,1,Medium,8
5070,467,Automotive,2024-07-18 08:29:47.325732,4552.64,53.18,West,Overnight,Credit Card,Low,True,0,High,56
5799,146,Electronics,2024-01-05 08:29:47.325740,2161.68,2291.99,South,Standard,Bank Transfer,Medium,True,1,Medium,17
2470,233,Electronics,2023-06-01 08:29:47.325746,3167.73,380.94,West,Express,Credit Card,Low,False,0,Low,56
1580,207,Home & Kitchen,2023-11-07 08:29:47.325751,224.99,1648.17,North,Overnight,PayPal,Low,True,0,Medium,75
3294,171,Clothing,2024-01-28 08:29:47.325756,435.11,2550.69,West,Standard,Credit Card,High,True,0,High,89
4147,426,Clothing,2023-11-27 08:29:47.325761,452.47,2767.71,West,Standard,Debit Card,Low,True,0,Low,53
5249,207,Automotive,2024-10-26 08:29:47.325766,3902.29,3148.71,North,Standard,Debit Card,High,True,1,Medium,11
2679,408,Electronics,2024-05-14 08:29:47.325771,1783.77,2385.51,West,Express,Bank Transfer,Low,False,1,High,85
4506,497,Clothing,2023-09-06 08:29:47.325782,1176.68,1027.74,East,Standard,Crypto,High,True,0,High,26
3744,371,Home & Kitchen,2024-10-01 08:29:47.325787,3749.26,3560.34,West,Express,PayPal,Medium,True,0,High,56
4356,270,Clothing,2024-01-30 08:29:47.325792,891.3,3250.1,West,Express,Debit Card,High,False,0,Low,96
5045,215,Automotive,2024-03-04 08:29:47.325797,1270.14,665.41,West,Standard,Crypto,Low,True,0,High,81
2243,428,Automotive,2024-12-09 08:29:47.325802,2183.11,3311.25,East,Express,Bank Transfer,High,True,0,Low,96
4118,173,Electronics,2023-12-31 08:29:47.325807,1690.62,3891.4,East,Standard,Credit Card,High,True,0,High,74
3141,355,Home & Kitchen,2024-03-18 08:29:47.325812,2947.69,2559.76,South,Standard,PayPal,High,False,0,High,83
4059,180,Home & Kitchen,2023-03-27 08:29:47.325817,1722.31,1148.77,South,Standard,Credit Card,Medium,True,0,Low,6
5548,367,Clothing,2023-02-28 08:29:47.325823,1995.11,2438.18,East,Overnight,PayPal,Low,True,0,Low,73
3959,227,Home & Kitchen,2024-04-28 08:29:47.325828,4321.29,1389.86,North,Express,Debit Card,High,False,0,Low,13
3265,425,Clothing,2023-06-13 08:29:47.325833,4428.43,2713.51,South,Express,Crypto,Medium,True,0,Medium,79
3479,334,Clothing,2024-07-20 08:29:47.325838,4147.17,2192.86,West,Standard,Bank Transfer,High,True,0,High,92
5646,140,Electronics,2023-03-09 08:29:47.325843,4330.91,3720.08,West,Express,PayPal,High,True,0,Low,65
2635,280,Home & Kitchen,2025-01-09 08:29:47.325848,2870.16,2483.1,West,Standard,Debit Card,Low,True,0,Medium,73
2757,256,Automotive,2023-12-28 08:29:47.325853,3248.85,879.51,North,Express,Bank Transfer,Medium,True,1,Medium,62
5452,158,Clothing,2023-02-15 08:29:47.325858,2808.01,2908.69,South,Express,PayPal,High,True,0,Low,52
3070,444,Clothing,2024-07-12 08:29:47.325863,3938.66,1224.49,East,Standard,Debit Card,Low,True,0,High,50
3849,348,Clothing,2023-10-22 08:29:47.325868,2777.45,1111.39,East,Standard,Bank Transfer,High,True,0,Low,79
4251,291,Home & Kitchen,2024-09-01 08:29:47.325873,599.83,1585.35,North,Standard,Credit Card,Low,True,0,Low,26
4730,123,Home & Kitchen,2024-08-24 08:29:47.325878,4057.42,77.63,East,Express,Crypto,Medium,False,0,High,25
