customer_id,loan_id,loan_amount,loan_status,region
b4800d7b,de98bb,45146.46,Rejected,East
96225656,a08bac,480880.39,Pending,North
a602b070,dcd50c,312956.41,Approved,South
81f8dca9,571254,424032.69,Rejected,East
bee683c5,754f8b,210917.98,Pending,East
e93d5a02,474c5f,54167.53,Rejected,East
02a50c42,666703,281147.8,Pending,North
9712b687,9c4e05,111075.73,Rejected,West
f73a252b,f7465c,443530.18,Approved,East
909ff759,749cec,316860.49,Rejected,North
c567c3af,4b2f57,171859.53,Approved,North
47057603,0d4695,71739.44,Approved,North
c0fb7bf4,3c9ae6,338256.3,Approved,West
b956a844,38f9ee,39634.75,Pending,West
87677a6d,0d6cb5,135331.78,Rejected,West
f7db7d23,ee1084,145797.54,Pending,West
97e45bfb,6db7d0,211591.27,Pending,South
2cfe4e1d,d15a45,172339.88,Approved,South
f4ef16cf,14b207,373987.87,Pending,North
6fdf07d7,61b726,76672.08,Pending,West
a01fc95d,b69c49,122482.24,Pending,West
76cd06b0,81ad26,82146.2,Pending,East
2fd9d40e,12d4f7,467103.8,Rejected,North
096f36ec,3583e1,102174.04,Pending,West
39c8a88c,1305ff,171463.21,Pending,North
9e5777e9,d2632e,56797.04,Pending,East
3d680af9,e0e04d,327571.8,Pending,East
8d6fef93,b4f450,228722.65,Approved,West
1b2d8901,faf554,366776.28,Approved,East
b5306bc2,c3a5f1,117541.36,Pending,West
4e1e9ff9,74aafd,176940.32,Rejected,South
7b7befad,5a5334,257193.41,Rejected,West
8dc634fe,2116f1,236768.3,Approved,East
e8992949,bbcb5d,170364.59,Pending,North
5522a78b,7a753b,231503.23,Pending,East
d88903db,ede450,356771.8,Approved,South
f5525270,2bb322,338459.3,Rejected,North
519a7fdd,093a50,47905.45,Rejected,East
5e8250c1,ffa4b3,118721.17,Approved,North
d09fc865,a58b70,146550.04,Pending,South
1ddeb46c,4a7055,394250.67,Pending,South
7a4c5fa9,afb58f,442556.42,Approved,East
64e30f71,56c20b,310029.57,Rejected,West
2aed76de,f7ffc0,276751.38,Pending,North
846bbdc9,766467,193222.13,Pending,West
9adec603,b61864,191722.26,Rejected,North
60abb3fd,033a44,224809.5,Pending,South
08dd78b5,fee0f8,376652.53,Approved,West
9a03703c,678fa5,171405.33,Approved,South
1714b35c,40f167,452209.43,Pending,West
7c9dd9a5,d76da0,237080.3,Rejected,East
7f9bb471,11f998,7280.71,Approved,South
86ca5ba9,561efa,414996.66,Rejected,North
2b2f6672,4f39ed,200131.54,Pending,North
05bf3fce,c96131,93082.31,Approved,East
1fdccfde,f799b9,66294.9,Rejected,East
1bcec1e6,0d5989,283116.93,Approved,West
45737f76,066eb7,85298.4,Rejected,South
2293a9ce,dad9fb,283948.82,Approved,West
21ac9fdc,38606c,98182.99,Rejected,East
db79d806,5c20ed,318213.39,Rejected,South
ed69543c,a8f332,456993.6,Rejected,South
a96a875a,9f0516,115459.9,Approved,North
f64af0f2,75f84a,320653.84,Rejected,West
5e26eb3f,2af6dc,103902.76,Approved,South
910b01fd,730cbf,356238.33,Approved,South
385f9d06,e18687,167054.86,Approved,East
1a896c5e,049999,177270.16,Approved,East
3acc7f11,fcc99c,404924.58,Approved,South
42ad4dad,edddf6,202579.11,Rejected,South
8ce5e564,d1771f,461809.39,Rejected,West
6f60b14a,024c3c,116587.76,Pending,South
1c7cf67f,402473,169342.22,Pending,North
8a85bec8,cdf5f8,95591.87,Approved,East
ee11501f,d44b14,432813.95,Rejected,South
dcdfc0e5,37a413,404592.9,Pending,East
57995701,914d6b,230993.83,Rejected,North
c077db28,e78c7f,74276.64,Pending,South
008d420a,285149,115259.76,Pending,North
b68fedb9,695082,480939.88,Approved,East
a274dbe9,32b867,273501.64,Pending,North
5decec21,0bd128,465331.77,Rejected,North
ce311b34,b57ed9,91989.71,Approved,East
90182843,ec738c,73047.02,Approved,South
2413aeeb,1df9ae,348205.25,Rejected,West
865e4884,37d84a,462200.41,Rejected,West
3e87ff42,8fb693,360007.33,Approved,East
c7403a98,475f6e,293064.22,Approved,West
8e6685f4,e03a60,497078.05,Approved,West
e0e2ee9d,f25f4c,461459.25,Pending,North
aaa5b1f0,ffccfd,205786.66,Approved,East
1765ff6f,45ced5,484470.78,Pending,West
52890f1a,ef1c7f,121399.56,Pending,West
622286d0,f816da,219738.17,Rejected,East
7d61b39e,58ae6e,195274.64,Pending,North
8305812a,4048a0,348787.77,Pending,North
01fb4514,ddd308,348747.48,Pending,South
bc5a6a2e,4d9ff1,374961.93,Approved,North
7c34cadb,29b7a9,51000.86,Rejected,South
5cfdf486,0575db,47925.16,Rejected,South
21256894,a51e3b,374038.0,Rejected,East
87dcbddc,e29906,57518.65,Pending,North
304f9d33,ad7ee4,385316.66,Rejected,West
1fa6457e,641483,158109.62,Pending,West
b345cfaa,fe7073,150385.43,Rejected,South
50256885,7e3d0a,294975.45,Approved,North
925922ad,996dc5,213666.23,Pending,South
f4a22743,43df5d,304501.49,Rejected,East
41090b8f,f192c3,149826.87,Pending,West
f2e75459,1a3dc9,397962.01,Rejected,West
a1e081f4,a2892d,181642.69,Approved,North
2f4e71df,bf7ceb,155396.87,Rejected,North
a11f8859,26bb7b,128901.46,Approved,North
5fc6b4b0,0b6b55,437555.35,Rejected,East
5badb088,6125fd,17768.35,Rejected,South
912dc5c6,38af34,344792.76,Pending,West
44faa778,5124d1,172468.32,Approved,South
840971c8,b457bb,399336.59,Approved,West
3f8a5623,1e14fb,260207.38,Approved,West
32052ef6,23e38f,83971.2,Pending,South
867ad4bd,e4b46e,146776.09,Pending,West
61db3963,cc9bbd,202297.85,Pending,South
ae56b8b1,72316e,83079.35,Pending,North
c8bac770,79d0be,371762.79,Rejected,North
6dec983d,9f639b,173709.49,Rejected,North
021831f8,126a51,479560.49,Approved,East
9c49105a,d9d086,287642.44,Pending,South
2edf8a36,0ae28f,369149.25,Approved,West
8f5eeb8e,2484ad,47402.02,Pending,West
575918b9,454092,83172.42,Rejected,East
2d22c30c,d75d9e,67473.32,Rejected,North
6484ec61,9af68f,220535.7,Approved,West
ef88abe7,ad04cb,75734.64,Pending,East
295737ca,f7199c,387793.59,Approved,East
3452022f,72393f,45942.72,Pending,East
bd79b312,c22f7a,206029.09,Rejected,East
748494fa,9ac2b6,284738.55,Approved,East
777edf31,dbae7b,415554.7,Pending,North
82fa08ff,485dee,215541.82,Approved,South
ad916d54,ff577a,85723.11,Rejected,South
5472675c,7ecc83,336392.51,Rejected,South
52e0b277,b356c4,390410.78,Pending,East
27fdce58,0cc9e7,295172.52,Rejected,South
6039b5c2,c2d564,97489.32,Pending,East
a9286363,cd7ac8,205128.36,Rejected,West
281eb60e,348b90,469433.21,Pending,North
34f20f84,c7a66f,54675.19,Pending,East
6a8deb89,86aca1,36449.31,Approved,West
94b0f176,1fff7f,302921.49,Pending,West
388ce030,502741,173399.79,Pending,East
b6a8992e,817f78,413435.35,Rejected,West
4286745e,b8ad5b,44765.12,Pending,South
4749582d,7fae09,117845.09,Rejected,East
9aeb6e1a,0d2dce,114121.02,Rejected,East
2e69b062,dc6d22,174936.37,Pending,West
6c7028e4,00de46,150481.98,Pending,North
11e4a686,4b20ef,13997.43,Pending,North
f5666c44,a9b533,129809.72,Approved,East
7474d4d7,c10f93,20493.86,Rejected,South
cdfd02c9,c680f9,402825.51,Pending,East
222b8390,a2e245,429312.66,Pending,West
b0d40c97,287f35,41499.87,Pending,North
a8d35303,cfff8d,217626.51,Pending,West
b7bd9192,8ad2b3,398453.99,Pending,West
3a49d8eb,a20592,102944.87,Pending,North
52597460,f6d450,106880.76,Approved,West
9efdc418,ced5bb,493668.32,Approved,West
2af4be54,c9e7e4,305081.28,Rejected,West
a04cdbc1,893be5,369314.52,Pending,East
778b7071,3bb00f,118749.16,Pending,West
8786247e,8e40b8,347851.46,Approved,North
ebc5c9b1,c37a35,303209.94,Rejected,East
bb4dbad2,554799,71310.93,Approved,West
cb905c46,1a9129,110268.25,Approved,North
ee4c7f50,37ce09,432019.61,Approved,South
67a6fd4b,49740c,496147.02,Approved,North
f1f6e472,95608c,388803.95,Rejected,West
f64a850d,6e7a70,122503.74,Approved,South
59ab667a,cfc535,28190.44,Approved,South
ee11501f,c64524,249169.82,Rejected,East
e5b92de3,de5dc3,176748.56,Rejected,South
722b59a3,646d9d,82228.99,Rejected,North
e8baac7d,7618ca,241170.25,Approved,South
76ac575f,a8ee7e,79156.56,Approved,South
e0200282,0bbe89,242031.7,Rejected,West
70bea912,c084d1,93584.67,Pending,East
35dd717b,d7ad1b,278311.72,Pending,North
24c886b1,1ec326,385858.48,Approved,South
e24262b1,4f8db9,130114.58,Pending,East
cf15cb8c,fe193b,308269.58,Pending,West
1790388a,6e8ab5,179219.79,Pending,North
1b49dd95,5b24ae,318112.38,Approved,West
b368b840,3e1a40,149532.93,Pending,West
9550c6fc,75551d,351342.88,Pending,East
b3957214,3da143,38744.09,Approved,East
9570ac32,c459d5,348638.08,Rejected,South
04d0e530,849c94,490427.92,Approved,West
8f235e2c,a47ab6,385319.49,Pending,East
e98fce5a,9adfb1,163493.89,Rejected,South
6b87b18c,38d27d,27044.75,Approved,South
98f18eca,0ae750,195870.35,Pending,North
01a14095,442dbb,128139.62,Rejected,West
bd6a9771,e622de,92722.63,Approved,West
c62a58ad,8400d8,419234.02,Pending,East
04d2b004,48c5d2,408443.38,Approved,East
b5b5444f,688d31,36833.02,Approved,North
cdc7e506,0b6c1a,23044.8,Approved,South
822f5f6c,002af6,310206.58,Approved,North
2b9c443f,c21e49,490668.97,Rejected,West
4139a8ea,cfd5cc,474511.39,Rejected,West
b8ce9bcf,a54633,252796.73,Approved,North
14d60ab0,7ac355,134330.85,Pending,West
7770415b,e8dc6b,288124.04,Approved,North
cab34276,abf448,378653.23,Pending,North
fb202a41,183018,180431.18,Rejected,West
6a4b0ae3,04c43d,199344.63,Rejected,North
30f15e37,226a71,374638.75,Approved,West
88f16f12,514dd1,151718.17,Approved,East
6ec1e2dd,2d05a0,314191.01,Pending,East
1afcdf2f,61d381,257128.06,Rejected,West
73092bf1,60fb7c,235660.66,Rejected,East
a5416d66,60e62d,252981.59,Pending,West
a28c5e4a,351e60,162968.4,Approved,South
8fab55e7,adc117,310735.55,Rejected,West
5d9bda53,3da78e,25420.37,Approved,West
2c5408bf,db0918,230856.93,Rejected,West
2b3b26b1,4078c5,133806.23,Rejected,North
a4b8eeaf,18b156,73825.42,Rejected,South
fd54a015,766ab5,467186.29,Pending,North
c1cf4524,bcce7c,157517.32,Pending,South
c78ae34a,30b148,457850.42,Pending,South
71c26bf5,098d5a,139926.89,Rejected,South
67097f05,5f8975,30926.29,Pending,West
ab7246ce,ba7248,67003.26,Rejected,North
b437bc73,526dfe,462395.18,Approved,West
916a9f00,b5b2b3,99927.58,Rejected,South
dcfe46f6,1061f4,476698.67,Rejected,East
d3b38979,4e2db8,102546.34,Approved,East
eec0b136,052e43,206054.49,Rejected,East
e16361f2,7280f6,250823.46,Rejected,North
7f9bb471,534e0f,225932.62,Approved,West
227e7327,37ab98,180039.82,Rejected,West
a372b73e,36c1b4,233799.44,Approved,West
10873461,fa0603,140752.33,Approved,North
4ebf1edc,4f1d6c,333499.84,Approved,East
87ea5f18,07a4c1,131565.24,Rejected,South
cfb1a0d9,38e5a3,44206.47,Approved,North
fdb7c869,c0a071,433175.26,Approved,West
465c5100,35c68b,418869.09,Pending,South
8d7db334,2d7ce4,381579.45,Pending,West
de01dfd6,e0e5f0,472577.55,Approved,South
f998a232,3a6657,378081.26,Rejected,West
34670f7e,cfb118,469743.94,Pending,South
980518f7,37f343,87933.03,Pending,South
412e5003,9db327,108161.23,Approved,West
d34b8660,2f364b,97056.21,Rejected,North
54d95268,20e6eb,50265.98,Approved,North
7a116725,0e36b9,250334.92,Rejected,East
7767d96d,aafee2,401793.42,Approved,West
dc8ea0d0,6b5b52,180253.64,Pending,West
a2639129,b9483a,65281.46,Rejected,East
44e6e0ec,773bfd,202167.32,Rejected,West
52495785,12b5f4,43250.65,Pending,East
cd9cb325,59b009,490654.4,Approved,North
1601bfa8,fa9abb,376546.21,Pending,South
65d0e834,8b3fcd,379091.88,Pending,South
2a346a5c,e23c00,239705.36,Pending,South
f5666c44,9374c7,381501.32,Pending,West
6a53af73,e495e3,69500.02,Rejected,East
8595b933,6ec463,314496.76,Approved,South
b99b4ae2,22d5b5,246892.53,Approved,West
290fe299,a420bb,163895.25,Pending,South
adc639e7,4c1da7,358416.01,Approved,West
98561919,a3f625,115278.27,Pending,North
87e93874,0a2e7c,246574.07,Approved,South
e1dff8c7,16e19d,495744.54,Rejected,West
8977438e,c17e2d,303432.5,Approved,West
41400f42,1a2d66,324312.84,Approved,North
e5804ffd,8526ec,213376.03,Rejected,South
2229f509,1848a0,482182.93,Rejected,South
91e54219,d98efe,236967.34,Approved,South
bee7fd10,15daec,155052.49,Pending,North
1b895c15,40ed3a,71176.56,Approved,West
70f9da53,895acf,227665.69,Rejected,East
b8f08e4d,1ae4a0,40241.3,Pending,West
fb0fb6b8,42c4eb,193699.48,Pending,West
90b6b31e,9d7d9b,99814.78,Rejected,South
441e258f,fd5711,253401.24,Rejected,South
828dce3a,9557d8,460107.64,Approved,West
9fd36d5a,353865,164133.19,Approved,North
890211dc,826dac,424358.97,Rejected,North
caad5959,1a774e,440096.47,Pending,South
72653e72,2e3820,418760.29,Rejected,North
593b31e3,7ef663,21159.24,Pending,South
00ae7a48,61db8b,118544.54,Rejected,East
6a53af73,bedae7,85766.5,Rejected,South
36b0ddb1,6341ab,385694.66,Approved,South
d8ff6fd5,d05b2c,491982.63,Approved,North
e17f9a69,cbbecd,185621.92,Approved,North
b517a148,da4439,494311.51,Pending,East
fd1c42a7,544db8,31960.44,Rejected,South
e0870fb8,838669,183000.11,Pending,South
74cec254,ce0852,375373.26,Rejected,East
130412d9,1e2755,269692.76,Pending,East
b61cb1b3,9ddb02,112938.51,Pending,East
b7ad698f,29f600,255577.14,Rejected,South
c64930b7,45a536,127018.76,Pending,East
dc11cf0b,7da757,141826.73,Pending,South
b8ce9bcf,e37fa3,33839.52,Rejected,South
6deae2b5,8780a0,113822.83,Approved,North
7b28c7c2,fa0db7,98810.1,Rejected,South
14fb8423,be2edb,80441.78,Pending,East
a091f118,085150,475295.7,Approved,West
680d567d,2d5536,225785.48,Pending,South
625902d3,521ffa,13992.46,Pending,West
ec8126d4,62bc86,20059.39,Pending,East
8d4a9921,0d5988,405260.12,Rejected,West
faf55352,239117,494470.15,Approved,South
d8593e0d,03b9ef,237738.69,Approved,South
ece9c27a,f6845a,38345.41,Approved,North
b800f45d,56d30e,428387.34,Rejected,East
ee0d4077,8185c1,366729.35,Pending,West
ecb29191,ca6fe3,247662.49,Pending,North
03edb004,021cfb,143163.0,Approved,East
8a54d3b0,132f3b,312554.12,Pending,East
9e97fa2f,855cda,497726.07,Pending,South
30aa271c,0498a0,296861.27,Rejected,East
422d53fb,2d43aa,257508.86,Pending,West
85b36abd,a4e685,5039.76,Rejected,North
dccc358b,c1c3dd,454167.23,Pending,East
c486997f,036f73,305064.61,Rejected,South
975755eb,3f8877,285308.98,Pending,South
a6162ad2,0793b7,398338.4,Pending,North
54d259d2,1d2770,14544.63,Rejected,South
e4f581ce,4117a5,160267.4,Approved,West
1b997791,72e5a1,248002.02,Pending,East
00bc45b9,f1b39a,309288.51,Rejected,North
580f4c3d,f00302,463500.23,Pending,West
97fe00ee,9bea61,26499.19,Approved,South
299f851d,9cdbec,411413.56,Pending,West
b31f17fa,4ef9ad,434597.81,Approved,East
b32ef859,98d0fd,313453.24,Approved,East
e5896643,ba96a8,387790.87,Pending,East
16b444ee,a317cc,297455.41,Approved,West
f49de9f7,d3334c,104024.22,Pending,East
138aff46,6d958a,121631.05,Approved,South
b5973320,d8f76b,155102.7,Pending,South
e3195228,0de260,397991.54,Rejected,West
7367cda9,eb6a57,382830.05,Rejected,East
81f8dca9,f02e56,326138.21,Approved,East
2b9c6af5,5095ba,6087.75,Approved,East
9d2257fc,3a27f3,133348.64,Pending,East
f079c0f5,ff616e,103708.18,Pending,West
ec91f3ae,106ec3,261111.0,Pending,West
f96b2c48,6cb0a6,48298.59,Pending,North
295737ca,795862,282827.24,Rejected,East
8150e4d0,aaa143,369209.47,Rejected,North
55f1c992,6e6f22,249569.62,Approved,West
de1f966f,a831f9,139042.88,Approved,South
e989e482,a12aaf,39359.36,Approved,South
d623d0c4,7cefc9,286946.1,Rejected,South
434fb82d,224f55,482774.71,Rejected,North
03632e73,ddb76c,495339.38,Approved,West
aa1eb0f5,5c8145,21614.77,Pending,South
31d95c0a,f5bfaf,161528.25,Rejected,North
dd36dd20,131cf6,44308.47,Rejected,East
7e8da461,93cd44,471800.39,Rejected,West
a5a074a2,aaea6c,33467.11,Approved,South
e39b38ac,647902,270316.96,Approved,South
577330e5,378e5a,211148.13,Approved,South
58654adb,38cf9a,169807.41,Pending,West
021831f8,f09df3,414673.33,Approved,North
36f1451b,814ab6,288075.91,Approved,South
3b9e7869,17429f,486252.44,Rejected,North
186897c2,04bab6,259092.6,Rejected,North
65795f45,1a5bf2,88744.53,Pending,South
09bf8b69,21d2fb,389343.64,Approved,West
5a4cd373,6f38c2,291726.97,Approved,West
4ef10d14,a5d1d4,75791.97,Pending,North
25e450fd,af4be2,119727.9,Approved,South
b7053828,5a7a00,498416.82,Approved,East
ae33c1ee,e3019c,228616.87,Approved,West
47073d3f,674ee2,289150.72,Approved,South
7b7564de,bfcf29,208872.67,Pending,North
cf581e3c,9b0d7c,443543.7,Rejected,North
ee153170,96da74,351005.99,Rejected,West
6d08621c,3e503f,197240.7,Rejected,East
9d4e81a5,f49d7a,333084.74,Pending,East
3172d318,333fab,360694.42,Rejected,East
43ebac06,122089,8292.37,Approved,North
d7b8ad4f,d7e007,300226.52,Approved,West
89c1b4de,cd33d8,288900.44,Rejected,South
dc84cb3c,29c2f9,435624.23,Approved,West
f40fbc96,8dbe1d,404125.32,Rejected,West
178e980f,5dfb36,93039.12,Rejected,West
ecc27ec8,47af7f,258602.37,Approved,East
5ce2be19,171caa,316542.52,Pending,North
b3a255e1,2cdab7,313377.47,Pending,South
14fa82fb,d3d6ac,424960.25,Pending,West
5ca8924e,ac5d2e,349388.7,Approved,North
9c6e7e4f,1c7af2,188712.84,Rejected,East
472f1c60,1acb32,408179.34,Approved,West
f1e781c5,5bae89,415119.05,Pending,East
6851c583,5f93e4,29525.33,Approved,West
0065a041,cceb0f,178783.91,Pending,North
39b96037,ed1d75,166416.94,Rejected,East
11181e3d,7d5bbf,84366.28,Pending,North
571e5643,7ea602,256861.77,Approved,North
5a36493d,846ba5,275969.5,Rejected,South
61a7bf87,a2b938,455481.99,Pending,North
742c9aea,e1d731,435493.85,Pending,North
fa6b7e25,5d0960,470855.28,Approved,North
65a579b6,c782aa,84231.01,Rejected,West
e05dd74b,dd1e8f,374588.33,Approved,West
06d95694,b2da52,265521.93,Pending,North
2dd7ee10,257a66,143312.78,Pending,North
b7f998f7,b1920e,483009.63,Approved,East
8419bc73,a59f79,282516.86,Rejected,East
7a051b83,9d345a,237388.87,Rejected,East
e8ebf01c,050097,41298.59,Rejected,South
24e38fd5,730888,492462.95,Approved,North
54617204,5d5705,114961.62,Approved,South
76f1b469,76ef44,164994.36,Approved,South
bba69301,21192e,81364.87,Approved,North
04d32da1,76d918,259750.17,Rejected,West
c2376d40,193f24,412260.77,Rejected,South
6a28e9e7,fc09ec,230438.0,Rejected,South
275dc564,204c9d,256309.59,Pending,South
bed28688,74d8a4,346749.37,Rejected,West
f0cb7e42,e50090,166227.49,Rejected,East
0aeaa51c,611425,369451.79,Approved,East
688d3799,a0461c,107428.28,Pending,South
8108cb07,345f75,358924.67,Approved,East
d8258562,d3e143,171896.23,Rejected,South
b8ce9bcf,23b5f0,94737.46,Approved,West
d6a8c312,f01e1d,456134.57,Rejected,South
36f1451b,061aea,286852.68,Rejected,North
9120575e,f0c91b,360283.8,Pending,West
5373678b,98f722,296476.4,Rejected,South
5fddbdac,c5cd6a,28062.57,Rejected,North
584ce055,551b13,366852.46,Rejected,West
5b2607f3,3c85d5,156599.02,Rejected,South
3d678b60,6978fe,165547.51,Approved,West
53610739,1713ee,183592.09,Rejected,South
6425092e,02bb4e,243351.61,Pending,West
e78826fb,cf387a,66621.2,Approved,South
62d7dd6e,007080,342988.59,Pending,East
cfe74330,63f97a,373234.3,Pending,East
01fb4514,f5f8b8,167519.46,Pending,East
48a3bb38,d14ec4,191240.0,Approved,West
aaab7aee,9f3e0a,137060.94,Pending,North
8c451697,36b767,44776.08,Approved,West
b444a3e8,36fa22,196662.67,Pending,North
f43f4a0b,e1ac52,100236.87,Rejected,North
2d0fc865,6f9578,402370.09,Rejected,South
cb432b55,6749a0,427444.57,Pending,North
deb0f536,b03935,311765.4,Pending,South
cd2aeaf3,289649,403033.34,Pending,West
822cd8a3,cfd945,208537.46,Rejected,South
a9d5eaba,151e52,387717.68,Pending,South
37e2a563,d0ad98,362303.01,Approved,North
3ebee303,8f2114,88641.03,Rejected,South
f8f5ceb8,ce7e7a,243973.69,Approved,North
662070b0,06f513,307175.54,Pending,South
c1cc922b,d86005,490595.05,Rejected,West
8c362710,29930c,108042.72,Pending,North
643250fc,d73e74,407789.0,Pending,South
ea9f08b2,b2c3cd,230285.12,Pending,North
8a6be810,485a32,293497.84,Rejected,East
bd7e39b5,496d60,465150.97,Pending,West
7842b2f3,bec397,417104.59,Rejected,North
4f8fdf03,fcdaf9,238805.04,Rejected,West
b0a70139,ec5cb6,298989.31,Pending,East
940dfcd7,4f5432,173614.41,Approved,North
5badb088,899b9f,68446.67,Approved,North
a576e49b,d165c2,218250.39,Rejected,West
fe6fb861,5df953,53153.94,Pending,North
5962b99e,bd8de9,286344.88,Approved,North
49a8e608,074cf4,392408.68,Rejected,North
c92710a8,3669e2,255224.34,Approved,West
d6f5e50e,33af63,205494.79,Pending,East
a935667f,acecf6,241859.65,Approved,West
433e1d3f,4148e7,435379.9,Pending,North
deeafd70,906828,382913.0,Rejected,South
e2b53f22,b3b90d,182997.89,Pending,North
b5bd0a39,f6cb04,425403.16,Pending,West
5663b8bd,2c6051,287249.27,Approved,North
afce0553,5e3d2c,465678.08,Approved,West
878f172b,9a6cd0,5219.48,Approved,South
bf122e62,c2fa60,456559.19,Pending,West
c994ac62,80f7c1,313718.77,Pending,East
5f2c5bcd,02f02d,113072.49,Approved,East
ceed1eae,840580,460210.97,Rejected,North
fe45c96e,244941,125715.19,Approved,South
b27f05af,57ff61,416569.13,Rejected,North
4cafe7b5,42d7d0,268067.0,Rejected,West
4ae5034b,f73645,230538.83,Approved,West
61b2b6bb,2dbdb2,258566.03,Rejected,West
df770e05,69129c,361776.38,Approved,West
a65736a8,4e5a7a,340864.4,Pending,South
d6f0758a,420066,280809.8,Approved,North
98a10b54,c92f2b,299728.83,Approved,North
5c68c48e,80103c,435892.1,Pending,South
0684feed,f84d3d,18553.52,Pending,North
58a746b7,82f02c,440429.67,Approved,South
83b47e34,c8080f,491174.78,Rejected,North
2f4e71df,f50491,374378.64,Rejected,West
18877e81,89186a,211937.72,Pending,South
c21f4a51,9aad30,192077.23,Rejected,East
1f5cdaa3,a1ccc4,334576.4,Approved,South
74f9a1c2,e29b0b,328822.5,Approved,North
ff6463e7,5287f8,65888.87,Pending,East
66ecc1fc,993d06,272541.78,Pending,North
8eb19905,4bf5a0,131381.45,Pending,East
d7de13de,a877ba,377723.72,Approved,West
01f6df27,9fd7db,94921.17,Pending,West
e7a46580,38ac59,112612.79,Pending,South
c7ffb753,cf3755,88319.5,Rejected,East
6db96de4,1be367,126700.07,Rejected,West
0cccfd91,92d1e7,21790.0,Pending,South
