OrderID,ItemID,StockLevel,OrderStatus,OrderDate,Warehouse,Price,ReorderLevel,Category,SupplierName,Quantity,CustomerID,PaymentMethod,DispatchDate
10210,Item_210,10917.0,,2024-01-31 09:21:06.790050,WH1,326.569,Not Required,ELECTRONICS,Supplier_B,,,Bank Transfer,2025-02-04 09:21:06.829845
10211,Item_211,6054.0,,,,686.365,Not Required,CLOTHING,Supplier_A,-3.0,CUST_1246,Bank Transfer,2025-02-05 09:21:06.829848
10212,Item_212,500.0,Pending,,WH3,944.668,47,CLOTHING,Supplier_D,,,Cash,
10213,,7214.0,Cancelled,2024-08-28 09:21:06.790058,WH3,137.694,Not Required,CLOTHING,,,,Credit Card,2025-02-03 09:21:06.829853
10214,,-5.0,Shipped,2024-03-13 09:21:06.790060,WH1,630.917,41,ELECTRONICS,Supplier_C,,CUST_2253,Debit Card,2025-01-31 09:21:06.829855
10215,,-1.0,Shipped,,WH1,142.533,,APPLIANCES,,18.0,,Credit Card,2025-02-05 09:21:06.829858
10216,Item_216,11267.0,Delivered,,WH2,138.33,,FURNITURE,Supplier_A,,,Cash,2025-02-06 09:21:06.829860
10217,Item_217,-1.0,Cancelled,2024-10-28 09:21:06.790068,WH3,601.107,,ELECTRONICS,Supplier_A,,CUST_3503,Credit Card,
10218,,700.0,Shipped,2024-07-31 09:21:06.790071,WH1,410.46,Not Required,CLOTHING,,,,Cash,2025-01-31 09:21:06.829865
10219,,,,,,905.542,,TOYS,Supplier_A,-4.0,CUST_3411,PayPal,
10220,,500.0,Shipped,,WH2,47.352,,APPLIANCES,Supplier_C,,,Bank Transfer,
10221,Item_221,5951.0,Pending,2024-06-27 09:21:06.790078,,289.879,,TOYS,Supplier_C,-5.0,,Debit Card,
10222,,-5.0,Pending,,WH3,835.259,Not Required,ELECTRONICS,Supplier_D,10.0,CUST_4708,Debit Card,
10223,Item_223,-1.0,Delivered,,WH3,486.277,Not Required,APPLIANCES,Supplier_C,4.0,,Debit Card,
10224,,9688.0,Pending,,WH3,636.396,43,TOYS,,,,Bank Transfer,
10225,,14978.0,,2024-09-21 09:21:06.790088,,721.414,Not Required,TOYS,Supplier_D,,,Cash,
10226,Item_226,700.0,Pending,2025-01-17 09:21:06.790091,WH1,478.221,46,ELECTRONICS,Supplier_C,,,Cash,
10227,,3941.0,Shipped,2024-06-20 09:21:06.790093,,918.685,35,APPLIANCES,Supplier_A,,CUST_3087,PayPal,
10228,Item_228,700.0,,,,619.231,4,TOYS,Supplier_A,,,PayPal,
10229,Item_229,,Pending,2024-08-20 09:21:06.790098,,116.574,,TOYS,Supplier_A,18.0,,PayPal,
10230,Item_230,700.0,Delivered,,WH2,683.566,,FURNITURE,Supplier_C,-2.0,CUST_1681,Bank Transfer,
10231,Item_231,500.0,Pending,2024-02-19 09:21:06.790103,WH2,750.069,3,FURNITURE,,,,Credit Card,2025-02-06 09:21:06.829897
10232,Item_232,,Pending,2024-08-28 09:21:06.790106,WH2,168.397,Not Required,ELECTRONICS,Supplier_C,-3.0,CUST_2190,Debit Card,
10233,,500.0,Delivered,,WH3,173.834,Not Required,CLOTHING,Supplier_D,11.0,,Bank Transfer,
10234,,500.0,Delivered,2025-01-21 09:21:06.790111,,934.744,45,APPLIANCES,Supplier_C,3.0,,Cash,
10235,Item_235,700.0,Cancelled,2024-04-01 09:21:06.790114,WH1,428.186,Not Required,ELECTRONICS,Supplier_D,,,Bank Transfer,2025-02-05 09:21:06.829906
10236,Item_236,500.0,Delivered,2024-07-23 09:21:06.790117,WH1,601.956,16,ELECTRONICS,,,,PayPal,2025-02-06 09:21:06.829909
10237,,-1.0,Pending,,WH2,953.11,Not Required,CLOTHING,Supplier_C,,CUST_1718,Credit Card,
10238,Item_238,-1.0,Delivered,,WH2,231.891,Not Required,APPLIANCES,Supplier_D,,CUST_2235,Cash,
10239,,-5.0,Delivered,2024-07-06 09:21:06.790124,,473.794,,ELECTRONICS,Supplier_A,,,Credit Card,2025-02-02 09:21:06.829916
10240,Item_240,-5.0,Delivered,2024-12-06 09:21:06.790127,,710.695,Not Required,CLOTHING,Supplier_D,,CUST_2105,Credit Card,
10241,,700.0,Pending,,,581.02,,APPLIANCES,Supplier_A,,CUST_4109,Bank Transfer,
10242,Item_242,500.0,Cancelled,,WH2,975.446,35,ELECTRONICS,,,CUST_3653,PayPal,
10243,,700.0,Delivered,,WH3,644.395,,FURNITURE,Supplier_D,6.0,CUST_3616,Credit Card,
10244,,,Shipped,2024-11-20 09:21:06.790137,WH3,339.107,31,CLOTHING,,,CUST_4627,Credit Card,2025-02-06 09:21:06.829928
10245,Item_245,13185.0,Pending,2024-05-05 09:21:06.790139,WH1,213.5,,ELECTRONICS,Supplier_D,,,Cash,2025-02-05 09:21:06.829930
10246,,700.0,Delivered,2024-12-19 09:21:06.790142,WH2,882.415,35,TOYS,Supplier_B,,CUST_3217,Debit Card,2025-01-31 09:21:06.829933
10247,,-1.0,Delivered,,,179.948,Not Required,FURNITURE,Supplier_C,12.0,,PayPal,2025-02-05 09:21:06.829935
10248,,500.0,Pending,2024-10-21 09:21:06.790147,WH1,411.535,,TOYS,Supplier_A,,,Cash,2025-02-05 09:21:06.829938
10249,,-1.0,Cancelled,2024-08-11 09:21:06.790149,,337.496,10,FURNITURE,Supplier_D,-3.0,CUST_3832,Debit Card,2025-02-01 09:21:06.829940
10250,Item_250,-5.0,Delivered,2024-03-30 09:21:06.790152,WH2,471.489,32,CLOTHING,Supplier_A,0.0,,Debit Card,2025-02-01 09:21:06.829942
10251,Item_251,,Cancelled,2024-02-16 09:21:06.790154,WH2,316.402,44,FURNITURE,Supplier_C,,,Bank Transfer,2025-01-31 09:21:06.829945
10252,Item_252,-1.0,Cancelled,2024-06-02 09:21:06.790157,,69.651,Not Required,CLOTHING,Supplier_C,,,Debit Card,
10253,Item_253,5805.0,,2024-04-15 09:21:06.790159,WH2,989.403,Not Required,CLOTHING,Supplier_B,15.0,CUST_4711,Credit Card,
10254,,,,2024-11-21 09:21:06.790162,,8.588,,TOYS,,,CUST_1853,Bank Transfer,2025-02-06 09:21:06.829952
10255,Item_255,700.0,Delivered,,,412.438,,APPLIANCES,Supplier_B,,,Cash,2025-02-05 09:21:06.829955
10256,,,Shipped,2024-03-11 09:21:06.790167,WH3,727.76,Not Required,CLOTHING,Supplier_A,,,Bank Transfer,
10257,Item_257,-5.0,Cancelled,,WH1,890.669,4,TOYS,Supplier_C,-2.0,CUST_3346,Credit Card,2025-02-05 09:21:06.829959
10258,Item_258,6213.0,Shipped,2024-07-28 09:21:06.790173,WH1,874.48,,TOYS,,,CUST_2840,PayPal,
10259,Item_259,-1.0,Pending,,,649.323,,TOYS,Supplier_C,,,Bank Transfer,2025-02-01 09:21:06.829965
10260,,500.0,Pending,2024-09-08 09:21:06.790178,WH3,41.791,14,FURNITURE,Supplier_D,5.0,,Cash,
10261,,700.0,Cancelled,2024-03-25 09:21:06.790181,WH1,670.995,48,TOYS,Supplier_C,,CUST_2128,PayPal,2025-02-01 09:21:06.829969
10262,,280.0,Pending,2024-05-31 09:21:06.790183,WH1,515.903,16,TOYS,Supplier_B,,CUST_1022,Debit Card,
10263,,,Delivered,,WH3,747.034,45,APPLIANCES,Supplier_A,8.0,,Credit Card,
10264,Item_264,-1.0,Cancelled,,WH1,578.33,Not Required,FURNITURE,,17.0,,Credit Card,2025-02-01 09:21:06.829977
10265,Item_265,-5.0,Cancelled,,WH3,455.454,43,FURNITURE,,,CUST_4891,Bank Transfer,2025-02-06 09:21:06.829979
10266,,500.0,Shipped,2024-05-09 09:21:06.790193,,25.253,24,TOYS,Supplier_C,,,Credit Card,2025-02-01 09:21:06.829982
10267,Item_267,700.0,,,WH3,263.282,,FURNITURE,Supplier_B,10.0,CUST_4070,Credit Card,2025-01-31 09:21:06.829984
10268,,,Shipped,,WH2,668.605,,FURNITURE,Supplier_B,,CUST_3631,Bank Transfer,2025-02-01 09:21:06.829987
10269,,500.0,Pending,,WH1,640.516,23,TOYS,,11.0,,Credit Card,2025-01-31 09:21:06.829989
10270,Item_270,700.0,,2024-11-30 09:21:06.790204,WH3,651.365,Not Required,CLOTHING,,,,Bank Transfer,2025-02-04 09:21:06.829992
10271,,-1.0,,2024-04-20 09:21:06.790206,WH1,961.436,Not Required,FURNITURE,Supplier_D,,CUST_2556,Credit Card,
10272,,-1.0,,,WH3,959.383,1,CLOTHING,Supplier_D,,CUST_2807,Cash,2025-02-04 09:21:06.829998
10273,,,,2024-10-23 09:21:06.790212,,404.41,Not Required,TOYS,,-5.0,,Debit Card,2025-02-02 09:21:06.830000
10274,,700.0,,2024-04-06 09:21:06.790215,,16.967,46,CLOTHING,Supplier_B,,CUST_4220,Credit Card,
10275,,700.0,Shipped,,WH1,284.297,Not Required,CLOTHING,Supplier_C,19.0,CUST_4300,Cash,
10276,,700.0,Cancelled,,WH3,656.481,,APPLIANCES,,,,Cash,
10277,Item_277,700.0,Shipped,2024-08-22 09:21:06.790223,WH3,634.654,,CLOTHING,Supplier_D,13.0,,Bank Transfer,2025-02-01 09:21:06.830010
10278,Item_278,,Pending,2024-11-12 09:21:06.790225,,870.802,,ELECTRONICS,Supplier_A,15.0,,Debit Card,
10279,Item_279,700.0,Shipped,2025-01-24 09:21:06.790227,WH3,901.538,Not Required,TOYS,Supplier_A,18.0,,Credit Card,
10280,Item_280,500.0,Cancelled,,WH1,93.354,Not Required,TOYS,Supplier_A,,,Cash,2025-02-01 09:21:06.830017
10281,Item_281,700.0,Delivered,,WH2,563.747,,FURNITURE,Supplier_A,1.0,,PayPal,2025-02-04 09:21:06.830020
10282,,-1.0,Cancelled,2024-09-11 09:21:06.790235,,820.952,,ELECTRONICS,Supplier_B,18.0,CUST_2489,Bank Transfer,2025-02-05 09:21:06.830022
10283,Item_283,700.0,,2024-09-07 09:21:06.790237,WH1,378.134,19,FURNITURE,Supplier_D,,,Cash,
10284,Item_284,10012.0,,2024-06-02 09:21:06.790240,WH2,836.17,,TOYS,Supplier_C,7.0,,PayPal,
10285,,-1.0,,2024-11-22 09:21:06.790243,WH2,302.194,23,ELECTRONICS,Supplier_C,3.0,CUST_2678,PayPal,
10286,Item_286,-5.0,Cancelled,,WH3,72.485,Not Required,APPLIANCES,Supplier_C,2.0,,Debit Card,
10287,,,Delivered,2024-11-12 09:21:06.790248,WH1,675.469,,TOYS,Supplier_C,-2.0,,Bank Transfer,2025-02-06 09:21:06.830035
10288,Item_288,-5.0,Delivered,,WH3,909.625,43,FURNITURE,,,,Bank Transfer,2025-02-04 09:21:06.830038
10289,,-5.0,,2024-02-26 09:21:06.790253,WH1,918.369,27,ELECTRONICS,Supplier_D,,,Bank Transfer,
10290,,500.0,Cancelled,,WH1,437.56,Not Required,ELECTRONICS,Supplier_B,-4.0,CUST_4670,Bank Transfer,2025-02-04 09:21:06.830042
10291,,7972.0,,,,788.278,,APPLIANCES,Supplier_A,-4.0,CUST_3921,PayPal,2025-02-06 09:21:06.830045
10292,,700.0,Shipped,,WH1,62.511,,APPLIANCES,Supplier_C,,CUST_2569,Credit Card,
10293,Item_293,13783.0,,,,783.783,Not Required,FURNITURE,Supplier_D,,,Cash,2025-02-02 09:21:06.830049
10294,,3002.0,,,WH1,637.748,48,ELECTRONICS,Supplier_C,6.0,CUST_1819,Cash,
10295,,,Shipped,2024-09-08 09:21:06.790269,WH1,747.078,Not Required,CLOTHING,Supplier_A,,,Cash,
10296,Item_296,-5.0,Delivered,2024-04-19 09:21:06.790272,,193.902,Not Required,FURNITURE,Supplier_C,10.0,CUST_2856,Cash,
10297,Item_297,-1.0,Cancelled,,WH3,832.66,,CLOTHING,Supplier_A,12.0,,Cash,2025-02-03 09:21:06.830059
10298,Item_298,700.0,Delivered,2024-12-20 09:21:06.790276,WH3,277.102,29,CLOTHING,,5.0,CUST_1527,Cash,2025-02-03 09:21:06.830061
10299,Item_299,4370.0,,2024-07-14 09:21:06.790279,WH1,695.862,,ELECTRONICS,Supplier_A,12.0,,Credit Card,2025-02-04 09:21:06.830064
10300,,-1.0,Cancelled,,WH1,344.916,Not Required,CLOTHING,Supplier_A,14.0,CUST_2015,Credit Card,
10301,,,Pending,2024-06-21 09:21:06.790284,WH2,341.105,,TOYS,Supplier_B,,,Credit Card,
10302,Item_302,,Shipped,2024-03-08 09:21:06.790287,WH3,598.536,,APPLIANCES,Supplier_C,10.0,CUST_1979,Cash,
10303,Item_303,-5.0,Pending,,,150.714,,ELECTRONICS,Supplier_C,,,PayPal,
10304,Item_304,-5.0,,2024-10-18 09:21:06.790292,WH1,390.864,46,FURNITURE,,,,Bank Transfer,2025-02-04 09:21:06.830076
10305,,500.0,Shipped,,WH2,414.715,47,ELECTRONICS,Supplier_C,7.0,,Debit Card,2025-02-05 09:21:06.830078
10306,,9135.0,Pending,2024-02-24 09:21:06.790297,WH1,15.001,Not Required,ELECTRONICS,Supplier_A,13.0,CUST_1786,Cash,2025-02-01 09:21:06.830081
10307,,-5.0,Shipped,2024-05-15 09:21:06.790299,WH2,12.694,21,TOYS,,,CUST_1267,Cash,2025-02-06 09:21:06.830083
10308,Item_308,-1.0,Delivered,2024-07-16 09:21:06.790302,WH2,642.154,18,CLOTHING,Supplier_C,,CUST_3636,PayPal,
10309,Item_309,6344.0,,2024-12-29 09:21:06.790304,WH2,312.218,50,CLOTHING,Supplier_D,,,Cash,
10310,Item_310,-5.0,Delivered,2024-11-07 09:21:06.790307,WH3,793.591,Not Required,ELECTRONICS,Supplier_C,6.0,CUST_4329,PayPal,2025-02-05 09:21:06.830091
10311,Item_311,-1.0,Delivered,2024-09-10 09:21:06.790309,WH2,814.325,Not Required,ELECTRONICS,,,,Credit Card,2025-02-01 09:21:06.830093
10312,Item_312,500.0,Delivered,,WH1,442.39,,TOYS,Supplier_A,10.0,,PayPal,2025-02-05 09:21:06.830095
10313,,662.0,,,WH1,471.528,,FURNITURE,Supplier_D,,,Cash,2025-02-06 09:21:06.830098
10314,,13533.0,Pending,2024-11-22 09:21:06.790317,WH1,607.276,38,APPLIANCES,Supplier_D,20.0,,Debit Card,2025-02-06 09:21:06.830100
10315,Item_315,4926.0,,,,789.1,,CLOTHING,Supplier_A,,CUST_2489,Debit Card,2025-02-06 09:21:06.830103
10316,,700.0,Cancelled,2024-06-13 09:21:06.790322,WH2,592.588,,CLOTHING,,,CUST_1447,Bank Transfer,
10317,,-1.0,Shipped,,WH1,151.049,Not Required,TOYS,Supplier_A,18.0,CUST_1141,Cash,
10318,Item_318,700.0,Pending,2024-03-03 09:21:06.790327,WH2,438.836,Not Required,FURNITURE,Supplier_A,-4.0,CUST_4328,Credit Card,2025-02-05 09:21:06.830111
10319,Item_319,-5.0,Pending,2024-09-13 09:21:06.790330,WH1,646.501,Not Required,FURNITURE,Supplier_D,11.0,,Debit Card,
10320,Item_320,,Cancelled,,WH2,468.779,Not Required,APPLIANCES,Supplier_C,,CUST_3306,Cash,2025-02-04 09:21:06.830116
10321,Item_321,700.0,Pending,2024-07-23 09:21:06.790335,,150.617,28,TOYS,Supplier_A,,,Cash,2025-02-01 09:21:06.830118
10322,Item_322,700.0,Cancelled,2024-06-08 09:21:06.790338,WH3,810.167,Not Required,TOYS,Supplier_A,5.0,,Bank Transfer,
10323,,700.0,Shipped,2024-10-19 09:21:06.790340,WH2,119.439,7,CLOTHING,Supplier_C,,,Credit Card,2025-01-31 09:21:06.830167
10324,,700.0,Pending,,WH1,453.619,Not Required,ELECTRONICS,,,CUST_2138,Bank Transfer,2025-02-06 09:21:06.830169
10325,Item_325,-1.0,Shipped,2024-03-03 09:21:06.790345,WH2,708.483,,CLOTHING,Supplier_A,,,Credit Card,
10326,,700.0,Pending,2024-03-25 09:21:06.790348,WH3,353.838,,CLOTHING,Supplier_B,,,Bank Transfer,2025-01-31 09:21:06.830174
10327,,700.0,Pending,,WH1,512.453,35,FURNITURE,,17.0,,Credit Card,
10328,,-5.0,Cancelled,2024-12-02 09:21:06.790353,WH3,925.875,1,CLOTHING,Supplier_D,6.0,,Debit Card,2025-02-05 09:21:06.830179
10329,,3879.0,Pending,,WH3,145.951,Not Required,APPLIANCES,,,CUST_4643,Debit Card,
10330,,13711.0,Delivered,,WH1,118.097,18,TOYS,,3.0,CUST_3139,Bank Transfer,2025-02-01 09:21:06.830184
10331,,,Cancelled,,WH1,628.804,14,APPLIANCES,Supplier_A,4.0,,Bank Transfer,
10332,,700.0,,2024-04-30 09:21:06.790363,WH3,783.146,Not Required,CLOTHING,Supplier_C,20.0,,Credit Card,2025-02-02 09:21:06.830189
10333,Item_333,,,2024-08-10 09:21:06.790366,WH1,428.127,,TOYS,Supplier_B,,,Cash,2025-02-05 09:21:06.830191
10334,Item_334,2860.0,Delivered,2024-11-11 09:21:06.790368,,106.929,38,CLOTHING,Supplier_A,7.0,,Cash,2025-02-04 09:21:06.830198
10335,Item_335,,,,WH3,56.063,Not Required,APPLIANCES,Supplier_C,5.0,CUST_2538,Bank Transfer,2025-02-02 09:21:06.830200
10336,Item_336,700.0,Cancelled,,WH2,488.562,2,APPLIANCES,Supplier_D,9.0,CUST_1287,Credit Card,2025-02-05 09:21:06.830202
10337,,700.0,Pending,,,112.542,,CLOTHING,,,,PayPal,
10338,Item_338,500.0,Pending,2024-05-20 09:21:06.790379,,239.241,37,ELECTRONICS,Supplier_C,,CUST_4544,PayPal,
10339,Item_339,,Cancelled,,WH2,774.561,,TOYS,Supplier_B,2.0,,Cash,2025-02-01 09:21:06.830210
10340,,,Pending,2024-07-06 09:21:06.790383,WH2,276.762,13,CLOTHING,Supplier_C,17.0,CUST_1984,PayPal,
10341,,1928.0,,,,994.509,46,ELECTRONICS,,7.0,,Bank Transfer,
10342,,700.0,Delivered,2024-10-17 09:21:06.790389,,46.352,,CLOTHING,Supplier_D,8.0,CUST_3917,Credit Card,
10343,Item_343,,Pending,,WH2,906.219,39,CLOTHING,Supplier_A,1.0,CUST_3327,Cash,
10344,Item_344,-5.0,Pending,2024-07-22 09:21:06.790394,WH3,126.994,Not Required,CLOTHING,Supplier_C,7.0,,Cash,
10345,Item_345,592.0,,2024-10-12 09:21:06.790396,WH2,454.092,17,CLOTHING,Supplier_A,16.0,CUST_1706,Bank Transfer,2025-02-06 09:21:06.830224
10346,Item_346,700.0,Pending,,WH2,672.254,Not Required,CLOTHING,Supplier_A,-1.0,,Debit Card,
10347,,-1.0,Delivered,2025-01-24 09:21:06.790401,,612.796,,CLOTHING,Supplier_C,,CUST_2833,Bank Transfer,2025-02-04 09:21:06.830229
10348,Item_348,,,,WH3,36.7,17,CLOTHING,Supplier_D,10.0,,Bank Transfer,2025-02-06 09:21:06.830232
10349,Item_349,700.0,Shipped,2024-07-18 09:21:06.790406,WH2,703.163,24,CLOTHING,,,CUST_2381,Credit Card,2025-02-05 09:21:06.830234
10350,Item_350,700.0,Pending,,WH2,946.613,,TOYS,Supplier_C,,CUST_3475,Credit Card,2025-02-06 09:21:06.830236
10351,Item_351,,Delivered,,WH2,98.01,Not Required,APPLIANCES,Supplier_D,2.0,CUST_2323,Bank Transfer,
10352,Item_352,500.0,Delivered,,,15.985,Not Required,ELECTRONICS,,,CUST_3567,PayPal,2025-02-05 09:21:06.830241
10353,,,Pending,2024-06-11 09:21:06.790417,WH2,891.71,11,APPLIANCES,Supplier_A,10.0,CUST_2632,Bank Transfer,
10354,,500.0,,,WH3,315.786,Not Required,APPLIANCES,Supplier_A,10.0,CUST_2766,Cash,2025-02-06 09:21:06.830246
10355,Item_355,,Shipped,,WH1,408.834,,CLOTHING,Supplier_C,-1.0,,Bank Transfer,2025-02-05 09:21:06.830249
10356,,500.0,Cancelled,2024-08-12 09:21:06.790425,WH1,52.383,Not Required,APPLIANCES,Supplier_D,19.0,CUST_1329,Credit Card,
10357,,-5.0,Delivered,2024-02-11 09:21:06.790427,WH2,400.959,2,FURNITURE,Supplier_B,,CUST_2751,Cash,
10358,,,Delivered,,WH1,620.977,34,FURNITURE,Supplier_A,8.0,CUST_4150,Debit Card,
10359,,,Delivered,,,737.417,,FURNITURE,Supplier_B,-1.0,CUST_4959,Credit Card,
10360,,,Shipped,2024-07-07 09:21:06.790435,WH1,551.174,24,TOYS,Supplier_B,,CUST_1764,Credit Card,2025-02-06 09:21:06.830261
10361,,700.0,Pending,2024-12-17 09:21:06.790438,WH2,180.498,10,APPLIANCES,Supplier_D,19.0,CUST_3297,Credit Card,2025-02-04 09:21:06.830263
10362,,500.0,Shipped,,WH3,329.985,Not Required,CLOTHING,,13.0,,Bank Transfer,
10363,,,Delivered,,WH2,590.739,Not Required,ELECTRONICS,Supplier_C,,,Cash,2025-02-02 09:21:06.830268
10364,Item_364,700.0,Delivered,,WH1,293.022,,FURNITURE,,3.0,CUST_1356,PayPal,
10365,Item_365,-5.0,,2024-07-23 09:21:06.790448,WH3,520.689,16,APPLIANCES,Supplier_A,-2.0,,Credit Card,2025-02-02 09:21:06.830273
10366,Item_366,,Cancelled,,WH2,556.63,Not Required,CLOTHING,,,CUST_4113,Credit Card,2025-02-04 09:21:06.830276
10367,,1940.0,Pending,,,189.585,Not Required,APPLIANCES,Supplier_C,,,PayPal,2025-02-05 09:21:06.830278
10368,Item_368,500.0,Delivered,2024-12-13 09:21:06.790456,WH3,130.915,4,ELECTRONICS,Supplier_B,,CUST_3619,PayPal,
10369,Item_369,700.0,Shipped,,WH3,884.211,Not Required,FURNITURE,Supplier_C,7.0,,Credit Card,2025-02-06 09:21:06.830283
10370,Item_370,700.0,Delivered,2025-01-12 09:21:06.790461,WH2,375.18,,CLOTHING,Supplier_C,7.0,CUST_3046,PayPal,2025-02-01 09:21:06.830285
10371,,-1.0,Delivered,,WH2,977.179,Not Required,FURNITURE,Supplier_D,7.0,,Credit Card,
10372,,6167.0,Pending,2024-06-04 09:21:06.790466,WH3,938.513,,FURNITURE,,,CUST_1958,Credit Card,2025-02-05 09:21:06.830290
10373,,-5.0,Pending,,WH2,541.801,Not Required,CLOTHING,Supplier_D,15.0,,Cash,2025-02-01 09:21:06.830293
10374,Item_374,500.0,Shipped,,,416.311,,TOYS,Supplier_A,-2.0,,Cash,2025-02-01 09:21:06.830295
10375,Item_375,700.0,Shipped,2024-11-18 09:21:06.790473,WH3,414.801,,TOYS,Supplier_B,3.0,,PayPal,2025-02-02 09:21:06.830298
10376,,-1.0,Delivered,2024-05-23 09:21:06.790476,,828.116,45,CLOTHING,Supplier_C,,CUST_1894,Debit Card,
10377,,,Cancelled,2024-08-18 09:21:06.790478,WH3,378.662,Not Required,ELECTRONICS,,,CUST_4679,Cash,2025-02-03 09:21:06.830302
10378,,-5.0,Delivered,2024-03-24 09:21:06.790481,WH1,449.395,Not Required,CLOTHING,,-5.0,,Debit Card,
10379,,-1.0,Delivered,2024-10-14 09:21:06.790483,,944.702,,FURNITURE,,,,Credit Card,2025-01-31 09:21:06.830307
10380,Item_380,700.0,Delivered,2024-11-12 09:21:06.790486,WH3,452.607,Not Required,FURNITURE,Supplier_D,17.0,,Cash,2025-02-03 09:21:06.830310
10381,,,Delivered,,WH3,664.421,Not Required,CLOTHING,Supplier_B,,CUST_3219,Cash,
10382,,8373.0,Delivered,,,368.458,,CLOTHING,,20.0,,Cash,
10383,,500.0,,,WH1,110.792,Not Required,CLOTHING,Supplier_D,,,Bank Transfer,
10384,Item_384,-1.0,Delivered,2024-08-12 09:21:06.790496,,722.871,,CLOTHING,Supplier_A,,CUST_1582,PayPal,
10385,,-5.0,Delivered,2024-02-23 09:21:06.790498,WH2,188.391,,ELECTRONICS,Supplier_A,,,Bank Transfer,
10386,Item_386,700.0,Pending,,WH3,951.288,8,APPLIANCES,Supplier_A,0.0,CUST_1225,Debit Card,
10387,,-5.0,,2024-05-28 09:21:06.790504,WH3,843.156,Not Required,ELECTRONICS,,12.0,CUST_2808,Cash,
10388,Item_388,2075.0,,,WH2,632.283,,ELECTRONICS,Supplier_A,,,Bank Transfer,2025-02-01 09:21:06.830330
10389,Item_389,-5.0,Pending,2024-12-28 09:21:06.790509,WH1,963.034,,ELECTRONICS,Supplier_B,,,Cash,
10390,Item_390,700.0,Delivered,2024-08-02 09:21:06.790512,,249.389,Not Required,TOYS,Supplier_C,,,PayPal,
10391,Item_391,700.0,Shipped,,WH3,453.777,,TOYS,Supplier_A,2.0,CUST_1644,Cash,2025-02-04 09:21:06.830337
10392,Item_392,700.0,Pending,2024-10-26 09:21:06.790518,WH1,703.773,,FURNITURE,Supplier_D,,,Debit Card,2025-02-03 09:21:06.830340
10393,Item_393,,,2024-08-17 09:21:06.790520,WH2,484.985,,APPLIANCES,Supplier_C,,CUST_3385,Credit Card,2025-02-02 09:21:06.830342
10394,Item_394,605.0,Delivered,2024-05-26 09:21:06.790523,,513.706,Not Required,ELECTRONICS,,11.0,CUST_3169,Bank Transfer,
10395,Item_395,4582.0,Delivered,,WH2,751.227,Not Required,FURNITURE,Supplier_B,,,PayPal,2025-01-31 09:21:06.830347
10396,Item_396,9552.0,Shipped,,,120.273,,APPLIANCES,Supplier_D,,CUST_1856,Cash,
10397,,6173.0,Delivered,,WH1,958.175,,ELECTRONICS,Supplier_D,,CUST_3303,Debit Card,2025-02-05 09:21:06.830352
10398,,500.0,Pending,2024-08-20 09:21:06.790533,,676.209,Not Required,TOYS,Supplier_A,,CUST_2529,Debit Card,
10399,Item_399,500.0,Pending,2024-03-02 09:21:06.790535,,145.687,,ELECTRONICS,Supplier_C,20.0,,Credit Card,
10400,Item_400,,Shipped,,,276.339,Not Required,CLOTHING,Supplier_D,,,Cash,
10401,,5073.0,Shipped,2024-11-05 09:21:06.790540,WH3,250.798,,FURNITURE,,,CUST_1954,Debit Card,
10402,Item_402,-1.0,,,,641.731,20,FURNITURE,Supplier_C,-4.0,,Credit Card,
10403,,500.0,,,WH3,424.601,Not Required,TOYS,Supplier_D,,CUST_4969,Cash,
10404,,700.0,Cancelled,,,162.371,4,FURNITURE,Supplier_B,,CUST_1556,Bank Transfer,
10405,,-1.0,,,WH2,563.01,,FURNITURE,Supplier_A,,,Bank Transfer,
10406,,-5.0,,2025-01-13 09:21:06.790554,WH2,624.555,Not Required,FURNITURE,,3.0,,Credit Card,2025-02-04 09:21:06.830374
10407,,500.0,,,,572.797,Not Required,FURNITURE,Supplier_C,2.0,,Cash,
10408,,700.0,Cancelled,2024-11-27 09:21:06.790559,WH1,181.087,6,FURNITURE,,12.0,CUST_1166,Credit Card,
10409,Item_409,-1.0,Cancelled,,WH1,175.687,4,FURNITURE,,,CUST_1471,Cash,2025-02-02 09:21:06.830381
10410,,4443.0,Cancelled,2025-01-23 09:21:06.790564,WH3,335.485,,FURNITURE,Supplier_D,,CUST_3096,Cash,
10411,Item_411,1216.0,Cancelled,,,55.159,49,FURNITURE,Supplier_B,,,Credit Card,
10412,Item_412,700.0,,,WH3,990.43,12,FURNITURE,,,CUST_2138,Cash,
10413,Item_413,-5.0,Delivered,2024-08-26 09:21:06.790571,WH3,631.498,1,FURNITURE,Supplier_D,,CUST_3584,Cash,
10414,Item_414,500.0,Delivered,,,233.532,Not Required,TOYS,Supplier_D,12.0,CUST_2647,Cash,2025-02-05 09:21:06.830394
10415,,700.0,Cancelled,2024-03-14 09:21:06.790577,WH2,614.566,30,TOYS,Supplier_C,,,Bank Transfer,
10416,Item_416,,,2024-02-18 09:21:06.790579,,364.744,Not Required,TOYS,Supplier_B,,,Credit Card,2025-02-01 09:21:06.830399
10417,,,Delivered,2024-02-11 09:21:06.790582,WH1,236.584,,APPLIANCES,Supplier_C,,CUST_2019,Bank Transfer,2025-02-03 09:21:06.830401
10418,Item_418,10693.0,Pending,2024-10-01 09:21:06.790584,,191.595,Not Required,APPLIANCES,Supplier_A,3.0,,Debit Card,
