transaction_id,customer_id,transaction_amount,transaction_date,status
TRANS00376,CUST0015,8364.72,2025-01-27 20:07:56.749587,fraudulent
TRANS00377,CUST0649,5147.29,2024-07-08 12:40:22.749587,successful
TRANS00378,CUST0912,9683.47,2024-05-01 14:54:27.749587,successful
TRANS00379,CUST0670,579.81,2024-07-12 09:19:15.749587,successful
TRANS00380,CUST0028,5542.55,2024-04-04 06:29:20.749587,successful
TRANS00381,CUST0466,3197.91,2024-04-22 17:33:33.749587,successful
TRANS00382,CUST0933,1259.5,2024-03-24 06:16:23.749587,fraudulent
TRANS00383,CUST0706,4096.84,2024-08-09 10:45:58.749587,successful
TRANS00384,CUST0642,9999.8,2024-02-12 09:24:18.749587,failed
TRANS00385,CUST0469,9825.41,2024-02-19 06:21:54.749587,successful
TRANS00386,CUST0981,9645.79,2024-10-03 16:54:40.749587,successful
TRANS00387,CUST0663,3603.49,2024-03-08 05:14:07.749587,successful
TRANS00388,CUST0818,5153.23,2025-02-01 04:03:42.749587,successful
TRANS00389,CUST0442,463.47,2024-02-25 05:02:02.749587,successful
TRANS00390,CUST0797,196.22,2024-11-11 15:32:37.749587,failed
TRANS00391,CUST0069,565.63,2024-11-14 04:17:07.749587,successful
TRANS00392,CUST0521,7440.66,2024-03-20 22:40:37.749587,failed
TRANS00393,CUST0620,7640.04,2024-03-15 23:20:25.749587,successful
TRANS00394,CUST0651,9187.29,2024-07-28 02:33:09.749587,successful
TRANS00395,CUST0057,3521.12,2024-04-16 21:17:19.749587,successful
TRANS00396,CUST0575,1055.44,2024-11-03 07:15:59.749587,successful
TRANS00397,CUST0854,106.4,2025-01-27 23:08:42.749587,successful
TRANS00398,CUST0654,7868.9,2024-08-17 01:00:25.749587,successful
TRANS00399,CUST0524,6978.47,2024-03-13 08:30:56.749587,fraudulent
TRANS00400,CUST0404,397.61,2024-10-02 03:37:05.749587,successful
TRANS00401,CUST0661,538.68,2024-07-15 10:42:51.749587,failed
TRANS00402,CUST0980,7686.95,2024-05-31 15:11:09.749587,successful
TRANS00403,CUST0355,9427.6,2024-06-26 20:56:05.749587,successful
TRANS00404,CUST0630,6700.55,2024-05-30 07:46:37.749587,successful
TRANS00405,CUST0596,202.3,2024-05-05 01:49:10.749587,successful
TRANS00406,CUST0623,5580.25,2024-07-19 20:44:34.749587,fraudulent
TRANS00407,CUST0857,4209.34,2024-07-20 08:45:36.749587,successful
TRANS00408,CUST0879,3719.66,2024-12-23 15:41:56.749587,successful
TRANS00409,CUST0643,7356.01,2024-12-14 13:07:05.749587,successful
TRANS00410,CUST0862,5658.19,2024-10-10 18:14:50.749587,successful
TRANS00411,CUST0544,6148.16,2024-08-01 00:56:04.749587,successful
TRANS00412,CUST0251,9669.82,2024-04-23 12:07:31.749587,successful
TRANS00413,CUST0597,8236.67,2024-10-23 15:07:49.749587,successful
TRANS00414,CUST0393,8214.63,2024-09-14 01:16:48.749587,failed
TRANS00415,CUST0044,395.06,2024-03-23 06:27:17.749587,successful
TRANS00416,CUST0491,3641.39,2024-07-12 11:24:12.749587,successful
TRANS00417,CUST0949,8539.73,2024-03-25 14:02:49.749587,successful
TRANS00418,CUST0004,8351.64,2024-03-01 17:59:03.749587,successful
TRANS00419,CUST0708,6979.53,2024-02-12 10:40:08.749587,successful
TRANS00420,CUST0371,650.02,2024-02-08 05:55:03.749587,successful
TRANS00421,CUST0659,2497.48,2024-04-20 08:17:43.749587,successful
TRANS00422,CUST0360,6792.77,2025-02-05 05:35:54.749587,successful
TRANS00423,CUST0380,3586.49,2024-04-29 21:22:05.749587,failed
TRANS00424,CUST0740,3681.71,2024-03-24 20:21:08.749587,fraudulent
TRANS00425,CUST0553,7277.71,2024-05-03 03:59:25.749587,successful
TRANS00426,CUST0991,485.26,2024-09-19 11:52:35.749587,failed
TRANS00427,CUST0499,3088.94,2025-01-15 07:35:35.749587,successful
TRANS00428,CUST0589,7829.37,2024-09-17 09:49:25.749587,successful
TRANS00429,CUST0270,8573.83,2024-11-23 23:51:59.749587,successful
TRANS00430,CUST0618,3628.66,2024-08-23 10:43:45.749587,successful
TRANS00431,CUST0214,5077.36,2024-08-19 14:55:02.749587,successful
TRANS00432,CUST0146,2959.01,2024-09-11 07:24:18.749587,successful
TRANS00433,CUST0720,5140.24,2024-07-01 11:07:17.749587,successful
TRANS00434,CUST0040,5084.61,2024-12-06 19:00:24.749587,successful
TRANS00435,CUST0581,7350.01,2024-12-28 09:01:24.749587,successful
TRANS00436,CUST0433,9789.89,2024-02-25 20:41:45.749587,successful
TRANS00437,CUST0546,4438.29,2024-08-10 16:34:34.749587,successful
TRANS00438,CUST0532,2195.99,2024-05-30 06:54:47.749587,successful
TRANS00439,CUST0577,1003.77,2025-01-25 07:49:11.749587,successful
TRANS00440,CUST0770,690.96,2025-01-29 13:24:26.749587,successful
TRANS00441,CUST0712,2760.69,2024-11-22 12:19:39.749587,successful
TRANS00442,CUST0059,1621.6,2024-05-19 21:05:51.749587,successful
TRANS00443,CUST0690,7400.06,2025-01-05 13:43:44.749587,successful
TRANS00444,CUST0970,1008.38,2024-06-09 21:38:28.749587,fraudulent
TRANS00445,CUST0408,2204.47,2024-05-17 15:50:26.749587,successful
TRANS00446,CUST0912,229.7,2024-10-12 20:30:51.749587,failed
TRANS00447,CUST0085,5560.9,2024-12-26 00:23:19.749587,successful
TRANS00448,CUST0748,1157.95,2024-09-15 10:34:45.749587,successful
TRANS00449,CUST0905,2426.99,2024-04-05 16:32:35.749587,successful
TRANS00450,CUST0173,1922.64,2024-11-09 17:21:20.749587,fraudulent
TRANS00451,CUST0983,5549.98,2024-04-24 05:05:05.749587,successful
TRANS00452,CUST0827,5548.29,2024-04-14 22:46:02.749587,successful
TRANS00453,CUST0867,5602.01,2025-01-27 04:08:58.749587,successful
TRANS00454,CUST0731,2073.83,2024-10-23 19:47:04.749587,successful
TRANS00455,CUST0307,7423.32,2024-08-13 17:59:40.749587,failed
TRANS00456,CUST0936,4605.78,2024-07-07 08:47:35.749587,successful
TRANS00457,CUST0977,7260.6,2024-11-08 10:45:45.749587,successful
TRANS00458,CUST0177,667.19,2024-05-28 16:56:36.749587,successful
TRANS00459,CUST0181,3696.52,2024-09-07 08:55:49.749587,failed
TRANS00460,CUST0307,8664.13,2024-10-23 16:31:37.749587,successful
TRANS00461,CUST0102,4557.45,2024-09-18 11:31:53.749587,successful
TRANS00462,CUST0418,1468.02,2024-05-24 21:35:36.749587,successful
TRANS00463,CUST0154,8201.44,2024-08-27 04:13:10.749587,successful
TRANS00464,CUST0227,228.19,2024-08-04 12:59:03.749587,successful
TRANS00465,CUST0610,267.54,2024-08-13 10:57:45.749587,fraudulent
TRANS00466,CUST0434,3326.97,2024-11-01 17:38:24.749587,successful
TRANS00467,CUST0240,8157.25,2024-07-11 14:01:58.749587,successful
TRANS00468,CUST0728,3444.26,2025-01-21 01:18:12.749587,successful
TRANS00469,CUST0067,4862.1,2025-02-05 14:18:02.749587,successful
TRANS00470,CUST0686,9260.45,2024-10-15 19:39:32.749587,failed
TRANS00471,CUST0018,6132.21,2024-08-24 20:52:23.749587,successful
TRANS00472,CUST0416,4436.62,2024-04-06 23:48:57.749587,successful
TRANS00473,CUST0648,5606.39,2024-05-03 07:29:02.749587,failed
TRANS00474,CUST0560,6200.72,2024-08-03 21:47:03.749587,successful
TRANS00475,CUST0983,9843.45,2024-04-15 17:48:41.749587,successful
TRANS00476,CUST0395,7690.56,2024-09-26 12:28:32.749587,fraudulent
TRANS00477,CUST0610,3141.82,2024-11-21 20:42:33.749587,successful
TRANS00478,CUST0457,1405.98,2024-04-15 01:31:37.749587,successful
TRANS00479,CUST0546,6077.29,2025-02-06 10:47:14.749587,successful
TRANS00480,CUST0834,1101.45,2024-06-02 18:41:54.749587,successful
TRANS00481,CUST0220,5928.0,2024-12-21 08:22:59.749587,successful
TRANS00482,CUST0131,605.02,2024-05-14 23:49:30.749587,successful
TRANS00483,CUST0205,7644.74,2024-03-31 04:33:09.749587,successful
TRANS00484,CUST0911,6940.1,2024-03-28 20:36:36.749587,failed
TRANS00485,CUST0962,3538.79,2024-09-30 15:51:52.749587,successful
TRANS00486,CUST0906,9825.53,2024-09-05 22:06:37.749587,successful
TRANS00487,CUST0711,4792.82,2024-02-27 23:58:59.749587,successful
TRANS00488,CUST0809,5859.12,2024-05-24 02:16:50.749587,successful
TRANS00489,CUST0696,7382.38,2024-06-21 04:42:59.749587,successful
TRANS00490,CUST0112,1769.66,2024-07-16 07:27:08.749587,successful
TRANS00491,CUST0486,641.9,2024-03-04 06:15:27.749587,successful
TRANS00492,CUST0939,5549.86,2024-06-19 18:43:01.749587,successful
TRANS00493,CUST0644,1583.25,2024-12-09 21:31:08.749587,successful
TRANS00494,CUST0769,446.34,2024-08-31 08:03:27.749587,successful
TRANS00495,CUST0444,2752.11,2024-02-23 05:59:04.749587,successful
TRANS00496,CUST0507,4976.62,2024-02-22 23:16:42.749587,successful
TRANS00497,CUST0824,389.69,2024-02-16 14:04:50.749587,successful
TRANS00498,CUST0279,311.73,2025-01-10 00:18:29.749587,successful
TRANS00499,CUST0655,1048.46,2024-03-09 14:48:05.749587,successful
TRANS00500,CUST0837,8945.88,2024-07-04 15:01:36.749587,successful
TRANS00501,CUST0944,4941.24,2024-12-15 05:02:27.749587,successful
TRANS00502,CUST0566,7125.76,2024-07-30 15:34:57.749587,successful
TRANS00503,CUST0578,5399.22,2024-06-13 15:33:57.749587,failed
TRANS00504,CUST0184,8421.91,2024-04-02 21:34:12.749587,successful
TRANS00505,CUST0967,777.8,2024-11-29 00:20:44.749587,successful
TRANS00506,CUST0971,5182.49,2024-09-26 15:47:41.749587,successful
TRANS00507,CUST0226,9523.51,2024-08-20 09:09:11.749587,successful
TRANS00508,CUST0983,6810.31,2024-05-15 00:16:03.749587,successful
TRANS00509,CUST0318,7636.13,2024-12-20 01:55:41.749587,successful
TRANS00510,CUST0771,7910.73,2024-11-18 21:30:35.749587,successful
TRANS00511,CUST0433,2084.16,2024-10-10 04:11:31.749587,successful
TRANS00512,CUST0476,3310.52,2024-11-28 19:05:24.749587,successful
TRANS00513,CUST0951,9633.55,2025-01-22 00:04:38.749587,successful
TRANS00514,CUST0351,2637.91,2024-07-08 20:23:11.749587,successful
TRANS00515,CUST0539,5324.56,2024-07-11 08:34:22.749587,successful
TRANS00516,CUST0595,4816.97,2024-12-30 14:32:36.749587,successful
TRANS00517,CUST0924,7392.39,2024-06-01 03:38:23.749587,successful
TRANS00518,CUST0078,7747.88,2024-04-17 06:52:50.749587,fraudulent
TRANS00519,CUST0259,8653.29,2024-08-06 20:07:18.749587,successful
TRANS00520,CUST0248,6048.31,2024-12-25 09:24:22.749587,successful
TRANS00521,CUST0627,2356.62,2024-03-23 12:38:21.749587,successful
TRANS00522,CUST0592,6064.61,2024-08-03 17:14:36.749587,successful
TRANS00523,CUST0364,6143.74,2025-01-31 19:07:12.749587,successful
TRANS00524,CUST0559,8355.11,2024-05-11 01:53:26.749587,successful
TRANS00525,CUST0955,122.67,2024-12-19 07:10:39.749587,fraudulent
TRANS00526,CUST0937,5044.8,2025-01-23 23:50:53.749587,failed
TRANS00527,CUST0827,3600.55,2024-12-01 10:06:36.749587,successful
TRANS00528,CUST0140,304.88,2024-11-16 12:26:50.749587,successful
TRANS00529,CUST0569,1065.66,2024-06-11 13:07:11.749587,failed
TRANS00530,CUST0515,2617.58,2024-11-01 07:42:20.749587,successful
TRANS00531,CUST0489,6798.85,2024-08-06 20:44:12.749587,fraudulent
TRANS00532,CUST0186,4258.71,2024-03-01 00:12:55.749587,successful
TRANS00533,CUST0017,7312.77,2024-08-27 18:55:04.749587,successful
TRANS00534,CUST0411,4372.22,2024-11-27 20:56:34.749587,successful
TRANS00535,CUST0198,4027.97,2024-12-23 11:24:57.749587,successful
TRANS00536,CUST0826,3775.14,2024-03-20 04:18:38.749587,fraudulent
TRANS00537,CUST0346,2806.95,2024-12-04 07:03:52.749587,successful
TRANS00538,CUST0353,5357.76,2024-04-27 21:03:19.749587,failed
TRANS00539,CUST0902,268.18,2024-12-10 05:47:10.749587,successful
TRANS00540,CUST0785,4323.04,2024-03-31 12:06:16.749587,successful
TRANS00541,CUST0761,6600.92,2024-12-29 04:24:42.749587,successful
TRANS00542,CUST0702,2802.43,2024-09-06 05:59:55.749587,fraudulent
TRANS00543,CUST0427,9035.18,2024-09-24 13:50:03.749587,successful
TRANS00544,CUST0755,7878.9,2024-06-06 12:18:58.749587,successful
TRANS00545,CUST0926,8038.15,2024-04-18 02:58:36.749587,successful
TRANS00546,CUST0102,8194.71,2024-08-27 06:03:41.749587,fraudulent
TRANS00547,CUST0322,909.21,2024-11-02 13:16:34.749587,successful
TRANS00548,CUST0285,1219.95,2024-02-23 14:10:20.749587,failed
TRANS00549,CUST0840,721.3,2024-08-19 09:12:55.749587,successful
TRANS00550,CUST0495,4922.2,2024-07-25 09:35:18.749587,fraudulent
TRANS00551,CUST0652,7658.35,2024-06-14 20:47:43.749587,fraudulent
TRANS00552,CUST0042,449.31,2024-08-31 08:33:45.749587,successful
TRANS00553,CUST0319,8387.06,2025-02-04 14:50:51.749587,successful
TRANS00554,CUST0570,5891.69,2025-02-05 01:31:04.749587,successful
TRANS00555,CUST0608,2504.8,2024-10-20 15:34:29.749587,successful
TRANS00556,CUST0673,2739.15,2024-02-28 20:04:27.749587,successful
TRANS00557,CUST0958,282.13,2025-01-09 22:06:23.749587,successful
TRANS00558,CUST0649,7738.69,2024-05-15 16:54:57.749587,successful
TRANS00559,CUST0389,5886.59,2024-08-24 01:26:07.749587,successful
TRANS00560,CUST0399,1643.9,2024-05-02 01:34:52.749587,successful
TRANS00561,CUST0237,7778.28,2024-04-21 19:07:04.749587,successful
TRANS00562,CUST0111,7951.05,2025-02-05 14:54:31.749587,successful
TRANS00563,CUST0055,8902.17,2024-10-21 02:09:04.749587,successful
TRANS00564,CUST0439,1672.08,2024-06-15 05:41:58.749587,successful
TRANS00565,CUST0104,6146.39,2024-03-29 00:39:15.749587,successful
TRANS00566,CUST0596,2082.18,2024-03-03 11:21:14.749587,successful
TRANS00567,CUST0105,2539.53,2024-12-27 17:11:22.749587,fraudulent
TRANS00568,CUST0473,348.6,2024-09-29 01:52:01.749587,successful
TRANS00569,CUST0369,7701.18,2024-11-07 23:46:32.749587,failed
TRANS00570,CUST0407,5906.33,2024-10-20 16:37:04.749587,successful
TRANS00571,CUST0448,2290.64,2024-06-24 20:11:46.749587,successful
TRANS00572,CUST0435,2457.44,2025-01-08 23:02:18.749587,successful
TRANS00573,CUST0126,9113.57,2024-04-20 08:24:02.749587,successful
TRANS00574,CUST0829,7132.79,2025-01-12 12:27:17.749587,successful
TRANS00575,CUST0388,7858.73,2024-09-24 11:16:13.749587,fraudulent
TRANS00576,CUST0572,5548.46,2024-08-14 16:39:31.749587,successful
TRANS00577,CUST0183,3284.76,2024-06-11 20:27:49.749587,successful
TRANS00578,CUST0612,2061.77,2024-11-07 03:17:40.749587,successful
TRANS00579,CUST0278,9390.38,2024-07-22 10:32:32.749587,successful
TRANS00580,CUST0949,1204.71,2024-02-23 06:32:09.749587,failed
TRANS00581,CUST0835,4044.3,2024-07-07 18:36:48.749587,successful
TRANS00582,CUST0082,750.29,2024-07-08 05:25:03.749587,successful
TRANS00583,CUST0308,2891.6,2024-02-29 05:39:44.749587,successful
TRANS00584,CUST0605,4820.39,2024-11-08 03:00:49.749587,successful
TRANS00585,CUST0569,5372.52,2024-09-23 13:12:26.749587,successful
TRANS00586,CUST0168,3368.02,2024-10-24 20:19:01.749587,successful
TRANS00587,CUST0328,4500.82,2024-12-11 17:18:50.749587,successful
TRANS00588,CUST0989,6556.2,2024-06-04 05:15:58.749587,successful
TRANS00589,CUST0965,2354.54,2024-10-08 11:27:03.749587,failed
TRANS00590,CUST0435,6459.48,2024-03-17 02:06:09.749587,successful
TRANS00591,CUST0257,6328.37,2024-08-23 13:55:13.749587,successful
TRANS00592,CUST0803,1755.85,2024-07-11 21:06:55.749587,successful
TRANS00593,CUST0321,61.64,2024-10-03 23:32:34.749587,successful
TRANS00594,CUST0808,3716.08,2024-05-13 06:16:42.749587,successful
TRANS00595,CUST0584,783.1,2024-12-19 16:48:51.749587,successful
TRANS00596,CUST0885,4998.48,2024-06-26 06:48:25.749587,successful
TRANS00597,CUST0480,3127.35,2025-01-27 01:09:16.749587,successful
TRANS00598,CUST0704,9912.91,2024-08-10 09:27:00.749587,successful
TRANS00599,CUST0961,5220.13,2024-04-11 10:46:13.749587,successful
TRANS00600,CUST0910,8483.4,2024-06-05 07:33:41.749587,successful
TRANS00601,CUST0683,1864.27,2025-01-10 17:50:22.749587,successful
TRANS00602,CUST0771,1620.28,2024-02-25 08:35:52.749587,successful
TRANS00603,CUST0016,4752.56,2024-06-05 17:56:22.749587,successful
TRANS00604,CUST0082,1441.42,2025-01-12 20:21:14.749587,successful
TRANS00605,CUST0819,3595.27,2024-10-11 23:48:02.749587,successful
TRANS00606,CUST0231,7460.95,2024-11-06 00:51:48.749587,failed
TRANS00607,CUST0441,6819.26,2024-09-28 07:57:50.749587,successful
TRANS00608,CUST0136,4424.16,2024-08-28 23:06:29.749587,failed
TRANS00609,CUST0741,670.72,2024-02-24 04:06:36.749587,failed
TRANS00610,CUST0018,1590.94,2024-03-13 23:01:19.749587,successful
TRANS00611,CUST0435,2971.21,2024-06-29 23:46:40.749587,successful
TRANS00612,CUST0197,5567.25,2024-04-22 09:25:17.749587,successful
TRANS00613,CUST0697,8041.8,2024-05-28 11:59:50.749587,successful
TRANS00614,CUST0261,716.72,2025-01-22 18:00:55.749587,failed
TRANS00615,CUST0349,7310.23,2024-11-04 22:41:05.749587,successful
TRANS00616,CUST0057,8817.73,2024-08-04 17:58:36.749587,successful
TRANS00617,CUST0341,3798.39,2024-05-23 02:04:39.749587,successful
TRANS00618,CUST0709,7235.97,2024-05-09 02:03:14.749587,successful
TRANS00619,CUST0662,4489.77,2024-10-01 13:59:50.749587,successful
TRANS00620,CUST0184,5515.87,2024-11-15 11:44:08.749587,successful
TRANS00621,CUST0093,1568.61,2024-05-20 03:21:10.749587,successful
TRANS00622,CUST0353,1026.63,2024-08-26 11:27:32.749587,successful
TRANS00623,CUST0861,3307.75,2024-09-21 11:44:26.749587,successful
TRANS00624,CUST0126,9385.47,2024-09-09 22:32:07.749587,successful
TRANS00625,CUST0057,5044.18,2024-09-05 21:24:49.749587,successful
TRANS00626,CUST0092,1006.85,2024-07-15 06:48:20.749587,successful
TRANS00627,CUST0946,1062.24,2024-08-27 00:59:45.749587,successful
TRANS00628,CUST0796,710.29,2024-07-26 16:51:01.749587,successful
TRANS00629,CUST0940,5337.18,2025-01-11 03:37:24.749587,failed
TRANS00630,CUST0324,6907.49,2025-01-15 03:52:11.749587,successful
TRANS00631,CUST0954,8725.72,2024-10-03 08:48:36.749587,successful
TRANS00632,CUST0926,3284.8,2024-09-17 09:27:55.749587,successful
TRANS00633,CUST0811,2418.63,2024-07-12 23:10:18.749587,successful
TRANS00634,CUST0500,1816.1,2024-11-29 21:41:07.749587,successful
TRANS00635,CUST0377,235.99,2024-12-06 00:18:49.749587,successful
TRANS00636,CUST0681,5687.57,2024-10-04 04:15:56.749587,successful
TRANS00637,CUST0989,3942.31,2024-04-26 03:23:19.749587,successful
TRANS00638,CUST0676,4778.76,2025-01-05 07:27:52.749587,successful
TRANS00639,CUST0597,1530.27,2024-03-24 19:48:14.749587,failed
TRANS00640,CUST0128,6587.03,2024-11-30 16:32:29.749587,successful
TRANS00641,CUST0555,8494.95,2024-11-08 10:51:06.749587,failed
TRANS00642,CUST0315,6239.04,2024-08-19 23:46:19.749587,successful
TRANS00643,CUST0006,6005.76,2024-08-23 05:11:53.749587,successful
TRANS00644,CUST0527,7305.6,2024-09-23 16:58:18.749587,successful
TRANS00645,CUST0381,7511.87,2024-05-17 00:50:40.749587,successful
TRANS00646,CUST0157,2042.08,2024-12-20 07:00:02.749587,successful
TRANS00647,CUST0537,1544.37,2024-12-31 03:11:05.749587,successful
TRANS00648,CUST0126,8106.13,2024-02-07 23:07:44.749587,successful
TRANS00649,CUST0009,3619.62,2024-06-15 12:22:46.749587,successful
TRANS00650,CUST0757,1184.82,2025-01-14 19:59:28.749587,successful
TRANS00651,CUST0216,4405.48,2024-03-07 21:29:57.749587,successful
TRANS00652,CUST0098,6700.37,2024-12-08 22:36:16.749587,successful
TRANS00653,CUST0764,1814.68,2025-01-25 00:31:24.749587,successful
TRANS00654,CUST0766,5821.27,2024-09-02 19:12:05.749587,successful
TRANS00655,CUST0519,3283.39,2024-04-02 23:38:06.749587,fraudulent
TRANS00656,CUST0455,2902.97,2024-04-17 09:08:22.749587,successful
TRANS00657,CUST0041,8985.38,2024-09-20 05:45:55.749587,successful
TRANS00658,CUST0283,5111.1,2024-12-28 12:06:32.749587,successful
TRANS00659,CUST0209,241.57,2025-01-13 20:16:42.749587,successful
TRANS00660,CUST0081,1116.38,2024-09-14 03:51:14.749587,successful
TRANS00661,CUST0042,3201.09,2024-12-16 11:17:44.749587,failed
TRANS00662,CUST0077,4998.12,2024-05-19 18:18:11.749587,successful
TRANS00663,CUST0366,4394.17,2024-06-05 00:59:30.749587,successful
TRANS00664,CUST0668,1312.78,2024-03-01 19:14:43.749587,successful
TRANS00665,CUST0639,6287.59,2024-04-13 10:22:23.749587,successful
TRANS00666,CUST0931,7253.73,2024-03-23 19:12:55.749587,successful
TRANS00667,CUST0862,900.65,2025-01-18 23:20:17.749587,successful
TRANS00668,CUST0514,2931.23,2024-07-16 06:52:16.749587,successful
TRANS00669,CUST0509,4725.16,2024-07-03 13:05:29.749587,successful
TRANS00670,CUST0212,4849.05,2024-07-15 23:28:30.749587,successful
TRANS00671,CUST0041,7178.33,2024-06-28 10:38:01.749587,fraudulent
TRANS00672,CUST0207,5693.82,2024-02-19 14:10:37.749587,successful
TRANS00673,CUST0214,4409.24,2024-08-22 18:15:58.749587,failed
TRANS00674,CUST0856,5359.02,2024-07-28 06:34:34.749587,successful
TRANS00675,CUST0857,2734.54,2024-06-06 18:58:14.749587,successful
TRANS00676,CUST0128,7773.72,2024-11-26 22:54:59.749587,successful
TRANS00677,CUST0730,8763.14,2024-06-26 13:27:17.749587,successful
TRANS00678,CUST0102,8282.54,2025-01-08 23:56:04.749587,successful
TRANS00679,CUST0795,5452.89,2024-12-08 06:25:25.749587,successful
TRANS00680,CUST0829,2328.33,2024-08-10 21:06:52.749587,successful
TRANS00681,CUST0310,3893.78,2024-06-08 19:17:19.749587,successful
TRANS00682,CUST0634,2229.28,2024-12-29 00:37:48.749587,successful
TRANS00683,CUST0709,8955.05,2024-07-13 04:56:14.749587,successful
TRANS00684,CUST0314,3272.88,2024-02-15 00:56:17.749587,successful
TRANS00685,CUST0277,2608.71,2024-04-12 22:18:21.749587,successful
TRANS00686,CUST0597,781.14,2024-02-11 10:46:28.749587,successful
TRANS00687,CUST0210,3951.55,2024-09-28 19:40:55.749587,successful
TRANS00688,CUST0243,3468.01,2025-01-03 02:59:13.749587,successful
